KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.115,188500,24.243,3.867,176702,1.393,29,2013,12,23,Poco
1.028,240500,24.243,8.222,479400,0.105,37,2013,12,24,Medio
1.000,84500,24.244,0.619,12682,0.269,13,2014,1,1,Medio
1.333,234000,24.243,1.385,78548,1.329,36,2014,1,2,Poco
1.152,247000,24.243,1.520,91019,0.593,38,2014,2,3,Medio
1.120,182000,24.243,0.538,23759,1.138,28,2014,2,4,Poco
1.040,169000,24.244,0.448,18367,2.088,26,2014,3,5,Poco
1.304,195000,24.244,1.053,49763,1.467,30,2014,3,6,Poco
1.067,104000,24.244,1.000,25213,0.429,16,2014,4,7,Medio
1.059,117000,24.244,1.636,46415,0.833,18,2014,4,8,Medio
1.071,97500,24.243,4.286,101302,0.094,15,2014,5,9,Medio
1.000,104000,24.243,1.778,44823,0.306,16,2014,5,10,Medio
1.333,104000,24.243,1.143,28815,0.796,16,2014,6,11,Medio
1.091,78000,24.243,1.091,20629,0.957,12,2014,6,12,Medio
1.000,97500,24.243,1.304,30831,0.477,15,2014,7,13,Medio
1.231,104000,24.244,2.000,50427,1.116,16,2014,7,14,Poco
1.231,104000,24.243,16.000,403407,0.000,16,2014,8,15,Medio
1.000,13000,24.243,2.000,6303,0.128,2,2014,8,16,Medio
1.100,71500,24.243,1.158,20071,0.000,11,2014,9,17,Medio
1.125,117000,24.243,1.800,51057,1.966,18,2014,9,18,Poco
1.000,6500,24.243,2.000,3152,0.097,1,2014,10,19,Medio
1.200,156000,21.572,1.000,33652,0.000,24,2014,10,20,Medio
1.061,227500,24.244,4.375,241299,0.558,35,2014,12,23,Medio
1.000,208000,24.243,1.231,62063,1.189,32,2015,1,1,Poco
0.960,156000,24.243,1.846,69821,0.313,24,2015,1,2,Medio
1.214,331500,24.243,4.250,341559,0.565,51,2015,2,3,Medio
1.259,221000,24.243,5.667,303608,0.224,34,2015,2,4,Medio
1.385,234000,24.243,18.000,1021130,0.110,36,2015,3,5,Medio
1.154,195000,24.243,2.727,128931,0.062,30,2015,4,7,Medio
1.045,149500,24.243,2.300,83360,0.645,23,2015,4,8,Medio
1.000,117000,24.243,0.643,18234,1.521,18,2015,5,10,Poco
1.000,136500,24.243,0.894,29572,0.934,21,2015,6,11,Medio
1.000,84500,24.243,0.605,12387,1.424,13,2015,6,12,Poco
1.133,110500,24.243,0.791,21182,0.865,17,2015,7,13,Medio
1.188,123500,24.243,1.027,30750,1.647,19,2015,7,14,Poco
1.174,175500,24.243,1.543,65644,0.551,27,2015,8,15,Medio
1.154,195000,24.243,1.250,59093,1.238,30,2015,8,16,Poco
1.150,149500,24.243,0.902,32691,0.868,23,2015,9,17,Medio
1.111,130000,24.243,0.588,18539,1.088,20,2015,9,18,Poco
1.214,221000,24.243,1.511,80962,1.603,34,2015,10,19,Poco
1.000,156000,24.243,1.000,37820,0.234,24,2015,10,20,Medio
1.091,156000,24.243,0.615,23274,1.615,24,2015,11,21,Poco
1.364,195000,24.243,1.111,52527,1.317,30,2015,11,22,Poco
1.059,117000,24.244,0.667,18910,0.692,18,2015,12,23,Medio
1.135,273000,18.415,1.400,70384,1.500,42,2015,12,24,Poco
1.423,481000,18.415,6.167,546233,0.800,74,2016,1,1,Mucho
1.216,403000,18.415,1.033,76688,0.013,62,2016,2,3,Mucho
1.359,344500,18.415,0.573,36350,1.445,53,2016,2,4,Poco
1.108,276500,21.366,0.726,42870,0.876,41,2016,3,5,Medio
1.080,189000,24.243,0.470,21515,0.904,27,2016,3,6,Medio
1.086,266000,24.243,0.776,50010,1.686,38,2016,4,7,Poco
1.350,378000,24.243,1.636,149953,0.849,54,2016,4,8,Medio
1.250,210000,24.243,0.769,39161,0.908,30,2016,5,9,Medio
1.143,112000,24.243,0.286,7758,1.033,16,2016,5,10,Poco
1.071,105000,24.243,0.240,6109,2.100,15,2016,6,11,Poco
1.222,154000,24.243,0.478,17855,2.705,22,2016,6,12,Poco
1.050,147000,24.243,0.442,15755,2.094,21,2016,7,13,Poco
1.105,147000,24.243,0.442,15755,3.000,21,2016,7,14,Poco
1.080,189000,24.243,0.806,36929,1.734,27,2016,8,15,Poco
1.000,175000,24.243,0.526,22329,1.304,25,2016,8,16,Poco
1.056,133000,24.243,0.388,12502,2.671,19,2016,9,17,Poco
1.208,203000,24.243,0.951,46793,1.394,29,2016,9,18,Poco
