KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.154,48000,34.659,3.333,55455,0.923,15,2013,12,23,Medio
1.333,76800,34.659,4.000,106473,0.536,24,2013,12,24,Mucho
1.200,57600,34.659,3.600,71869,0.467,18,2014,1,1,Medio
1.100,70400,34.659,7.333,178933,0.158,22,2014,1,2,Mucho
1.176,64000,34.659,13.333,295758,0.141,20,2014,2,3,Mucho
1.214,54400,34.659,3.091,58278,0.457,17,2014,3,5,Medio
1.000,16000,34.659,1.250,6932,0.293,5,2014,3,6,Medio
1.200,19200,34.659,1.500,9982,0.462,6,2014,4,7,Medio
1.111,32000,34.659,2.000,22182,0.429,10,2014,4,8,Medio
1.300,41600,34.659,3.250,46859,0.857,13,2014,5,9,Medio
1.143,25600,34.659,8.000,70982,0.207,8,2014,5,10,Medio
1.286,28800,34.659,18.000,179673,0.000,9,2014,6,11,Medio
1.250,16000,34.659,5.000,27727,0.100,5,2014,6,12,Medio
1.000,9600,34.659,1.200,3993,0.136,3,2014,7,13,Medio
1.333,12800,34.659,0.571,2535,0.706,4,2014,7,14,Medio
1.444,41600,34.659,1.444,20826,2.500,13,2014,8,15,Poco
1.250,32000,34.659,1.818,20165,1.200,10,2014,8,16,Poco
1.200,19200,34.659,1.091,7260,0.333,6,2014,9,17,Medio
1.333,25600,34.659,1.143,10140,0.828,8,2014,9,18,Medio
1.222,35200,34.659,2.000,24400,0.750,11,2014,10,19,Medio
1.250,16000,34.659,0.909,5041,0.600,5,2014,10,20,Medio
1.000,28800,34.659,2.000,19964,0.750,9,2014,11,21,Medio
1.000,12800,34.659,0.667,2958,0.360,4,2014,11,22,Medio
1.000,32000,34.659,1.429,15844,1.500,10,2014,12,23,Poco
1.000,12800,34.659,0.444,1972,0.652,4,2014,12,24,Medio
1.375,70400,34.659,2.200,53680,2.167,22,2015,1,1,Medio
1.500,38400,34.659,3.429,45631,0.583,12,2015,1,2,Medio
1.111,32000,34.659,3.333,36970,0.000,10,2015,2,3,Medio
1.400,22400,34.659,1.273,9881,0.409,7,2015,2,4,Medio
1.067,51200,34.659,3.200,56785,0.517,16,2015,3,5,Medio
1.143,51200,34.659,6.400,113571,0.455,16,2015,3,6,Medio
1.333,12800,34.659,8.000,35491,0.000,4,2015,4,7,Medio
1.000,12800,34.659,0.889,3943,0.083,4,2015,4,8,Medio
1.167,22400,34.659,1.556,12077,1.000,7,2015,5,9,Poco
1.000,19200,34.659,1.500,9982,0.200,6,2015,5,10,Medio
1.100,35200,34.659,2.444,29822,1.235,11,2015,6,11,Poco
1.143,25600,34.659,2.000,17745,0.250,8,2015,6,12,Medio
1.125,28800,34.659,2.000,19964,0.720,9,2015,7,13,Medio
1.125,28800,34.659,2.000,19964,0.321,9,2015,7,14,Medio
1.200,38400,34.659,2.182,29038,0.692,12,2015,8,15,Medio
1.231,51200,34.659,6.400,113571,0.500,16,2015,8,16,Medio
1.222,35200,34.659,5.500,67100,0.000,11,2015,9,17,Medio
1.167,44800,34.659,2.800,43476,0.308,14,2015,9,18,Medio
1.000,22400,34.659,1.400,10869,0.439,7,2015,10,19,Medio
1.000,19200,34.659,1.000,6655,0.375,6,2015,10,20,Medio
1.000,25600,34.659,1.143,10140,0.889,8,2015,11,21,Medio
1.125,28800,34.659,2.250,22459,0.857,9,2015,11,22,Medio
1.250,32000,34.659,4.000,44364,0.261,10,2015,12,23,Medio
1.286,28800,34.659,6.000,59891,0.333,9,2015,12,24,Medio
1.300,41600,34.659,13.000,187436,0.000,13,2016,1,1,Mucho
1.333,38400,34.659,12.000,159709,0.187,12,2016,1,2,Medio
1.500,28800,34.659,2.571,25668,0.000,9,2016,2,3,Medio
1.400,22400,34.659,2.000,15527,0.618,7,2016,2,4,Medio
1.000,9600,34.659,1.000,3327,0.000,3,2016,3,5,Medio
1.333,25600,34.659,1.143,10140,0.947,8,2016,3,6,Medio
1.222,35200,34.659,2.000,24400,1.333,11,2016,4,7,Poco
1.000,6400,34.659,1.000,2218,0.409,2,2016,4,8,Medio
1.750,22400,34.659,2.333,18115,0.143,7,2016,5,9,Medio
1.167,22400,34.659,1.556,12077,0.750,7,2016,5,10,Medio
1.333,12800,34.659,0.800,3549,0.750,4,2016,6,11,Medio
1.000,19200,34.659,1.000,6655,1.000,6,2016,6,12,Poco
1.111,32000,34.659,2.857,31688,1.059,10,2016,7,13,Poco
1.167,22400,34.659,2.800,21738,0.150,7,2016,7,14,Medio
1.182,41600,32.474,4.333,58539,0.522,13,2016,8,15,Medio
1.000,6400,31.818,2.000,4073,0.200,2,2016,8,16,Medio
1.250,32000,31.818,20.000,203636,0.000,10,2016,9,17,Medio
1.000,9600,31.818,1.500,4582,0.120,3,2016,9,18,Medio
