KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,15000,28.182,0.182,769,22.500,5,2013,12,23,Nada
1.000,12000,28.182,0.174,588,8.333,4,2013,12,24,Nada
1.063,51000,28.253,0.618,8907,6.300,17,2014,1,1,Poco
1.000,42000,28.788,0.519,6269,3.923,14,2014,1,2,Nada
0.950,57000,28.692,0.535,8753,1.714,19,2014,2,3,Poco
1.000,48000,28.182,0.372,5033,3.060,16,2014,2,4,Poco
1.000,51000,28.182,0.642,9220,2.143,17,2014,3,5,Medio
0.000,0,0.000,0.000,0,1.038,0,2014,3,6,Nada
0.000,0,0.000,0.000,0,4.364,0,2014,4,7,Nada
1.000,6000,28.182,0.043,72,8.471,2,2014,4,8,Nada
1.500,9000,28.182,0.067,171,1.513,3,2014,5,9,Poco
1.125,27000,28.182,0.234,1779,25.800,9,2014,5,10,Nada
1.000,9000,28.182,0.071,179,7.286,3,2014,6,11,Nada
1.250,15000,28.182,0.103,436,10.200,5,2014,6,12,Nada
1.143,24000,28.182,0.190,1288,8.118,8,2014,7,13,Nada
1.000,36000,28.182,0.286,2899,7.125,12,2014,7,14,Nada
1.000,51000,28.182,0.400,5749,5.520,17,2014,8,15,Poco
1.000,45000,28.182,0.411,5212,3.162,15,2014,8,16,Nada
1.000,33000,28.182,0.286,2657,2.318,11,2014,9,17,Poco
0.889,24000,28.182,0.182,1230,3.000,8,2014,9,18,Nada
1.000,9000,28.182,0.069,175,3.971,3,2014,10,19,Nada
1.000,12000,28.182,0.100,338,5.727,4,2014,10,20,Nada
1.000,6000,28.182,0.048,81,7.600,2,2014,11,21,Nada
1.000,15000,28.182,0.115,486,15.333,5,2014,11,22,Nada
1.200,18000,28.182,0.158,801,11.182,6,2014,12,23,Nada
1.500,9000,28.182,0.062,157,8.077,3,2014,12,24,Nada
1.250,15000,28.182,0.084,355,13.286,5,2015,1,1,Nada
1.200,36000,28.182,0.235,2387,12.214,12,2015,1,2,Nada
1.000,27000,28.182,0.222,1691,6.750,9,2015,2,3,Nada
1.000,24000,28.182,0.190,1288,4.154,8,2015,2,4,Nada
1.000,24000,28.182,0.182,1230,4.966,8,2015,3,5,Nada
1.000,21000,28.182,0.192,1135,4.800,7,2015,3,6,Nada
1.000,12000,28.182,0.098,330,4.304,4,2015,4,7,Nada
0.000,0,0.000,0.000,0,7.737,0,2015,4,8,Nada
1.500,9000,28.182,0.063,160,13.364,3,2015,5,9,Nada
1.000,21000,28.182,0.165,975,19.714,7,2015,5,10,Nada
1.333,12000,28.182,0.108,366,11.700,4,2015,6,11,Nada
1.000,9000,28.182,0.090,227,7.500,3,2015,6,12,Nada
1.000,9000,28.182,0.085,214,6.857,3,2015,7,13,Nada
1.000,18000,28.182,0.167,845,11.700,6,2015,7,14,Nada
1.000,12000,28.182,0.111,376,8.250,4,2015,8,15,Nada
1.182,39000,28.182,0.400,4396,9.000,13,2015,8,16,Nada
1.167,21000,28.788,0.187,1128,3.391,7,2015,9,17,Nada
1.154,45000,28.788,0.361,4682,6.125,15,2015,9,18,Nada
1.125,33000,41.736,0.305,4202,2.914,9,2015,10,19,Poco
1.125,36000,35.732,0.254,3261,2.419,9,2015,10,20,Poco
1.111,40000,27.045,0.241,2607,4.182,10,2015,11,21,Nada
1.167,28000,27.045,0.209,1582,3.964,7,2015,11,22,Nada
1.000,4000,27.955,0.025,28,3.462,1,2015,12,23,Nada
1.200,24000,27.955,0.098,660,8.167,6,2015,12,24,Nada
0.000,0,0.000,0.000,0,15.643,0,2016,1,1,Nada
1.500,12000,27.955,0.042,141,31.286,3,2016,1,2,Nada
1.000,16000,27.955,0.059,263,23.333,4,2016,2,3,Nada
1.286,36000,27.955,0.146,1473,28.286,9,2016,2,4,Nada
1.000,20000,27.955,0.092,513,10.688,5,2016,3,5,Nada
1.000,8000,27.955,0.039,88,8.667,2,2016,3,6,Nada
1.000,16000,27.955,0.083,373,9.375,4,2016,4,7,Nada
1.000,24000,27.955,0.140,936,12.545,6,2016,4,8,Nada
1.500,12000,27.955,0.078,261,10.000,3,2016,5,9,Nada
1.000,24000,27.955,0.176,1184,8.538,6,2016,5,10,Nada
1.000,40000,27.045,0.278,3005,6.200,10,2016,6,11,Nada
1.000,16000,27.045,0.087,376,6.474,4,2016,6,12,Nada
0.000,0,0.000,0.000,0,7.650,0,2016,7,13,Nada
0.000,0,0.000,0.000,0,10.929,0,2016,7,14,Nada
1.250,20000,27.045,0.103,558,38.250,5,2016,8,15,Nada
0.000,0,0.000,0.000,0,27.600,0,2016,8,16,Nada
1.000,8000,27.045,0.044,96,27.600,2,2016,9,17,Nada
1.000,12000,27.045,0.071,229,18.857,3,2016,9,18,Nada
