KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,28500,32.441,0.162,1499,1.513,3,2013,12,23,Poco
1.000,19000,31.830,0.056,336,22.200,2,2013,12,24,Nada
1.000,47500,31.830,0.156,2362,21.000,5,2014,1,1,Nada
1.000,57000,31.830,0.231,4187,8.700,6,2014,1,2,Nada
0.889,76000,31.830,0.421,10185,5.308,8,2014,2,3,Nada
1.000,66500,31.830,0.326,6891,2.368,7,2014,2,4,Poco
1.143,76000,63.910,0.333,16190,4.000,8,2014,3,5,Nada
1.000,47500,63.910,0.278,8433,2.609,5,2014,3,6,Poco
1.000,57000,63.910,0.462,16813,2.400,6,2014,4,7,Poco
1.000,85500,52.548,0.581,26088,1.579,9,2014,4,8,Poco
0.875,66500,29.825,0.400,7933,3.150,7,2014,5,9,Nada
1.000,85500,29.825,0.462,11769,1.909,9,2014,5,10,Poco
1.000,28500,29.825,0.128,1085,3.000,3,2014,6,11,Nada
1.000,19000,29.825,0.095,540,3.474,2,2014,6,12,Nada
1.000,38000,29.825,0.222,2519,4.286,4,2014,7,13,Nada
1.000,66500,29.825,0.560,11107,5.333,7,2014,7,14,Nada
1.000,47500,30.426,0.303,4380,2.077,5,2014,8,15,Poco
1.000,47500,30.827,0.233,3405,4.500,5,2014,8,16,Nada
1.000,19000,30.827,0.111,651,3.353,2,2014,9,17,Nada
1.000,28500,30.827,0.194,1700,4.250,3,2014,9,18,Nada
1.000,9500,30.827,0.074,217,4.200,1,2014,10,19,Nada
1.000,28500,30.827,0.140,1226,6.500,3,2014,10,20,Nada
0.800,38000,31.830,0.143,1728,12.857,4,2014,11,21,Nada
0.000,0,0.000,0.000,0,9.750,0,2014,11,22,Nada
1.143,76000,31.830,0.190,4608,19.714,8,2014,12,23,Nada
1.000,47500,31.830,0.141,2129,9.500,5,2014,12,24,Nada
1.143,76000,31.830,0.276,6673,7.615,8,2015,1,1,Nada
1.000,38000,31.830,0.174,2104,3.571,4,2015,1,2,Nada
1.000,57000,31.830,0.333,6048,3.706,6,2015,2,3,Nada
1.000,28500,31.830,0.222,2016,2.500,3,2015,2,4,Nada
1.000,38000,32.080,0.200,2438,2.769,4,2015,3,5,Poco
1.000,38000,32.832,0.154,1919,6.462,4,2015,3,6,Nada
1.000,38000,32.832,0.182,2268,6.545,4,2015,4,7,Nada
1.000,19000,32.832,0.069,430,5.000,2,2015,4,8,Nada
1.000,19000,34.837,0.054,358,11.400,2,2015,5,9,Nada
0.750,28500,34.837,0.087,863,13.500,3,2015,5,10,Nada
0.667,19000,34.837,0.063,414,14.143,2,2015,6,11,Nada
1.000,19000,34.837,0.067,441,13.286,2,2015,6,12,Nada
1.000,28500,34.837,0.109,1083,12.429,3,2015,7,13,Nada
1.000,28500,34.837,0.122,1216,11.143,3,2015,7,14,Nada
1.000,28500,34.837,0.125,1241,8.625,3,2015,8,15,Nada
1.000,19000,34.837,0.083,552,8.333,2,2015,8,16,Nada
1.000,9500,34.837,0.044,147,8.625,1,2015,9,17,Nada
0.000,0,0.000,0.000,0,11.000,0,2015,9,18,Nada
1.000,28500,34.837,0.098,977,1.513,3,2015,10,19,Poco
1.000,19000,33.053,0.042,262,29.250,2,2015,10,20,Nada
1.000,9500,33.835,0.018,57,34.200,1,2015,11,21,Nada
1.000,28500,33.835,0.055,531,28.000,3,2015,11,22,Nada
1.000,9500,33.835,0.019,61,26.500,1,2015,12,23,Nada
1.000,57000,33.835,0.122,2362,31.200,6,2015,12,24,Nada
1.000,9500,33.835,0.022,71,13.800,1,2016,1,1,Nada
1.000,19000,33.835,0.045,292,16.875,2,2016,1,2,Nada
1.000,9500,33.835,0.019,61,14.333,1,2016,2,3,Nada
1.000,9500,33.068,0.016,51,46.500,1,2016,2,4,Nada
1.000,19000,33.068,0.033,209,45.750,2,2016,3,5,Nada
1.000,28500,33.068,0.052,492,44.250,3,2016,3,6,Nada
1.000,57000,33.068,0.113,2134,28.000,6,2016,4,7,Nada
1.000,47500,33.068,0.105,1653,13.636,5,2016,4,8,Nada
1.000,85500,33.703,0.198,5700,9.643,9,2016,5,9,Nada
1.176,190000,34.496,0.556,36413,6.900,20,2016,5,10,Poco
1.000,123500,34.496,0.667,28402,2.294,13,2016,6,11,Poco
1.000,66500,33.858,0.318,7164,0.929,7,2016,6,12,Medio
1.111,95000,30.028,0.417,11886,2.325,10,2016,7,13,Poco
1.000,47500,30.028,0.345,4918,1.700,5,2016,7,14,Poco
1.000,47500,30.084,0.256,3664,1.636,5,2016,8,15,Poco
1.000,47500,30.168,0.208,2985,4.050,5,2016,8,16,Nada
1.000,76000,30.168,0.296,6793,4.200,8,2016,9,17,Nada
1.000,76000,33.835,0.205,5275,5.500,8,2016,9,18,Nada
