KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,40000,25.429,0.615,6259,2.684,8,2013,12,23,Poco
1.211,115000,25.429,2.421,70798,1.000,23,2013,12,24,Medio
1.000,50000,25.429,0.667,8476,0.789,10,2014,1,1,Medio
1.000,75000,25.429,1.200,22886,1.463,15,2014,1,2,Poco
1.000,85000,25.429,2.000,43229,0.313,17,2014,2,3,Medio
1.000,35000,25.429,0.341,3039,0.857,7,2014,2,4,Medio
1.000,25000,25.429,0.130,826,2.231,5,2014,3,5,Poco
1.000,30000,25.429,0.087,663,4.966,6,2014,3,6,Nada
1.000,45000,25.429,0.105,1205,15.000,9,2014,4,7,Nada
1.000,55000,25.429,0.146,2038,12.150,11,2014,4,8,Nada
1.000,35000,25.429,0.105,937,8.077,7,2014,5,9,Nada
1.091,60000,25.159,0.174,2625,7.000,12,2014,5,10,Nada
1.000,30000,23.810,0.083,595,7.500,6,2014,6,11,Nada
1.000,50000,23.810,0.156,1860,8.280,10,2014,6,12,Nada
1.000,30000,23.810,0.107,765,6.321,6,2014,7,13,Nada
1.000,30000,23.810,0.120,857,7.227,6,2014,7,14,Nada
1.000,50000,23.810,0.238,2834,6.409,10,2014,8,15,Nada
1.000,50000,23.810,0.313,3720,5.045,10,2014,8,16,Nada
1.000,65000,23.810,0.634,9814,3.115,13,2014,9,17,Nada
1.000,50000,23.810,1.111,13228,1.273,10,2014,9,18,Poco
1.000,35000,23.810,3.500,29167,0.364,7,2014,10,19,Medio
1.000,30000,23.810,0.158,1128,5.857,6,2014,11,21,Nada
1.000,35000,23.810,0.222,1852,6.176,7,2014,11,22,Nada
1.000,80000,23.810,0.800,15238,4.941,16,2014,12,23,Nada
1.000,70000,23.810,2.333,38889,1.241,14,2014,12,24,Poco
1.000,30000,23.810,0.162,1158,3.243,6,2015,1,2,Nada
1.000,30000,23.810,0.190,1361,3.778,6,2015,2,3,Nada
1.000,45000,23.810,0.367,3936,4.579,9,2015,2,4,Nada
1.000,20000,23.810,0.133,635,2.857,4,2015,3,5,Poco
1.000,30000,23.810,0.162,1158,6.316,6,2015,3,6,Nada
1.000,40000,23.810,0.267,2540,5.368,8,2015,4,7,Nada
1.000,40000,23.810,0.364,3463,4.333,8,2015,4,8,Nada
1.000,35000,23.810,0.483,4023,2.455,7,2015,5,9,Poco
1.000,40000,19.643,0.421,3308,1.435,8,2015,5,10,Poco
1.000,45000,19.048,0.400,3429,3.522,9,2015,6,11,Nada
1.000,60000,19.048,1.000,11429,2.250,12,2015,6,12,Poco
1.000,25000,19.048,1.429,6803,0.621,5,2015,7,13,Medio
1.000,20000,19.048,0.364,1385,0.115,4,2015,7,14,Medio
1.000,45000,19.048,0.514,4408,3.000,9,2015,8,15,Poco
1.000,40000,19.048,0.842,6416,2.333,8,2015,8,16,Poco
1.000,25000,19.048,2.000,9524,0.714,5,2015,9,17,Medio
1.000,5000,19.048,0.043,41,0.000,1,2015,9,18,Medio
1.000,35000,19.048,0.161,1073,10.071,7,2015,10,19,Nada
1.000,25000,19.048,0.133,635,9.231,5,2015,10,20,Nada
1.000,25000,19.048,0.154,733,8.077,5,2015,11,21,Nada
1.000,25000,19.048,0.182,866,5.294,5,2015,11,22,Nada
1.000,25000,19.048,0.222,1058,5.000,5,2015,12,23,Nada
1.000,40000,19.048,0.500,3810,4.000,8,2015,12,24,Nada
1.000,60000,19.048,2.000,22857,2.000,12,2016,1,1,Poco
1.000,15000,19.048,0.087,248,0.000,3,2016,1,2,Medio
1.000,15000,19.048,0.044,127,9.000,3,2016,2,3,Nada
1.000,20000,19.048,0.063,238,11.000,4,2016,2,4,Nada
1.000,50000,19.048,0.146,1390,18.600,10,2016,3,5,Nada
1.000,35000,19.048,0.098,653,13.235,7,2016,3,6,Nada
1.000,35000,19.048,0.109,724,9.714,7,2016,4,7,Nada
1.000,50000,19.048,0.179,1701,7.625,10,2016,4,8,Nada
1.000,15000,19.048,0.061,173,6.375,3,2016,5,9,Nada
1.000,15000,19.048,0.064,182,7.200,3,2016,5,10,Nada
1.250,25000,19.048,0.115,547,8.625,5,2016,6,11,Nada
1.000,10000,19.048,0.046,88,11.182,2,2016,6,12,Nada
1.000,30000,19.048,0.140,797,13.800,6,2016,7,13,Nada
1.000,10000,19.048,0.051,98,9.231,2,2016,7,14,Nada
1.000,35000,19.048,0.203,1353,11.400,7,2016,8,15,Nada
1.000,10000,19.048,0.067,127,6.200,2,2016,8,16,Nada
1.167,35000,19.048,0.275,1830,7.909,7,2016,9,17,Nada
1.000,25000,19.048,0.256,1221,4.125,5,2016,9,18,Nada
