KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,161000,32.467,1.000,52271,0.000,23,2013,12,23,Medio
1.000,119000,32.467,1.360,52544,0.571,17,2014,1,1,Medio
1.000,182000,32.466,2.167,128026,0.600,26,2014,1,2,Medio
1.116,336000,32.466,3.429,374014,0.485,48,2014,2,3,Medio
1.061,245000,32.467,1.321,105057,0.560,35,2014,2,4,Medio
1.067,336000,32.467,1.811,197594,0.991,48,2014,3,5,Medio
1.360,238000,32.467,3.579,276549,0.389,34,2014,3,6,Medio
1.050,147000,32.467,1.680,80180,0.051,21,2014,4,7,Medio
0.960,168000,32.466,2.087,113830,0.670,24,2014,4,8,Medio
1.313,148000,32.923,1.000,48726,0.000,21,2014,5,9,Medio
1.087,187500,32.524,1.786,108898,0.882,25,2014,6,11,Medio
1.316,187500,32.524,3.846,234550,0.750,25,2014,6,12,Medio
1.222,247500,32.524,1.886,151796,0.930,33,2014,7,14,Medio
1.143,240000,32.524,4.923,384289,0.494,32,2014,8,15,Medio
1.200,90000,32.524,1.091,31933,0.070,12,2014,9,17,Medio
1.150,172500,32.524,1.150,64520,0.923,23,2014,9,18,Medio
1.231,240000,32.524,1.684,131467,1.071,32,2014,10,19,Poco
1.156,277500,32.524,3.217,290386,0.806,37,2014,10,20,Medio
1.167,262500,32.524,14.000,1195266,0.163,35,2014,11,21,Medio
1.167,315000,32.524,4.667,478110,0.563,42,2014,12,23,Medio
1.214,255000,32.524,4.857,402839,0.000,34,2014,12,24,Mucho
1.067,120000,32.525,0.889,34693,0.420,16,2015,1,1,Medio
1.125,202500,32.524,1.317,86745,0.717,27,2015,1,2,Medio
1.000,240000,32.524,1.829,142735,0.740,32,2015,2,3,Medio
1.094,262500,32.524,3.333,284588,0.640,35,2015,2,4,Medio
1.136,187500,32.524,5.556,338794,0.160,25,2015,3,5,Medio
1.000,180000,32.524,6.000,351262,0.130,24,2015,3,6,Medio
1.067,240000,32.524,2.667,208156,0.143,32,2015,4,7,Medio
1.042,187500,32.525,2.500,152459,0.741,25,2015,4,8,Medio
0.964,202500,32.524,0.982,64664,0.987,27,2015,5,10,Poco
1.053,150000,32.524,0.714,34848,1.176,20,2015,6,11,Poco
1.000,120000,32.525,0.471,18367,1.174,16,2015,6,12,Poco
0.923,90000,32.524,0.343,10036,1.952,12,2015,7,13,Nada
1.000,172500,32.524,0.979,54911,1.813,23,2015,7,14,Poco
1.000,202500,32.524,1.149,75671,1.059,27,2015,8,15,Poco
1.087,187500,32.524,0.877,53494,1.403,25,2015,8,16,Poco
1.111,150000,32.524,1.176,57396,1.120,20,2015,9,17,Poco
1.048,165000,32.525,1.692,90819,0.250,22,2015,9,18,Medio
1.027,285000,29.463,3.800,319087,0.896,38,2015,10,19,Medio
1.045,172500,27.677,2.421,115590,0.000,23,2015,10,20,Medio
1.000,105000,27.678,0.583,16953,0.687,14,2015,11,21,Medio
1.000,172500,27.678,0.979,46728,1.160,23,2015,11,22,Poco
1.000,172500,27.678,1.243,59358,0.900,23,2015,12,23,Medio
1.000,292500,27.678,1.625,131556,0.950,39,2015,12,24,Medio
1.066,487500,27.678,4.483,604852,1.024,65,2016,1,1,Medio
0.975,292500,27.678,0.876,70951,0.481,39,2016,2,3,Poco
1.000,240000,27.678,0.667,44284,1.231,32,2016,2,4,Poco
1.000,127500,27.678,0.708,24996,0.780,17,2016,3,5,Medio
1.000,195000,27.678,2.167,116938,0.545,26,2016,3,6,Medio
1.000,60000,27.677,2.000,33213,0.320,8,2016,4,7,Medio
1.000,105000,27.677,7.000,203429,0.000,14,2016,4,8,Medio
1.000,142500,27.678,1.027,40507,0.250,19,2016,5,9,Medio
1.000,157500,27.678,0.737,32121,2.415,21,2016,5,10,Poco
1.000,180000,27.678,1.000,49820,1.333,24,2016,6,11,Poco
1.000,180000,24.394,1.091,47902,1.125,24,2016,6,12,Poco
0.967,217500,22.424,1.094,53374,0.870,29,2016,7,13,Medio
1.000,262500,22.424,1.628,95825,1.286,35,2016,7,14,Poco
0.957,165000,22.424,2.750,101750,0.341,22,2016,8,15,Medio
1.000,105000,22.424,1.000,23545,0.209,14,2016,8,16,Medio
1.000,157500,22.424,1.024,36180,0.930,21,2016,9,17,Medio
1.000,142500,22.424,0.884,28239,1.000,19,2016,9,18,Poco
