KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,45000,32.788,1.429,21078,1.000,5,2013,12,23,Poco
1.000,99000,32.788,5.500,178530,0.857,11,2013,12,24,Mucho
1.000,27000,32.788,0.857,7588,0.450,3,2014,1,2,Medio
1.000,72000,32.788,2.667,62953,0.667,8,2014,2,3,Medio
1.000,36000,32.788,1.600,18886,0.400,4,2014,2,4,Medio
1.000,27000,32.788,0.750,6640,0.600,3,2014,3,5,Medio
1.000,27000,32.788,0.857,7588,1.000,3,2014,3,6,Poco
1.000,54000,32.788,1.714,30352,0.600,6,2014,4,7,Medio
0.875,63000,32.788,1.077,22245,1.250,7,2014,4,8,Poco
0.778,63000,32.788,1.556,32132,1.500,7,2014,5,9,Poco
1.000,36000,32.879,0.889,10521,0.150,4,2014,5,10,Medio
1.000,27000,32.879,0.462,4097,1.333,3,2014,6,11,Poco
0.000,0,0.000,0.000,0,1.071,0,2014,6,12,Nada
0.667,18000,32.879,0.286,1691,3.429,2,2014,7,13,Nada
1.000,54000,32.879,2.000,35509,3.600,6,2014,7,14,Nada
0.000,0,0.000,0.000,0,0.000,0,2014,8,15,Nada
0.800,36000,32.879,1.000,11836,2.250,4,2014,8,16,Poco
1.000,36000,32.879,1.333,15782,0.600,4,2014,9,17,Medio
1.000,27000,32.879,0.545,4842,1.500,3,2014,9,18,Poco
1.000,9000,32.879,0.154,455,1.909,1,2014,10,19,Poco
1.000,27000,32.879,0.667,5918,2.250,3,2014,10,20,Poco
1.000,9000,32.879,0.182,538,1.286,1,2014,11,21,Poco
1.000,45000,32.879,0.909,13450,4.800,5,2014,11,22,Nada
1.000,81000,32.879,6.000,159791,1.000,9,2014,12,23,Medio
1.000,72000,32.879,2.667,63127,0.000,8,2014,12,24,Mucho
1.000,54000,32.879,1.000,17755,0.818,6,2015,1,1,Medio
1.000,54000,32.879,1.200,21305,0.783,6,2015,1,2,Medio
1.000,45000,32.879,1.250,18494,0.600,5,2015,2,3,Medio
1.000,9000,32.879,0.286,845,0.706,1,2015,2,4,Medio
1.000,18000,32.879,1.000,5918,0.750,2,2015,3,5,Medio
1.000,63000,32.879,3.500,72498,0.375,7,2015,3,6,Medio
1.000,54000,32.879,2.400,42611,0.900,6,2015,4,7,Medio
1.500,54000,32.879,6.000,106527,0.400,6,2015,4,8,Medio
1.000,36000,32.879,4.000,47345,0.000,4,2015,5,9,Medio
0.500,9000,32.879,0.286,845,0.375,1,2015,5,10,Poco
1.000,18000,32.879,0.500,2959,1.364,2,2015,6,11,Poco
1.500,54000,30.732,2.000,33191,1.286,6,2015,6,12,Poco
1.000,36000,28.586,0.889,9147,1.000,4,2015,7,13,Poco
1.000,36000,28.586,0.667,6861,1.500,4,2015,7,14,Poco
1.000,36000,28.586,1.000,10291,1.286,4,2015,8,15,Poco
1.000,18000,28.586,2.000,10291,0.500,2,2015,8,16,Medio
0.857,54000,21.633,12.000,140182,0.000,6,2015,9,17,Medio
0.000,0,0.000,0.000,0,0.250,0,2015,9,18,Nada
1.000,54000,20.242,1.000,10931,2.625,6,2015,10,19,Poco
1.000,54000,20.242,1.714,18739,1.250,6,2015,10,20,Poco
1.000,18000,20.242,0.444,1619,0.500,2,2015,11,21,Medio
1.000,9000,20.242,0.154,280,1.500,1,2015,11,22,Poco
1.000,45000,20.242,1.429,13013,2.000,5,2015,12,23,Poco
1.000,81000,20.242,18.000,295135,0.375,9,2015,12,24,Mucho
1.125,81000,16.020,6.000,77858,0.000,9,2016,1,2,Mucho
1.000,36000,16.020,2.667,15379,0.300,4,2016,2,3,Medio
1.000,72000,16.020,8.000,92276,0.000,8,2016,2,4,Mucho
1.143,72000,16.020,2.667,30759,0.286,8,2016,3,5,Medio
1.000,99000,16.020,3.143,49846,0.600,11,2016,3,6,Mucho
1.000,27000,16.020,2.000,8651,0.333,3,2016,4,7,Medio
1.000,9000,16.020,0.400,577,0.000,1,2016,4,8,Poco
1.200,54000,16.020,1.200,10381,1.000,6,2016,5,9,Poco
1.000,54000,16.020,1.200,10381,1.500,6,2016,5,10,Poco
1.000,36000,16.020,1.333,7690,1.154,4,2016,6,11,Poco
1.000,81000,16.020,9.000,116787,0.188,9,2016,6,12,Mucho
1.000,27000,16.020,0.857,3708,0.158,3,2016,7,13,Medio
1.000,63000,16.020,1.400,14130,1.125,7,2016,7,14,Poco
1.000,54000,16.020,1.500,12976,0.632,6,2016,8,15,Medio
1.000,45000,16.020,1.429,10299,0.750,5,2016,8,16,Medio
1.000,18000,16.020,1.000,2884,0.500,2,2016,9,17,Poco
1.000,27000,16.020,1.200,5191,0.231,3,2016,9,18,Medio
