KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.273,49000,37.610,1.750,32251,1.500,14,2013,12,23,Poco
1.100,38500,37.610,2.200,31856,1.154,11,2013,12,24,Poco
1.000,17500,37.610,0.244,1605,1.457,5,2014,1,2,Poco
1.143,84000,37.610,0.889,28082,2.769,24,2014,2,3,Medio
1.000,28000,37.610,0.308,3240,2.308,8,2014,2,4,Poco
1.000,56000,37.610,1.143,24071,1.784,16,2014,3,5,Poco
1.000,24500,37.610,0.452,4161,0.375,7,2014,3,6,Medio
1.000,38500,37.610,0.564,8168,2.419,11,2014,4,7,Poco
1.000,49000,37.610,2.000,36858,1.235,14,2014,4,8,Poco
1.000,10500,34.165,0.400,1435,0.000,3,2014,5,9,Medio
1.000,17500,27.273,0.400,1909,1.607,5,2014,5,10,Poco
1.333,14000,27.273,0.286,1091,1.364,4,2014,6,11,Poco
1.000,21000,27.273,0.400,2291,4.500,6,2014,6,12,Nada
1.143,28000,27.273,1.000,7636,2.400,8,2014,7,13,Poco
1.500,10500,27.273,0.261,747,0.667,3,2014,7,14,Medio
1.250,17500,27.273,0.256,1224,3.353,5,2014,8,15,Nada
1.000,24500,27.273,0.424,2835,3.750,7,2014,8,16,Nada
1.000,38500,27.273,1.048,11000,2.600,11,2014,9,17,Poco
1.000,21000,27.273,1.333,7636,1.043,6,2014,9,18,Poco
0.000,0,0.000,0.000,0,0.125,0,2014,10,19,Nada
0.000,0,0.000,0.000,0,0.176,0,2014,10,20,Nada
0.000,0,0.000,0.000,0,0.500,0,2014,11,21,Nada
1.000,31500,27.273,1.636,14058,1.513,9,2014,11,22,Poco
1.000,31500,27.273,1.636,14058,3.333,9,2014,12,23,Nada
1.000,49000,27.273,4.667,62364,0.167,14,2014,12,24,Mucho
1.000,35000,27.273,1.111,10606,0.469,10,2015,1,1,Medio
1.077,49000,27.273,0.667,8909,1.182,14,2015,1,2,Poco
1.050,73500,27.273,1.167,23386,2.289,21,2015,2,3,Medio
1.000,21000,27.273,1.500,8591,0.467,6,2015,2,4,Medio
1.000,7000,27.273,4.000,7636,0.073,2,2015,3,5,Medio
1.000,14000,27.273,0.235,898,9.500,4,2015,4,8,Nada
1.000,14000,27.273,0.308,1175,5.625,4,2015,5,9,Nada
1.000,7000,27.273,0.105,201,2.750,2,2015,5,10,Poco
1.000,14000,27.273,0.160,611,8.100,4,2015,6,11,Nada
1.000,7000,27.273,0.091,174,6.900,2,2015,6,12,Nada
1.000,7000,27.273,0.077,147,7.875,2,2015,7,13,Nada
1.000,21000,27.273,0.214,1227,11.625,6,2015,7,14,Nada
1.000,14000,27.273,0.138,527,7.500,4,2015,8,15,Nada
1.000,21000,27.273,0.279,1598,8.250,6,2015,8,16,Nada
1.250,17500,27.273,0.303,1446,1.875,5,2015,9,17,Poco
1.000,10500,27.273,0.140,400,4.600,3,2015,9,18,Nada
1.500,10500,27.273,0.162,464,4.286,3,2015,10,19,Nada
1.000,10500,27.273,0.194,554,4.636,3,2015,10,20,Nada
0.000,0,0.000,0.000,0,4.667,0,2015,11,21,Nada
1.000,31500,27.273,0.720,6185,7.000,9,2015,11,22,Nada
1.000,14000,27.273,0.444,1697,2.750,4,2015,12,23,Poco
1.125,36000,36.364,1.059,13861,1.615,9,2015,12,24,Poco
1.000,28000,36.364,0.560,5702,1.364,7,2016,1,1,Poco
1.000,20000,36.364,0.233,1691,2.250,5,2016,1,2,Poco
1.111,40000,36.364,0.435,6324,4.000,10,2016,2,3,Nada
1.000,40000,36.364,0.769,11189,2.455,10,2016,2,4,Poco
1.000,12000,36.364,0.462,2014,0.960,3,2016,3,5,Medio
1.000,16000,36.364,0.444,2586,0.652,4,2016,3,6,Medio
1.000,12000,36.364,0.261,1138,2.294,3,2016,4,7,Poco
1.000,4000,36.364,0.105,153,3.000,1,2016,4,8,Poco
0.000,0,0.000,0.000,0,3.375,0,2016,5,9,Nada
1.000,16000,36.364,0.400,2327,6.750,4,2016,5,10,Nada
1.000,8000,36.364,0.200,582,6.600,2,2016,6,11,Nada
1.000,4000,36.364,0.091,132,4.500,1,2016,6,12,Nada
1.000,4000,36.364,0.083,121,5.571,1,2016,7,13,Nada
0.000,0,0.000,0.000,0,8.250,0,2016,7,14,Nada
1.333,16000,36.364,0.444,2586,1.513,4,2016,8,15,Poco
1.000,8000,36.364,0.333,970,4.200,2,2016,8,16,Nada
1.000,16000,36.364,0.667,3879,2.500,4,2016,9,17,Poco
0.000,0,0.000,0.000,0,2.100,0,2016,9,18,Nada
