KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,45000,28.042,0.909,11472,5.000,10,2013,12,23,Nada
1.200,54000,28.042,2.000,30286,2.250,12,2013,12,24,Poco
1.375,49500,28.042,22.000,305381,0.000,11,2014,1,1,Medio
1.000,36000,28.042,1.333,13460,0.091,8,2014,1,2,Medio
1.067,72000,28.042,1.684,34005,1.065,16,2014,2,3,Poco
1.111,90000,28.042,2.105,53133,0.686,20,2014,2,4,Medio
1.000,67500,28.042,1.579,29887,0.750,15,2014,3,5,Medio
1.048,99000,28.042,4.000,111048,0.471,22,2014,3,6,Mucho
1.167,31500,28.042,0.609,5377,0.158,7,2014,4,7,Medio
1.143,108000,28.042,1.714,51918,1.364,24,2014,4,8,Poco
1.000,45000,28.042,1.111,14021,0.453,10,2014,5,9,Medio
1.000,54000,28.042,1.200,18171,0.732,12,2014,5,10,Medio
1.000,54000,28.042,1.200,18171,0.652,12,2014,6,11,Medio
1.125,40500,28.042,0.857,9735,0.882,9,2014,6,12,Medio
1.250,67500,28.042,1.579,29887,1.000,15,2014,7,13,Poco
1.222,49500,28.042,0.957,13277,0.667,11,2014,7,14,Medio
1.000,36000,28.042,0.727,7342,1.286,8,2014,8,15,Poco
1.438,103500,28.042,3.067,89006,0.618,23,2014,8,16,Mucho
1.000,22500,28.042,0.435,2743,0.571,5,2014,9,17,Medio
1.000,49500,28.042,1.158,16073,1.250,11,2014,9,18,Poco
1.500,40500,28.042,1.636,18584,0.308,9,2014,10,19,Medio
1.091,54000,28.042,0.923,13978,0.840,12,2014,10,20,Medio
1.000,63000,28.042,0.778,13741,1.781,14,2014,11,21,Poco
1.063,76500,28.042,2.000,42905,1.457,17,2014,11,22,Poco
1.000,40500,28.042,1.200,13629,0.000,9,2014,12,23,Medio
1.067,72000,28.042,1.231,24850,1.125,16,2014,12,24,Poco
1.250,67500,28.042,1.579,29887,0.786,15,2015,1,1,Medio
1.143,72000,28.042,2.667,53841,0.600,16,2015,1,2,Medio
1.000,76500,28.042,2.267,48625,0.255,17,2015,2,3,Medio
1.368,117000,28.042,2.600,85305,0.688,26,2015,2,4,Medio
1.000,81000,28.042,1.500,34071,0.458,18,2015,3,5,Medio
1.120,126000,28.042,3.733,131911,0.738,28,2015,3,6,Mucho
1.176,90000,28.042,3.333,84127,0.185,20,2015,4,8,Mucho
1.056,85500,28.042,1.810,43385,0.358,19,2015,5,9,Medio
1.160,130500,28.042,2.762,101073,0.672,29,2015,5,10,Mucho
1.100,99000,28.042,5.500,152690,0.353,22,2015,6,11,Mucho
1.143,108000,28.042,4.000,121143,0.000,24,2015,7,13,Mucho
1.037,126000,28.042,2.800,98933,0.529,28,2015,7,14,Mucho
1.308,76500,28.789,2.000,44048,0.324,17,2015,8,15,Medio
1.071,67500,32.275,2.143,46684,0.391,15,2015,8,16,Medio
1.273,63000,32.275,1.400,28467,0.250,14,2015,9,17,Medio
1.143,72000,32.275,1.231,28601,0.978,16,2015,9,18,Medio
1.211,103500,32.275,2.000,66810,0.733,23,2015,10,19,Medio
1.231,72000,32.275,1.600,37181,0.679,16,2015,10,20,Medio
1.143,36000,32.275,0.800,9295,0.436,8,2015,11,21,Medio
1.167,63000,32.275,1.273,25879,0.766,14,2015,11,22,Medio
1.500,54000,32.275,1.200,20914,0.789,12,2015,12,23,Medio
1.100,99000,32.275,4.400,140590,0.882,22,2015,12,24,Mucho
1.250,67500,32.275,3.333,72619,0.000,15,2016,1,1,Medio
1.571,99000,32.275,1.375,43935,0.551,22,2016,1,2,Medio
1.222,49500,32.275,0.468,7478,1.169,11,2016,2,3,Poco
1.071,67500,32.275,0.909,19805,1.500,15,2016,2,4,Poco
1.083,58500,34.229,0.634,12698,0.563,13,2016,3,5,Medio
1.308,153000,36.508,1.619,90435,2.462,34,2016,3,6,Medio
1.273,63000,37.415,0.933,22000,0.484,14,2016,4,7,Medio
1.167,63000,42.857,1.077,29077,0.984,14,2016,4,8,Medio
1.000,13500,42.857,0.667,3857,0.290,3,2016,5,9,Medio
1.286,40500,30.159,1.000,12214,0.290,9,2016,5,10,Medio
1.154,67500,30.159,0.769,15659,1.731,15,2016,6,11,Poco
1.222,49500,30.159,0.595,8876,2.667,11,2016,6,12,Poco
1.154,67500,26.349,1.364,24253,1.114,15,2016,7,13,Poco
1.750,63000,23.810,1.000,15000,0.659,14,2016,7,14,Medio
1.750,31500,23.205,0.326,2380,1.425,7,2016,8,15,Poco
1.300,58500,21.693,0.743,9427,2.000,13,2016,8,16,Poco
1.182,58500,21.693,0.813,10311,0.971,13,2016,9,17,Medio
1.167,63000,21.693,0.824,11255,1.909,14,2016,9,18,Poco
