KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,28500,27.321,1.000,7786,1.513,3,2013,12,23,Nada
1.000,190000,29.666,1.250,70456,3.000,20,2014,1,1,Poco
1.000,161500,29.666,0.971,46541,1.333,17,2014,1,2,Poco
1.043,228000,29.666,1.263,85437,1.140,24,2014,2,3,Poco
1.000,152000,29.666,1.067,48098,0.934,16,2014,2,4,Medio
1.000,95000,29.666,1.667,46972,0.579,10,2014,3,5,Medio
1.000,80000,29.318,0.485,11372,0.060,8,2014,3,6,Medio
1.077,140000,29.594,0.452,18711,2.824,14,2014,4,7,Poco
1.176,200000,33.183,1.000,66365,2.813,20,2014,4,8,Poco
1.000,150000,33.182,1.429,71105,0.714,15,2014,5,9,Medio
1.053,200000,29.897,1.053,62942,0.673,20,2014,5,10,Medio
1.389,250000,29.317,1.724,126368,1.473,25,2014,6,11,Medio
0.667,20000,29.317,2.000,11727,0.100,2,2014,6,12,Poco
1.000,180000,29.317,1.636,86353,0.000,18,2014,7,13,Mucho
1.125,180000,29.318,0.947,49994,1.467,18,2014,7,14,Poco
1.167,210000,29.318,1.556,95771,1.263,21,2014,8,15,Poco
1.000,100000,29.318,0.385,11276,0.579,10,2014,8,16,Medio
1.000,120000,29.318,0.343,12062,2.510,12,2014,9,17,Poco
0.857,60000,29.318,0.231,4059,2.023,6,2014,9,18,Nada
1.000,70000,29.318,0.359,7367,2.464,7,2014,10,19,Poco
1.091,120000,29.318,0.667,23454,1.920,12,2014,10,20,Poco
1.000,140000,29.318,0.609,24984,2.400,14,2014,11,21,Poco
1.059,180000,29.317,1.059,55875,2.364,18,2014,11,22,Poco
1.000,170000,29.317,1.789,89186,0.545,17,2014,12,23,Medio
1.000,170000,29.317,0.756,37657,0.673,17,2014,12,24,Medio
1.000,190000,29.317,0.551,30677,1.962,19,2015,1,1,Poco
1.158,220000,32.530,0.500,35783,1.981,22,2015,1,2,Poco
1.000,220000,35.743,0.524,41190,2.741,22,2015,2,3,Poco
1.038,270000,29.317,1.543,122127,1.476,27,2015,2,4,Medio
1.000,70000,29.317,0.341,7008,0.169,7,2015,3,5,Medio
1.067,160000,29.318,0.552,25880,1.982,16,2015,3,6,Poco
1.000,100000,29.318,0.278,8144,1.260,10,2015,4,7,Poco
1.000,130000,29.318,0.292,11134,4.636,13,2015,4,8,Nada
1.000,70000,29.318,0.203,4164,2.923,7,2015,5,9,Poco
1.188,190000,29.318,0.535,29813,3.100,19,2015,5,10,Nada
1.000,100000,29.318,0.286,8376,3.077,10,2015,6,11,Nada
1.100,110000,29.318,0.449,14479,2.500,11,2015,6,12,Poco
1.000,140000,29.318,0.700,28731,1.425,14,2015,7,13,Poco
1.000,150000,29.318,0.588,25869,1.800,15,2015,7,14,Poco
1.000,200000,29.318,0.714,41883,2.250,20,2015,8,15,Poco
1.000,140000,29.318,0.483,19815,1.592,14,2015,8,16,Poco
1.100,110000,29.317,0.415,13386,1.959,11,2015,9,17,Poco
1.077,140000,29.317,0.700,28731,1.400,14,2015,9,18,Poco
1.063,170000,26.364,0.919,41185,1.462,17,2015,10,19,Poco
1.000,120000,25.455,0.545,16662,1.286,12,2015,10,20,Poco
1.000,50000,25.455,0.213,2708,1.814,5,2015,11,21,Poco
1.000,110000,25.455,0.512,14326,1.853,11,2015,11,22,Poco
1.048,220000,25.455,1.048,58668,2.357,22,2015,12,23,Poco
1.000,70000,25.455,0.264,4707,1.579,7,2015,12,24,Poco
1.000,310000,25.455,1.824,143893,2.475,31,2016,1,1,Medio
1.000,300000,25.455,5.000,381825,0.050,30,2016,1,2,Mucho
1.000,300000,25.455,2.500,190913,0.485,30,2016,2,3,Mucho
1.000,200000,25.455,0.870,44270,0.429,20,2016,2,4,Medio
1.250,100000,25.455,0.351,8932,1.238,10,2016,3,5,Poco
1.083,130000,25.455,0.473,15643,1.200,13,2016,3,6,Poco
1.111,100000,25.455,0.385,9790,2.163,10,2016,4,7,Poco
1.000,140000,25.455,0.700,24946,1.909,14,2016,4,8,Poco
1.071,150000,25.455,0.769,29371,1.541,15,2016,5,9,Poco
1.188,190000,25.455,1.027,49672,1.538,19,2016,5,10,Poco
1.000,130000,25.455,0.703,23254,1.063,13,2016,6,11,Poco
1.143,80000,25.455,0.372,7577,1.277,8,2016,6,12,Poco
1.000,120000,25.455,0.706,21562,1.725,12,2016,7,13,Poco
1.000,50000,25.455,0.303,3857,1.000,5,2016,7,14,Poco
1.400,140000,25.455,0.718,25585,2.640,14,2016,8,15,Poco
1.000,60000,25.455,0.250,3818,1.645,6,2016,8,16,Poco
1.000,130000,25.455,0.531,17559,3.720,13,2016,9,17,Nada
1.000,50000,25.455,0.233,2960,1.636,5,2016,9,18,Poco
