KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.091,42000,31.169,4.800,62836,0.429,12,2013,12,23,Mucho
1.000,28000,31.169,5.333,46545,0.346,8,2013,12,24,Medio
1.000,17500,31.169,1.000,5455,0.000,5,2014,1,1,Medio
1.000,35000,31.169,4.000,43636,0.000,10,2014,1,2,Mucho
1.100,38500,31.169,3.143,37714,0.652,11,2014,2,3,Medio
1.000,7000,31.169,2.000,4364,0.231,2,2014,2,4,Medio
1.000,17500,29.610,2.000,10364,0.000,5,2014,3,5,Medio
1.000,10500,28.571,0.857,2571,0.833,3,2014,3,6,Medio
1.000,17500,28.571,1.429,7143,0.600,5,2014,4,7,Medio
1.250,17500,28.571,1.000,5000,1.154,5,2014,4,8,Poco
1.000,17500,28.571,0.769,3846,1.154,5,2014,5,9,Poco
1.000,14000,28.571,0.667,2667,1.600,4,2014,5,10,Poco
1.143,28000,28.571,1.600,12800,0.857,8,2014,6,11,Medio
1.000,7000,28.571,0.444,889,1.059,2,2014,6,12,Poco
1.167,24500,28.571,3.500,24500,0.643,7,2014,7,13,Medio
1.000,21000,28.571,3.000,18000,0.176,6,2014,7,14,Medio
1.167,24500,28.571,3.500,24500,0.600,7,2014,8,15,Medio
1.000,7000,28.571,0.800,1600,0.150,2,2014,8,16,Medio
1.000,7000,28.571,0.667,1333,0.800,2,2014,9,17,Medio
1.000,17500,28.571,2.500,12500,0.545,5,2014,9,18,Medio
1.000,21000,28.571,4.000,24000,0.667,6,2014,10,19,Medio
1.000,7000,28.571,0.800,1600,0.231,2,2014,10,20,Medio
1.125,31500,28.571,2.000,18000,0.923,9,2014,11,21,Medio
1.125,31500,28.571,3.000,27000,0.882,9,2014,11,22,Medio
1.000,24500,28.571,2.333,16333,0.150,7,2014,12,23,Medio
1.200,42000,28.571,1.846,22154,0.600,12,2014,12,24,Mucho
1.400,49000,28.571,2.800,39200,0.857,14,2015,1,1,Mucho
1.000,14000,28.571,1.333,5333,0.182,4,2015,1,2,Medio
1.000,17500,28.571,1.250,6250,0.400,5,2015,2,3,Medio
1.000,24500,28.571,2.333,16333,0.522,7,2015,2,4,Medio
1.167,24500,28.571,7.000,49000,0.375,7,2015,3,5,Medio
1.000,17500,28.571,1.000,5000,0.000,5,2015,3,6,Medio
1.000,31500,28.571,18.000,162000,0.000,9,2015,4,7,Mucho
1.000,24500,28.571,2.800,19600,0.143,7,2015,4,8,Medio
1.000,7000,28.571,0.667,1333,0.571,2,2015,5,9,Medio
1.000,21000,28.571,4.000,24000,0.333,6,2015,5,10,Medio
1.000,14000,28.571,1.333,5333,0.200,4,2015,6,11,Medio
1.000,21000,28.571,1.333,8000,1.250,6,2015,6,12,Poco
1.000,31500,28.571,3.000,27000,0.750,9,2015,7,13,Medio
1.000,7000,28.571,0.571,1143,0.316,2,2015,7,14,Medio
1.600,28000,28.571,1.600,12800,0.882,8,2015,8,15,Medio
1.000,3500,28.571,0.222,222,0.789,1,2015,8,16,Medio
1.250,17500,28.571,0.833,4167,1.091,5,2015,9,17,Poco
1.250,17500,28.571,0.625,3125,1.714,5,2015,9,18,Poco
1.000,24500,28.571,1.167,8167,2.182,7,2015,10,19,Poco
1.600,28000,28.571,1.600,12800,0.706,8,2015,10,20,Medio
1.000,17500,28.571,1.429,7143,0.900,5,2015,11,21,Medio
1.000,17500,28.571,5.000,25000,0.150,5,2015,11,22,Medio
1.250,17500,28.571,5.000,25000,0.167,5,2015,12,23,Medio
1.125,31500,28.571,9.000,81000,0.200,9,2015,12,24,Medio
1.000,45500,28.571,4.333,56333,0.158,13,2016,1,1,Mucho
1.250,35000,28.571,2.857,28571,0.556,10,2016,1,2,Medio
1.000,38500,28.571,11.000,121000,0.187,11,2016,2,3,Medio
1.000,38500,28.571,22.000,242000,0.000,11,2016,2,4,Mucho
1.000,10500,28.571,1.500,4500,0.094,3,2016,3,5,Medio
1.000,10500,28.571,0.750,2250,0.360,3,2016,3,6,Medio
1.000,17500,28.571,1.000,5000,0.882,5,2016,4,7,Medio
1.000,21000,28.571,2.000,12000,1.364,6,2016,4,8,Poco
1.333,14000,28.571,2.667,10667,0.214,4,2016,5,9,Medio
1.000,17500,28.571,5.000,25000,0.400,5,2016,5,10,Medio
1.000,17500,28.571,3.333,16667,1.000,5,2016,6,12,Poco
1.250,17500,28.571,2.000,10000,0.429,5,2016,7,14,Medio
1.200,21000,25.974,1.714,9351,1.000,6,2016,8,15,Poco
1.286,31500,24.675,6.000,46636,0.692,9,2016,8,16,Mucho
1.000,21000,24.675,4.000,20727,0.000,6,2016,9,17,Medio
1.500,10500,24.675,2.000,5182,0.429,3,2016,9,18,Medio
