KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,14000,32.621,0.500,2283,9.545,14,2013,12,23,Nada
0.962,25000,32.621,2.381,19417,2.520,25,2013,12,24,Poco
1.000,8000,32.538,0.205,534,1.453,8,2014,1,2,Poco
1.089,49000,32.538,1.210,19290,2.431,49,2014,2,3,Poco
1.083,13000,32.538,0.473,2000,1.244,13,2014,2,4,Poco
1.000,18000,32.538,0.600,3514,0.900,18,2014,3,5,Medio
1.000,11000,32.538,0.328,1175,1.463,11,2014,3,6,Poco
0.933,14000,32.538,0.424,1933,2.000,14,2014,4,7,Nada
1.121,37000,32.538,1.897,22843,2.651,37,2014,4,8,Poco
0.000,0,0.000,0.000,0,0.048,0,2014,5,9,Nada
1.000,6000,32.607,0.103,202,0.059,6,2014,5,10,Medio
1.042,25000,32.621,0.244,1989,8.023,25,2014,6,11,Nada
1.069,31000,32.621,0.413,4180,8.710,31,2014,6,12,Nada
1.375,33000,32.621,0.537,5776,2.903,33,2014,7,13,Poco
1.000,19000,32.621,0.355,2201,2.124,19,2014,7,14,Poco
1.171,48000,32.621,0.960,15032,1.590,48,2014,8,15,Poco
1.000,21000,32.621,0.331,2266,1.680,21,2014,8,16,Poco
1.000,21000,32.621,0.347,2378,2.420,21,2014,9,17,Poco
1.000,10000,32.621,0.133,435,1.667,10,2014,9,18,Poco
0.958,23000,32.621,0.260,1950,5.769,23,2014,10,19,Nada
1.000,21000,32.621,0.316,2163,4.278,21,2014,10,20,Nada
1.000,13000,32.621,0.232,984,3.111,13,2014,11,21,Nada
1.024,42000,32.621,1.200,16441,2.947,42,2014,11,22,Poco
1.014,73000,32.621,9.733,231785,0.553,73,2014,12,23,Mucho
1.028,37000,32.621,0.871,10508,0.023,37,2014,12,24,Medio
1.000,15000,32.621,0.196,959,1.658,15,2015,1,1,Poco
1.042,25000,32.621,0.311,2533,1.656,25,2015,1,2,Poco
1.229,43000,32.621,0.610,8556,3.584,43,2015,2,3,Nada
1.296,35000,32.621,0.569,6498,1.771,35,2015,2,4,Poco
1.206,41000,32.621,0.766,10250,2.155,41,2015,3,5,Poco
1.118,38000,32.608,1.000,12391,0.832,38,2015,3,6,Medio
1.387,43000,32.598,2.000,28035,1.132,43,2015,4,7,Poco
0.875,7000,32.598,0.264,603,0.000,7,2015,4,8,Medio
1.053,20000,32.598,0.465,3032,1.807,20,2015,5,9,Poco
1.226,38000,32.598,0.864,10698,1.414,38,2015,5,10,Poco
1.394,46000,32.598,1.438,21556,2.538,46,2015,6,11,Poco
1.250,20000,32.246,0.690,4448,0.260,20,2015,6,12,Medio
1.304,30000,31.894,0.577,5520,1.413,30,2015,7,13,Poco
1.366,56000,31.894,1.098,19612,1.719,56,2015,7,14,Poco
1.760,44000,31.894,1.060,14879,1.330,44,2015,8,15,Poco
1.241,36000,31.894,2.000,22964,0.831,36,2015,8,16,Medio
1.100,22000,31.894,3.143,22052,0.000,22,2015,9,17,Medio
0.964,27000,31.894,1.459,12568,0.412,27,2015,9,18,Medio
1.000,30000,31.894,0.938,8970,0.812,30,2015,10,19,Medio
1.000,27000,31.894,0.524,4515,1.557,27,2015,10,20,Poco
1.048,22000,31.894,0.431,3027,2.214,22,2015,11,21,Poco
1.000,13000,31.894,0.205,849,1.519,13,2015,11,22,Poco
1.053,20000,31.894,0.260,1657,4.210,20,2015,12,23,Nada
1.105,21000,31.894,0.372,2489,3.655,21,2015,12,24,Nada
1.024,42000,31.894,0.689,9223,2.556,42,2016,1,1,Poco
1.071,30000,26.315,0.353,2786,2.747,30,2016,1,2,Poco
1.000,11000,4.000,0.124,55,3.032,11,2016,2,3,Nada
1.263,24000,4.000,0.338,325,3.000,24,2016,2,4,Nada
1.200,37000,22.162,0.682,5591,2.723,30,2016,3,5,Poco
1.000,22500,36.000,0.330,2670,1.338,15,2016,3,6,Poco
1.000,21000,36.000,0.209,1580,2.696,14,2016,4,7,Poco
1.105,31500,36.000,0.341,3872,3.661,21,2016,4,8,Nada
1.091,36000,36.000,0.615,7975,3.060,24,2016,5,9,Nada
1.208,43500,36.000,0.806,12615,1.373,29,2016,5,10,Poco
1.125,40500,36.000,0.545,7953,1.824,27,2016,6,11,Poco
1.100,33000,36.000,0.389,4626,2.025,22,2016,6,12,Poco
1.111,60000,36.000,0.690,14897,2.269,40,2016,7,13,Medio
1.172,51000,36.000,0.531,9754,1.921,34,2016,7,14,Poco
1.077,42000,36.000,0.491,7427,2.219,28,2016,8,15,Poco
1.056,28500,36.000,0.273,2805,1.265,19,2016,8,16,Poco
1.185,48000,36.000,0.400,6912,3.556,32,2016,9,17,Nada
1.143,24000,36.000,0.216,1868,2.430,16,2016,9,18,Poco
