KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,2000,27.273,0.025,14,1.513,1,2013,12,23,Poco
1.000,12000,27.273,0.167,545,1.513,6,2013,12,24,Poco
1.000,22000,27.273,0.400,2400,14.143,11,2014,1,1,Nada
1.000,16000,27.273,0.444,1939,3.667,8,2014,1,2,Nada
1.000,4000,27.273,0.087,95,1.680,2,2014,2,3,Poco
1.000,12000,27.273,0.207,677,4.571,6,2014,2,4,Nada
1.000,20000,27.273,0.476,2597,4.875,10,2014,3,5,Nada
0.900,18000,27.273,0.419,2055,2.667,9,2014,3,6,Nada
1.000,28000,27.273,0.467,3564,3.240,14,2014,4,7,Nada
1.000,26000,27.273,0.491,3479,3.000,13,2014,4,8,Poco
1.000,22000,27.789,0.449,2745,1.667,11,2014,5,9,Poco
1.071,30000,28.409,0.698,5946,2.289,15,2014,5,10,Poco
1.000,28000,27.841,0.519,4042,1.077,14,2014,6,11,Poco
1.000,48000,27.273,0.857,11221,3.000,24,2014,6,12,Poco
1.000,32000,27.273,2.000,17455,0.906,16,2014,7,13,Medio
1.000,52000,28.016,3.714,54110,0.000,26,2014,7,14,Mucho
1.000,52000,27.535,1.238,17727,0.636,26,2014,8,15,Medio
1.000,68000,27.273,1.097,20340,1.235,34,2014,8,16,Poco
1.027,76000,27.273,1.086,22504,1.186,38,2014,9,17,Medio
0.969,62000,27.273,1.016,17186,1.102,31,2014,9,18,Poco
1.023,90000,27.273,2.000,49091,0.728,45,2014,10,19,Mucho
1.000,80000,27.273,1.333,29091,0.526,40,2014,10,20,Mucho
1.000,56000,27.273,0.778,11879,1.034,28,2014,11,21,Poco
1.000,38000,27.273,0.585,6059,0.850,19,2014,11,22,Medio
1.050,42000,27.273,0.646,7401,1.138,21,2014,12,23,Poco
1.000,34000,27.273,0.507,4706,1.412,17,2014,12,24,Poco
1.000,36000,27.273,0.500,4909,1.842,18,2015,1,1,Poco
1.000,42000,27.273,0.575,6590,1.982,21,2015,1,2,Poco
1.000,38000,27.273,0.521,5395,1.929,19,2015,2,3,Poco
1.000,46000,27.273,0.648,8128,1.914,23,2015,2,4,Poco
1.000,46000,27.273,0.708,8878,1.619,23,2015,3,5,Poco
1.000,46000,27.273,0.767,9618,1.431,23,2015,3,6,Poco
1.000,40000,27.273,0.690,7524,1.261,20,2015,4,7,Poco
1.040,52000,27.491,0.722,10324,1.318,26,2015,4,8,Poco
1.000,24000,28.409,0.324,2211,1.870,12,2015,5,9,Poco
1.000,36000,28.409,0.563,5753,1.603,18,2015,5,10,Poco
1.000,34000,27.607,0.493,4625,1.768,17,2015,6,11,Poco
1.000,28000,27.273,0.483,3687,2.298,14,2015,6,12,Poco
1.071,30000,27.273,0.612,5009,1.347,15,2015,7,13,Poco
1.000,12000,27.273,0.250,818,1.761,6,2015,7,14,Poco
1.000,28000,27.273,0.596,4549,1.800,14,2015,8,15,Poco
1.000,42000,27.273,0.824,9433,2.229,21,2015,8,16,Poco
1.000,40000,28.125,0.800,9000,1.829,20,2015,9,17,Poco
1.000,48000,27.699,0.727,9669,1.364,24,2015,9,18,Poco
0.947,42500,38.396,0.563,9179,1.892,18,2015,10,19,Poco
0.929,32500,30.070,0.491,4794,1.113,13,2015,10,20,Nada
1.000,25000,26.545,0.286,1896,1.636,10,2015,11,21,Poco
0.875,17500,26.545,0.192,891,2.927,7,2015,11,22,Nada
1.000,15000,26.545,0.200,796,3.300,6,2015,12,23,Nada
1.000,7500,27.273,0.085,173,3.522,3,2015,12,24,Nada
1.000,7500,27.636,0.071,146,8.250,3,2016,1,1,Nada
1.000,22500,27.636,0.247,1533,10.250,9,2016,1,2,Nada
1.000,20000,27.636,0.286,1579,6.400,8,2016,2,3,Nada
1.000,32500,27.301,0.347,3076,3.600,13,2016,2,4,Nada
1.000,20000,26.545,0.170,904,5.100,8,2016,3,5,Nada
0.900,22500,26.545,0.234,1396,4.448,9,2016,3,6,Nada
1.000,15000,26.545,0.194,771,3.400,6,2016,4,7,Nada
1.000,12500,27.418,0.141,483,3.652,5,2016,4,8,Nada
1.000,2500,27.636,0.024,16,6.450,1,2016,5,9,Nada
1.000,7500,27.636,0.074,154,10.500,3,2016,5,10,Nada
1.000,10000,27.636,0.108,299,13.000,4,2016,6,11,Nada
1.000,12500,27.636,0.116,402,13.125,5,2016,6,12,Nada
1.000,30000,27.636,0.267,2211,12.750,12,2016,7,13,Nada
1.000,30000,27.636,0.364,3015,5.571,12,2016,7,14,Nada
1.000,20000,27.636,0.348,1923,2.793,8,2016,8,15,Poco
1.000,15000,27.091,0.167,677,1.781,6,2016,8,16,Poco
1.000,15000,26.545,0.120,478,6.115,6,2016,9,17,Nada
1.000,20000,26.545,0.186,988,7.050,8,2016,9,18,Nada
