KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.050,147000,37.013,42.000,2285182,0.111,21,2013,12,23,Mucho
1.111,140000,37.013,1.000,51818,0.000,20,2013,12,24,Mucho
1.100,154000,37.013,6.286,358286,0.261,22,2014,1,2,Mucho
1.067,112000,37.013,4.000,165818,0.191,16,2014,2,3,Medio
1.182,91000,37.013,3.714,125104,0.349,13,2014,2,4,Medio
1.091,84000,35.714,4.800,144000,0.118,12,2014,3,5,Medio
1.077,98000,35.065,4.000,137455,0.220,14,2014,3,6,Medio
1.000,91000,35.065,3.250,103705,0.308,13,2014,4,7,Medio
1.000,56000,35.065,3.200,62836,0.308,8,2014,4,8,Medio
1.000,63000,35.065,6.000,132545,0.086,9,2014,5,9,Medio
1.000,49000,35.065,7.000,120273,0.200,7,2014,5,10,Medio
1.000,56000,35.065,3.200,62836,0.000,8,2014,6,11,Medio
1.000,70000,35.065,4.000,98182,0.625,10,2014,6,12,Medio
1.571,77000,35.065,1.000,27000,0.000,11,2014,7,13,Medio
1.071,105000,35.065,1.000,36818,0.000,15,2014,7,14,Mucho
1.000,70000,35.065,1.000,24545,0.000,10,2014,8,15,Medio
1.333,28000,35.065,8.000,78545,0.000,4,2014,8,16,Medio
1.000,91000,35.065,6.500,207409,0.103,13,2014,9,17,Medio
1.000,56000,35.065,5.333,104727,0.333,8,2014,9,18,Medio
1.000,70000,35.065,6.667,163636,0.000,10,2014,10,19,Medio
1.000,91000,35.065,3.250,103705,0.290,13,2014,10,20,Medio
1.083,91000,35.065,3.714,118519,0.484,13,2014,11,21,Medio
1.000,112000,35.065,8.000,314182,0.167,16,2014,11,22,Medio
1.087,175000,35.065,12.500,767045,0.143,25,2014,12,23,Mucho
1.167,49000,35.065,1.750,30068,0.111,7,2014,12,24,Medio
1.133,119000,35.065,5.667,236455,0.375,17,2015,1,1,Medio
1.000,133000,35.065,1.000,46636,0.000,19,2015,1,2,Mucho
1.000,77000,35.065,1.000,27000,0.000,11,2015,2,4,Medio
0.923,84000,35.065,6.000,176727,0.000,12,2015,3,5,Medio
1.100,77000,35.065,3.143,84857,0.364,11,2015,3,6,Medio
1.000,91000,35.065,8.667,276545,0.265,13,2015,4,7,Medio
1.000,56000,35.065,5.333,104727,0.000,8,2015,4,8,Medio
1.000,35000,35.065,0.909,11157,0.281,5,2015,5,9,Medio
1.000,77000,35.065,2.750,74250,0.923,11,2015,5,10,Medio
1.000,63000,35.065,1.000,22091,0.000,9,2015,6,11,Medio
1.000,35000,35.065,2.000,24545,0.000,5,2015,6,12,Medio
1.000,35000,35.065,1.429,17532,0.600,5,2015,7,13,Medio
1.111,70000,35.065,10.000,245455,0.316,10,2015,7,14,Medio
1.000,28000,35.065,2.000,19636,0.000,4,2015,8,15,Medio
1.000,91000,35.065,6.500,207409,0.632,13,2015,8,16,Medio
1.200,42000,35.065,2.400,35345,0.000,6,2015,9,17,Medio
1.000,105000,35.065,5.000,184091,0.652,15,2015,9,18,Medio
1.000,49000,35.065,4.667,80182,0.088,7,2015,10,19,Medio
1.111,70000,35.065,10.000,245455,0.214,10,2015,10,20,Medio
1.250,35000,35.065,1.000,12273,0.000,5,2015,11,21,Medio
1.000,35000,35.065,1.000,12273,0.000,5,2015,11,22,Medio
1.000,56000,35.065,1.000,19636,0.000,8,2015,12,23,Medio
1.000,42000,35.065,1.000,14727,0.000,6,2015,12,24,Medio
1.143,56000,35.065,8.000,157091,0.000,8,2016,1,1,Medio
1.000,63000,35.065,9.000,198818,0.273,9,2016,1,2,Medio
1.000,70000,35.065,1.000,24545,0.000,10,2016,2,3,Medio
1.000,77000,35.065,1.000,27000,0.000,11,2016,2,4,Medio
1.000,28000,35.065,1.333,13091,0.000,4,2016,3,5,Medio
1.000,70000,35.065,2.000,49091,0.720,10,2016,3,6,Medio
1.000,77000,35.065,2.750,74250,0.480,11,2016,4,7,Medio
1.000,28000,35.065,1.333,13091,0.480,4,2016,4,8,Medio
1.200,42000,35.065,4.000,58909,0.240,6,2016,5,9,Medio
1.000,21000,35.065,3.000,22091,0.143,3,2016,5,10,Medio
1.000,28000,35.065,2.667,26182,0.231,4,2016,6,11,Medio
1.000,35000,35.065,5.000,61364,0.462,5,2016,6,12,Medio
1.000,35000,35.065,1.000,12273,0.000,5,2016,7,13,Medio
0.875,49000,35.065,14.000,240545,0.000,7,2016,7,14,Medio
1.167,49000,32.282,2.800,44291,0.176,7,2016,8,15,Medio
1.000,49000,31.818,2.800,43655,0.632,7,2016,8,16,Medio
1.000,42000,31.818,2.400,32073,0.143,6,2016,9,17,Medio
1.000,49000,31.818,2.800,43655,0.600,7,2016,9,18,Medio
