KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0.000,0,0.000,0.000,0,1.513,0,2013,12,23,Nada
1.000,35000,35.065,0.667,8182,1.513,1,2013,12,24,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,1,1,Nada
1.000,35000,35.065,0.080,982,1.513,1,2014,1,2,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,2,3,Nada
1.000,35000,35.065,0.043,522,1.513,1,2014,2,4,Poco
1.000,35000,35.065,0.044,545,1.513,1,2014,3,5,Poco
1.000,35000,35.065,0.047,571,1.513,1,2014,3,6,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,4,7,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,4,8,Nada
1.000,35000,35.065,0.049,599,1.513,1,2014,5,9,Poco
1.000,70000,35.065,0.105,2584,1.513,2,2014,5,10,Poco
1.000,70000,35.065,0.118,2888,1.513,2,2014,6,11,Poco
1.000,128000,28.977,0.286,10597,9.600,4,2014,6,12,Nada
1.000,256000,28.977,1.000,74182,4.500,8,2014,7,13,Poco
0.000,0,0.000,0.000,0,0.857,0,2014,7,14,Nada
1.000,128000,28.977,2.000,74182,1.000,4,2014,8,15,Poco
0.000,0,0.000,0.000,0,0.000,0,2014,8,16,Nada
0.000,0,0.000,0.000,0,36.000,0,2014,9,17,Nada
1.000,64000,28.977,0.043,789,36.000,2,2014,9,18,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,10,19,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,10,20,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,11,21,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,11,22,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,12,23,Nada
1.000,64000,28.977,0.044,824,1.513,2,2014,12,24,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,1,1,Nada
1.000,32000,28.977,0.023,213,1.513,1,2015,1,2,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,2,3,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,2,4,Nada
1.500,96000,28.977,0.072,2011,1.513,3,2015,3,5,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,3,6,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,4,7,Nada
1.000,32000,28.977,0.025,235,1.513,1,2015,4,8,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,5,9,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,5,10,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,6,11,Nada
1.000,96000,28.977,0.083,2318,1.513,3,2015,6,12,Poco
1.000,96000,28.977,0.095,2649,1.513,3,2015,7,13,Poco
1.000,96000,28.977,0.105,2928,15.000,3,2015,7,14,Nada
1.000,32000,28.977,0.038,350,9.000,1,2015,8,15,Nada
0.000,0,0.000,0.000,0,11.143,0,2015,8,16,Nada
1.000,32000,28.977,0.039,364,19.500,1,2015,9,17,Nada
0.000,0,0.000,0.000,0,1.513,0,2015,9,18,Nada
0.500,32000,28.977,0.041,378,1.513,1,2015,10,19,Nada
2.000,64000,28.977,0.087,1613,1.513,2,2015,10,20,Poco
1.000,32000,28.977,0.047,431,1.513,1,2015,11,21,Poco
1.000,64000,28.977,0.100,1855,15.750,2,2015,11,22,Nada
1.000,32000,28.977,0.054,501,11.400,1,2015,12,23,Nada
0.000,0,0.000,0.000,0,13.500,0,2015,12,24,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,1,1,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,1,2,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,2,3,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,2,4,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,3,5,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,3,6,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,4,7,Nada
1.000,32000,28.977,0.057,530,1.513,1,2016,4,8,Poco
1.000,32000,28.977,0.061,562,1.513,1,2016,5,9,Poco
1.000,160000,28.977,0.370,17172,1.513,5,2016,5,10,Poco
1.000,160000,28.977,0.588,27273,4.714,5,2016,6,11,Nada
1.000,64000,28.977,0.267,4945,1.636,2,2016,6,12,Poco
1.333,128000,28.977,0.571,21195,2.250,4,2016,7,13,Poco
1.000,64000,28.977,0.500,9273,1.364,2,2016,7,14,Poco
0.000,0,0.000,0.000,0,1.125,0,2016,8,15,Nada
1.000,32000,28.977,0.400,3709,1.500,1,2016,8,16,Poco
0.000,0,0.000,0.000,0,1.513,0,2016,9,17,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,9,18,Nada
