KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.000,13800,35.929,0.857,4250,1.513,3,2013,12,23,Poco
1.250,23000,35.929,2.500,20659,2.400,5,2013,12,24,Poco
1.000,4600,35.909,0.222,367,0.500,1,2014,1,2,Medio
0.000,0,0.000,0.000,0,2.100,0,2014,2,3,Nada
0.000,0,0.000,0.000,0,4.200,0,2014,2,4,Nada
1.000,9200,35.909,0.333,1101,1.513,2,2014,3,5,Poco
1.000,4600,35.909,0.200,330,1.513,1,2014,3,6,Poco
1.000,4600,35.909,0.167,275,1.513,1,2014,4,7,Poco
1.000,9200,35.909,0.333,1101,5.250,2,2014,4,8,Nada
1.000,13800,35.909,0.857,4248,3.750,3,2014,5,9,Nada
1.000,4600,35.909,0.250,413,1.000,1,2014,5,10,Poco
0.000,0,0.000,0.000,0,3.000,0,2014,6,11,Nada
1.000,9200,35.909,0.364,1201,4.500,2,2014,6,12,Nada
1.000,13800,35.909,0.500,2478,1.513,3,2014,7,13,Poco
1.000,4600,35.909,0.154,254,4.200,1,2014,7,14,Nada
1.000,9200,35.909,0.400,1321,3.000,2,2014,8,15,Poco
1.000,4600,35.909,0.286,472,2.000,1,2014,8,16,Poco
0.000,0,0.000,0.000,0,2.250,0,2014,9,17,Nada
1.000,9200,35.909,0.333,1101,1.513,2,2014,9,18,Poco
1.000,9200,35.909,0.400,1321,1.513,2,2014,10,19,Poco
1.000,9200,35.909,0.400,1321,4.500,2,2014,10,20,Nada
1.000,4600,35.909,0.286,472,2.000,1,2014,11,21,Poco
1.000,9200,35.909,1.000,3304,1.800,2,2014,11,22,Poco
1.000,23000,35.909,2.500,20648,0.600,5,2014,12,23,Medio
1.000,4600,35.909,0.400,661,1.125,1,2014,12,24,Poco
1.000,4600,35.909,0.250,413,0.750,1,2015,1,1,Medio
1.000,9200,35.909,0.250,826,2.571,2,2015,1,2,Poco
1.000,23000,35.909,0.714,5899,7.500,5,2015,2,3,Nada
0.000,0,0.000,0.000,0,1.500,0,2015,2,4,Nada
1.000,4600,35.909,0.286,472,1.714,1,2015,3,5,Poco
1.000,9200,35.909,1.000,3304,1.500,2,2015,3,6,Poco
1.000,4600,35.909,2.000,3304,1.513,1,2015,4,7,Poco
0.000,0,0.000,0.000,0,0.000,0,2015,4,8,Nada
1.000,9200,31.719,0.500,1459,1.513,2,2015,5,9,Poco
1.000,13800,31.719,0.857,3752,1.513,3,2015,5,10,Poco
1.000,13800,31.719,1.200,5253,2.400,3,2015,6,11,Poco
1.000,9200,25.791,1.333,3164,0.375,2,2015,6,12,Medio
1.000,9200,25.791,2.000,4745,0.750,2,2015,7,13,Medio
1.000,9200,25.791,4.000,9491,0.000,2,2015,7,14,Medio
1.000,4600,25.791,0.400,475,0.500,1,2015,8,15,Medio
1.000,4600,25.791,0.286,339,2.400,1,2015,8,16,Poco
1.500,13800,25.791,2.000,7118,2.250,3,2015,9,17,Poco
1.000,9200,17.905,2.000,3295,0.000,2,2015,9,18,Medio
1.000,13800,17.905,1.000,2471,1.000,3,2015,10,19,Poco
1.333,18400,17.905,2.000,6589,1.500,4,2015,10,20,Poco
1.000,9200,17.905,1.333,2196,0.000,2,2015,11,21,Medio
1.000,9200,17.905,0.444,732,1.000,2,2015,11,22,Poco
1.000,9200,17.905,0.400,659,2.250,2,2015,12,23,Poco
0.800,18400,17.905,2.000,6589,2.000,4,2015,12,24,Nada
1.000,4600,17.905,0.400,329,0.000,1,2016,1,1,Poco
1.000,32200,17.643,1.750,9942,2.143,7,2016,1,2,Poco
1.000,13800,17.292,0.600,1432,0.750,3,2016,2,3,Medio
0.667,9200,17.292,0.333,530,1.909,2,2016,2,4,Nada
1.000,18400,17.292,1.333,4242,1.250,4,2016,3,5,Poco
0.000,0,0.000,0.000,0,0.333,0,2016,3,6,Nada
0.000,0,0.000,0.000,0,0.500,0,2016,4,7,Nada
1.000,6000,36.591,0.154,338,5.250,1,2016,4,8,Nada
1.000,12000,36.591,0.400,1756,1.513,2,2016,5,9,Poco
0.667,12000,36.591,0.667,2927,1.513,2,2016,5,10,Poco
0.000,0,0.000,0.000,0,1.200,0,2016,6,11,Nada
1.400,42000,36.591,2.000,30736,5.250,7,2016,6,12,Poco
1.000,12000,36.591,1.333,5855,0.000,2,2016,7,13,Medio
1.200,36000,36.591,2.000,26345,1.000,6,2016,7,14,Medio
0.000,0,0.000,0.000,0,0.600,0,2016,8,15,Nada
1.000,12000,36.591,0.286,1255,3.000,2,2016,8,16,Poco
1.000,18000,36.591,0.600,3952,2.250,3,2016,9,17,Poco
1.000,6000,36.591,0.286,627,2.400,1,2016,9,18,Poco
