KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.018,84000,44.561,0.549,20550,2.727,56,2013,12,23,Poco
1.000,157500,43.406,1.458,99698,1.880,105,2013,12,24,Medio
1.100,148500,43.406,4.041,260463,0.522,99,2014,1,1,Mucho
1.031,100500,43.406,12.182,531409,0.104,67,2014,1,2,Medio
1.071,45000,43.406,0.448,8746,0.022,30,2014,2,3,Medio
1.034,91500,43.406,0.601,23869,2.020,61,2014,2,4,Poco
1.014,105000,43.406,1.944,88621,1.348,70,2014,3,5,Poco
1.032,96000,43.406,2.065,86028,0.019,64,2014,3,6,Medio
1.033,93000,43.406,0.886,35754,0.938,62,2014,4,7,Medio
1.041,114000,43.406,1.854,91724,1.209,76,2014,4,8,Poco
1.050,94500,43.434,2.930,120272,0.045,63,2014,5,9,Medio
1.057,111000,43.439,1.014,48878,0.597,74,2014,5,10,Medio
1.029,108000,43.439,0.900,42223,1.493,72,2014,6,11,Poco
1.021,72000,43.439,0.527,16497,0.775,48,2014,6,12,Medio
1.060,79500,43.439,0.328,11333,1.979,53,2014,7,13,Poco
1.065,99000,43.439,0.407,17521,3.382,66,2014,7,14,Nada
1.023,133500,43.439,0.715,41456,2.317,89,2014,8,15,Medio
1.108,108000,43.439,0.537,25208,1.731,72,2014,8,16,Poco
1.014,112500,43.439,0.679,33169,1.956,75,2014,9,17,Poco
1.026,117000,43.442,0.544,27628,0.928,78,2014,9,18,Medio
1.087,112500,43.442,0.425,20767,2.853,75,2014,10,19,Poco
1.028,111000,43.442,0.487,23476,1.829,74,2014,10,20,Poco
1.059,108000,43.442,0.381,17873,2.181,72,2014,11,21,Poco
1.000,100500,43.442,0.373,16296,2.891,67,2014,11,22,Poco
1.018,85500,43.442,0.362,13442,2.056,57,2014,12,23,Poco
1.095,138000,43.442,0.503,30139,2.587,92,2014,12,24,Medio
1.129,118500,43.442,0.502,25821,2.736,79,2015,1,1,Poco
1.012,129000,43.442,0.555,31094,1.553,86,2015,1,2,Medio
1.016,96000,43.442,0.403,16787,2.241,64,2015,2,3,Poco
1.122,69000,43.442,0.282,8459,1.651,46,2015,2,4,Poco
1.077,84000,43.442,0.326,11881,3.061,56,2015,3,5,Nada
1.050,126000,43.442,0.824,45078,2.602,84,2015,3,6,Poco
1.043,108000,41.984,0.857,38865,0.968,72,2015,4,7,Medio
1.025,123000,40.055,0.766,37756,1.528,82,2015,4,8,Poco
1.087,112500,40.055,0.691,31148,1.336,75,2015,5,9,Poco
1.088,93000,40.055,0.775,28869,1.454,62,2015,5,10,Poco
1.114,73500,40.055,0.658,19363,0.671,49,2015,6,11,Medio
1.020,76500,40.055,0.685,20976,1.613,51,2015,6,12,Poco
1.000,58500,39.759,0.436,10135,0.907,39,2015,7,13,Medio
1.058,109500,34.297,0.591,22199,2.806,73,2015,7,14,Poco
1.026,120000,34.297,0.580,23859,2.153,80,2015,8,15,Poco
1.025,121500,34.297,0.678,28245,2.484,81,2015,8,16,Poco
1.086,94500,34.297,1.299,42100,1.026,63,2015,9,17,Poco
1.103,112500,29.212,1.899,62399,0.228,75,2015,9,18,Medio
1.115,87000,29.212,0.624,15850,0.849,58,2015,10,19,Medio
1.143,108000,29.212,0.818,25813,1.898,72,2015,10,20,Poco
1.042,111000,29.212,1.138,36915,0.761,74,2015,11,21,Medio
1.110,136500,29.212,1.255,50049,1.147,91,2015,11,22,Medio
1.037,127500,29.212,1.141,42495,0.848,85,2015,12,23,Mucho
1.035,132000,29.212,2.146,82763,0.984,88,2015,12,24,Mucho
1.122,151500,29.212,0.798,35335,1.625,101,2016,1,2,Medio
1.054,145500,29.212,0.705,29984,1.294,97,2016,2,3,Medio
1.033,93000,29.212,0.484,13159,1.716,62,2016,2,4,Poco
1.102,81000,29.212,0.491,11616,1.119,54,2016,3,5,Poco
1.031,99000,29.212,0.733,21208,1.732,66,2016,3,6,Poco
1.015,103500,29.212,0.836,25287,0.940,69,2016,4,7,Medio
1.145,130500,29.212,0.760,28966,1.714,87,2016,4,8,Medio
1.100,115500,29.212,0.684,23093,1.635,77,2016,5,9,Poco
1.062,103500,29.212,0.577,17458,1.339,69,2016,5,10,Poco
1.065,99000,29.212,0.434,12557,1.738,66,2016,6,11,Poco
1.083,117000,29.212,0.486,16610,2.392,78,2016,6,12,Poco
1.040,157500,29.212,0.805,37019,2.141,105,2016,7,13,Medio
1.152,114000,29.212,0.685,22801,1.313,76,2016,7,14,Poco
1.029,108000,29.212,0.935,29500,1.309,72,2016,8,15,Poco
1.078,103500,29.212,0.902,27270,0.486,69,2016,8,16,Medio
1.043,72000,29.212,0.552,11604,1.548,48,2016,9,17,Poco
1.070,91500,29.212,0.748,20006,0.984,61,2016,9,18,Medio
