KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.167,21000,40.909,1.077,9252,0.937,7,2013,12,23,Medio
1.077,42000,40.909,1.273,21868,0.231,14,2013,12,24,Medio
1.250,60000,40.909,2.105,51675,1.462,20,2014,1,1,Poco
1.500,9000,40.909,0.222,818,0.000,3,2014,1,2,Medio
1.304,90000,40.909,2.222,81818,2.189,30,2014,2,3,Medio
1.222,33000,40.909,0.815,11000,1.390,11,2014,3,5,Poco
1.286,27000,40.909,0.474,5232,0.490,9,2014,3,6,Medio
1.000,33000,40.909,0.278,3759,3.214,11,2014,4,7,Nada
1.000,30000,40.909,0.227,2789,4.742,10,2014,4,8,Nada
1.083,39000,40.909,0.400,6382,3.900,13,2014,5,9,Nada
1.167,21000,40.909,0.311,2673,2.294,7,2014,5,10,Poco
1.200,18000,40.909,0.194,1425,1.900,6,2014,6,11,Poco
2.000,24000,40.909,0.203,1988,4.962,8,2014,6,12,Nada
1.875,45000,40.909,0.526,9689,5.143,15,2014,7,13,Nada
1.083,39000,40.909,0.897,14304,2.172,13,2014,7,14,Poco
1.200,36000,18.939,0.857,5844,0.667,12,2014,8,15,Medio
1.091,72000,11.616,2.400,20073,1.500,24,2014,8,16,Poco
1.579,90000,29.293,1.224,32282,2.018,30,2014,9,18,Medio
1.190,75000,29.293,1.724,37879,0.493,25,2014,10,19,Mucho
1.136,75000,29.293,1.282,28166,0.689,25,2014,10,20,Mucho
1.000,48000,29.293,1.143,16069,0.825,16,2014,11,21,Medio
1.368,78000,29.293,3.250,74258,0.273,26,2014,11,22,Mucho
1.167,63000,29.293,1.448,26727,0.448,21,2014,12,23,Medio
1.412,72000,29.293,1.091,23008,0.905,24,2014,12,24,Medio
1.083,39000,29.293,0.703,8028,1.056,13,2015,1,1,Poco
1.444,39000,29.293,0.634,7245,0.621,13,2015,1,2,Medio
1.000,21000,29.293,0.259,1595,1.740,7,2015,2,3,Poco
1.400,42000,29.293,0.778,9569,2.273,14,2015,2,4,Poco
1.733,78000,29.293,2.000,45697,0.971,26,2015,3,5,Mucho
1.714,36000,29.293,1.333,14061,0.957,12,2015,3,6,Medio
1.167,21000,29.293,0.483,2970,0.173,7,2015,4,7,Medio
2.889,78000,29.293,2.000,45697,1.733,26,2015,4,8,Medio
1.231,48000,29.293,2.286,32139,0.000,16,2015,5,9,Mucho
1.467,66000,29.293,1.222,23630,0.857,22,2015,5,10,Medio
2.000,30000,29.293,0.588,5169,1.031,10,2015,6,11,Poco
1.500,36000,29.293,2.000,21091,0.750,12,2015,6,12,Medio
1.273,42000,29.293,1.750,21530,0.000,14,2015,7,13,Medio
2.143,45000,29.293,1.765,23262,1.333,15,2015,7,14,Poco
0.000,0,0.000,0.000,0,0.073,0,2015,8,15,Nada
1.000,3000,29.293,0.033,29,3.207,1,2015,8,16,Nada
1.750,42000,29.293,0.636,7829,5.438,14,2015,9,17,Nada
1.222,33000,29.293,0.449,4340,3.000,11,2015,9,18,Poco
1.900,57000,29.293,0.809,13500,3.923,19,2015,10,19,Nada
1.000,21000,29.293,0.286,1758,0.886,7,2015,10,20,Medio
1.667,30000,29.293,0.323,2835,2.919,10,2015,11,21,Poco
1.000,21000,29.293,0.311,1914,2.167,7,2015,11,22,Poco
1.333,24000,29.293,0.533,3749,2.375,8,2015,12,23,Poco
1.000,12000,29.293,0.167,586,1.320,4,2015,12,24,Poco
1.111,30000,29.293,0.317,2790,5.842,10,2016,1,1,Nada
2.143,45000,29.293,0.811,10688,3.545,15,2016,1,2,Nada
1.000,24000,29.293,0.364,2556,1.138,8,2016,2,3,Poco
1.154,45000,29.293,0.588,7754,3.000,15,2016,2,4,Poco
1.286,54000,29.293,2.000,31636,1.421,18,2016,3,5,Poco
1.000,6000,29.293,0.143,251,0.000,2,2016,3,6,Medio
2.222,60000,29.293,1.111,19529,2.400,20,2016,4,7,Poco
1.000,6000,29.293,0.286,502,0.600,2,2016,4,8,Medio
1.000,24000,29.293,0.250,1758,0.750,8,2016,5,9,Medio
1.000,12000,29.293,0.071,249,5.800,4,2016,5,10,Nada
1.500,9000,29.293,0.056,148,11.786,3,2016,6,11,Nada
1.000,18000,29.293,0.117,614,10.400,6,2016,6,12,Nada
1.500,27000,29.293,0.146,1157,11.769,9,2016,7,13,Nada
1.125,27000,29.293,0.133,1055,12.000,9,2016,7,14,Nada
1.444,39000,29.293,0.230,2629,7.875,13,2016,8,15,Nada
1.167,42000,29.293,0.326,4006,4.839,14,2016,8,16,Nada
2.571,54000,29.293,0.692,10951,3.000,18,2016,9,17,Poco
1.333,24000,29.293,0.667,4687,1.067,8,2016,9,18,Poco
