KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0.857,18000,50.606,0.375,3416,1.513,12,2013,12,23,Poco
1.368,39000,50.606,2.000,39473,5.571,26,2013,12,24,Poco
1.000,6000,50.758,0.222,677,0.000,4,2014,1,1,Medio
1.250,15000,51.212,0.323,2478,2.571,10,2014,1,2,Poco
1.667,45000,51.131,0.732,16836,1.950,30,2014,2,3,Medio
1.000,18000,50.606,0.240,2186,3.818,12,2014,2,4,Nada
1.000,10500,50.606,0.173,918,2.538,7,2014,3,5,Poco
1.000,13500,50.606,0.212,1447,2.265,9,2014,3,6,Poco
1.000,13500,50.606,0.122,837,5.143,9,2014,4,7,Nada
0.929,19500,50.606,0.141,1387,11.880,13,2014,4,8,Nada
1.250,30000,50.606,0.263,3995,8.323,20,2014,5,9,Nada
1.000,7500,50.606,0.079,299,4.714,5,2014,5,10,Nada
1.000,10500,50.606,0.122,647,4.816,7,2014,6,11,Nada
1.000,7500,50.606,0.120,457,5.063,5,2014,6,12,Nada
1.000,10500,50.606,0.275,1459,5.118,7,2014,7,13,Nada
1.000,7500,50.970,0.169,648,3.474,5,2014,7,14,Nada
1.100,16500,51.212,0.349,2951,6.529,11,2014,8,15,Nada
1.000,13500,50.875,0.286,1962,3.391,9,2014,8,16,Nada
1.250,22500,50.606,0.508,5790,4.440,15,2014,9,17,Nada
0.882,22500,50.606,0.612,6971,1.886,15,2014,9,18,Poco
1.000,13500,50.606,0.277,1892,2.077,9,2014,10,19,Poco
1.077,21000,50.606,0.452,4799,2.923,14,2014,10,20,Poco
1.100,33000,50.606,0.957,15974,1.895,22,2014,11,21,Poco
1.000,22500,50.606,0.612,6971,1.467,15,2014,11,22,Poco
0.875,21000,50.606,0.467,4959,1.588,14,2014,12,23,Poco
0.938,22500,50.606,0.588,6698,1.941,15,2014,12,24,Poco
1.000,15000,50.606,0.303,2300,1.227,10,2015,1,1,Poco
1.000,12000,50.606,0.182,1104,3.692,8,2015,1,2,Nada
1.111,15000,50.606,0.286,2169,3.636,10,2015,2,3,Nada
1.000,21000,50.606,0.424,4509,3.214,14,2015,2,4,Nada
1.000,19500,50.606,0.441,4349,3.375,13,2015,3,5,Nada
1.000,18000,50.606,0.375,3416,1.865,12,2015,3,6,Poco
1.063,25500,50.606,0.430,5554,3.154,17,2015,4,7,Nada
1.000,28500,50.670,0.336,4856,2.714,19,2015,4,8,Poco
1.000,19500,51.212,0.190,1895,4.688,13,2015,5,9,Nada
0.952,30000,51.212,0.323,4956,3.796,20,2015,5,10,Nada
1.000,17000,26.818,0.318,1449,3.577,17,2015,6,11,Nada
1.000,17000,26.818,0.466,2123,2.700,17,2015,6,12,Poco
1.000,9000,26.818,0.383,924,1.556,9,2015,7,13,Poco
1.000,14000,25.909,0.636,2308,1.326,14,2015,7,14,Poco
1.000,12000,25.909,0.308,957,1.875,12,2015,8,15,Poco
1.500,27000,25.909,0.684,4782,4.543,27,2015,8,16,Nada
1.050,21000,26.688,0.824,4616,1.472,21,2015,9,17,Poco
1.000,16000,25.909,0.432,1793,1.250,16,2015,9,18,Poco
1.037,28000,25.909,0.800,5804,2.297,28,2015,10,19,Poco
1.000,31000,25.909,1.216,9764,0.969,31,2015,10,20,Medio
0.833,15000,25.909,0.462,1794,1.200,15,2015,11,21,Nada
0.900,18000,25.909,0.692,3229,1.419,18,2015,11,22,Nada
0.967,29000,26.661,2.320,17938,0.797,29,2015,12,23,Medio
1.000,12000,26.818,0.545,1755,0.387,12,2015,12,24,Medio
0.952,20000,26.682,0.435,2320,1.831,20,2016,1,1,Nada
1.000,22000,25.909,0.489,2787,2.754,22,2016,1,2,Poco
1.030,34000,25.909,2.000,17618,1.889,34,2016,2,3,Poco
1.000,23000,25.909,1.243,7409,0.000,23,2016,2,4,Medio
1.067,16000,25.909,0.552,2287,1.405,16,2016,3,5,Poco
1.045,23000,25.909,0.780,4646,0.863,23,2016,3,6,Medio
1.034,30000,25.909,1.304,10138,1.839,30,2016,4,7,Poco
1.040,26000,26.503,1.733,11944,0.348,26,2016,4,8,Medio
0.941,23500,44.865,0.471,4961,0.835,16,2016,5,9,Poco
1.000,25500,23.485,0.453,2715,1.917,17,2016,5,10,Nada
1.000,22500,23.485,0.698,3687,1.475,15,2016,6,11,Poco
1.000,15000,23.485,0.385,1355,0.875,10,2016,6,12,Medio
1.000,37500,23.485,0.556,4893,2.714,25,2016,7,13,Nada
1.000,48000,23.485,0.889,10020,3.120,32,2016,7,14,Poco
1.000,42000,23.485,1.077,10622,0.896,28,2016,8,15,Mucho
1.000,48000,23.485,0.889,10020,1.129,32,2016,8,16,Medio
1.000,34500,23.485,0.597,4840,1.304,23,2016,9,17,Nada
1.000,28500,23.485,0.400,2677,1.337,19,2016,9,18,Nada
