KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.034,135000,22.929,0.667,20636,3.051,30,2013,12,23,Nada
1.024,189000,22.852,2.211,95475,1.011,42,2013,12,24,Poco
1.000,193500,22.887,2.606,115413,0.226,43,2014,1,1,Medio
0.978,202500,22.929,2.000,92864,0.652,45,2014,1,2,Medio
0.951,175500,22.929,1.902,76556,0.462,39,2014,2,3,Medio
1.000,193500,22.929,1.089,48300,0.496,43,2014,2,4,Medio
0.980,216000,22.929,1.412,69921,1.370,48,2014,3,5,Poco
0.980,220500,22.929,3.161,159832,0.231,49,2014,3,6,Medio
0.981,234000,22.929,1.486,79715,0.450,52,2014,4,7,Medio
1.000,171000,22.929,0.950,37249,0.987,38,2014,4,8,Medio
0.977,189000,22.929,2.100,91006,0.669,42,2014,5,9,Medio
0.979,211500,22.706,3.032,145616,0.205,47,2014,5,10,Medio
1.028,166500,22.856,1.574,59916,0.520,37,2014,6,11,Medio
1.000,198000,22.929,1.913,86852,0.595,44,2014,6,12,Medio
1.000,108000,22.929,2.286,56603,0.492,24,2014,7,13,Medio
1.000,190000,19.438,2.000,73864,0.606,41,2014,8,15,Medio
1.054,195000,22.273,1.902,82626,0.594,39,2014,8,16,Medio
0.951,195000,22.273,1.814,78783,0.543,39,2014,9,17,Medio
1.021,240000,22.273,1.714,91636,0.555,48,2014,9,18,Medio
1.023,225000,22.273,1.429,71591,0.810,45,2014,10,19,Medio
0.976,205000,22.273,1.439,65685,0.659,41,2014,10,20,Medio
1.000,105000,22.273,0.764,17859,0.627,21,2014,11,21,Medio
1.000,90000,22.273,0.643,12886,0.757,18,2014,11,22,Medio
1.000,105000,22.273,0.737,17232,1.088,21,2014,12,23,Poco
1.000,170000,22.273,0.944,35760,1.400,34,2014,12,24,Poco
1.225,245000,22.273,1.241,67692,1.808,49,2015,1,1,Poco
1.000,190000,22.273,1.462,61850,1.010,38,2015,1,2,Poco
1.000,210000,22.273,1.615,75556,0.421,42,2015,2,3,Medio
1.000,170000,22.273,0.895,33878,0.814,34,2015,2,4,Medio
1.000,185000,22.273,1.138,46910,1.079,37,2015,3,5,Poco
1.061,175000,22.230,0.753,29282,0.637,35,2015,3,6,Medio
1.909,315000,21.979,1.326,91826,1.953,63,2015,4,7,Medio
0.960,120000,22.273,0.706,18866,0.578,24,2015,4,8,Poco
1.000,95000,22.273,0.447,9459,1.033,19,2015,5,9,Poco
1.000,105000,22.273,0.494,11556,1.217,21,2015,5,10,Poco
1.000,130000,22.273,0.667,19303,1.969,26,2015,6,11,Poco
0.950,95000,22.273,0.521,11014,1.636,19,2015,6,12,Nada
1.000,85000,22.273,0.351,6636,1.682,17,2015,7,13,Poco
1.000,95000,22.273,0.376,7961,2.903,19,2015,7,14,Poco
1.200,60000,22.273,0.224,2997,2.236,12,2015,8,15,Poco
1.000,83000,25.082,0.276,5743,4.125,16,2015,8,16,Nada
1.000,49500,29.339,0.198,2873,3.191,9,2015,9,17,Nada
1.000,71500,26.058,0.292,5443,3.324,13,2015,9,18,Nada
0.818,49500,22.231,0.207,2277,3.789,9,2015,10,19,Nada
1.000,49500,22.231,0.261,2871,3.774,9,2015,10,20,Nada
1.182,71500,22.231,0.388,6168,2.903,13,2015,11,21,Poco
1.333,44000,22.231,0.242,2371,3.581,8,2015,11,22,Nada
1.000,55000,22.231,0.294,3596,2.900,10,2015,12,23,Poco
1.000,38500,22.231,0.154,1317,3.774,7,2015,12,24,Nada
1.000,38500,22.231,0.144,1235,6.240,7,2016,1,1,Nada
1.000,77000,22.231,0.368,6307,5.625,14,2016,1,2,Nada
1.000,38500,22.231,0.255,2179,3.321,7,2016,2,3,Nada
1.000,27500,22.231,0.233,1422,2.571,5,2016,2,4,Poco
2.000,33000,20.909,0.167,1150,2.192,6,2016,3,5,Poco
1.000,44000,14.298,0.163,1027,8.833,8,2016,3,6,Nada
1.000,71500,14.298,0.338,3452,7.105,13,2016,4,7,Nada
1.000,49500,14.298,0.327,2316,3.556,9,2016,4,8,Nada
1.000,66000,14.298,0.444,4194,2.300,12,2016,5,9,Poco
1.000,49500,14.298,0.340,2404,2.735,9,2016,5,10,Nada
1.000,23000,18.024,0.133,553,2.200,4,2016,6,11,Poco
1.000,24000,21.439,0.074,381,4.560,4,2016,6,12,Nada
1.000,24000,21.439,0.059,303,12.353,4,2016,7,13,Nada
1.111,60000,21.439,0.164,2109,16.500,10,2016,7,14,Nada
0.889,48000,21.439,0.154,1583,9.333,8,2016,8,15,Nada
1.000,72000,21.439,0.282,4359,6.545,12,2016,8,16,Nada
1.077,84000,21.439,0.346,6225,3.700,14,2016,9,17,Nada
0.909,60000,21.439,0.256,3298,3.882,10,2016,9,18,Nada
