KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
0.000,0,0.000,0.000,0,1.513,0,2013,12,23,Nada
0.000,0,0.000,0.000,0,1.513,0,2013,12,24,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,1,1,Nada
1.000,36400,34.685,4.000,50502,1.513,2,2014,1,2,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,2,4,Nada
1.000,54600,36.563,0.146,2922,1.513,3,2014,3,5,Poco
1.000,18200,36.563,0.054,360,14.250,1,2014,3,6,Nada
1.000,18200,36.563,0.057,380,13.500,1,2014,4,7,Nada
1.500,54600,36.563,0.194,3864,10.200,3,2014,4,8,Nada
1.500,163800,36.563,0.947,56739,8.400,9,2014,5,9,Nada
1.250,91000,36.563,2.000,66545,1.154,5,2014,5,10,Poco
1.833,200200,36.563,0.595,43524,0.000,11,2014,6,11,Medio
1.500,54600,36.563,0.085,1687,4.440,3,2014,6,12,Nada
1.600,145600,36.563,0.148,7887,5.368,8,2014,7,13,Nada
1.333,364000,36.563,0.313,41591,10.091,20,2014,7,14,Nada
1.533,418600,36.563,0.541,82830,5.226,23,2014,8,15,Nada
1.300,236600,36.563,0.531,45903,1.824,13,2014,8,16,Poco
1.833,200200,36.563,0.880,64416,0.964,11,2014,9,17,Medio
1.200,218400,36.563,0.923,73712,0.447,12,2014,9,18,Medio
1.333,145600,36.563,0.533,28393,1.583,8,2014,10,19,Poco
1.143,145600,36.563,0.421,22415,1.065,8,2014,10,20,Poco
1.000,36400,36.563,0.077,1024,2.893,2,2014,11,21,Poco
1.000,18200,36.563,0.041,272,4.167,1,2014,11,22,Nada
0.667,36400,36.563,0.087,1157,6.545,2,2014,12,23,Nada
1.286,163800,36.563,0.514,30801,13.200,9,2014,12,24,Nada
1.125,163800,36.563,0.439,26294,3.250,9,2015,1,1,Nada
1.000,72800,36.563,0.154,4095,4.200,4,2015,1,2,Nada
1.000,72800,36.563,0.182,4840,3.273,4,2015,2,3,Nada
1.000,54600,36.563,0.162,3237,3.529,3,2015,2,4,Nada
1.000,127400,36.563,0.359,16722,4.636,7,2015,3,5,Nada
0.750,54600,36.563,0.146,2922,4.714,3,2015,3,6,Nada
1.267,345800,36.563,2.000,252873,4.385,19,2015,4,7,Nada
1.500,163800,33.059,0.353,19112,0.000,9,2015,4,8,Medio
2.273,910000,32.058,1.923,561014,4.935,50,2015,5,9,Nada
0.000,0,0.000,0.000,0,0.038,0,2015,5,10,Nada
0.000,0,0.000,0.000,0,0.051,0,2015,6,11,Nada
0.000,0,0.000,0.000,0,0.060,0,2015,6,12,Nada
1.000,291200,32.058,0.246,22979,1.513,16,2015,7,13,Poco
1.200,982800,32.058,1.800,567118,10.688,54,2015,7,14,Nada
1.000,36400,32.058,1.000,11669,0.129,2,2015,8,15,Medio
0.000,0,0.000,0.000,0,0.042,0,2015,8,16,Nada
1.000,18200,31.219,0.034,193,0.000,1,2015,9,17,Medio
1.091,218400,31.219,0.226,15437,1.513,12,2015,9,18,Poco
1.115,527800,31.219,0.892,147028,10.846,29,2015,10,19,Nada
1.083,473200,29.102,0.400,55085,1.286,26,2015,10,20,Poco
1.000,200200,24.341,0.103,5033,5.015,11,2015,11,21,Nada
0.900,163800,24.341,0.093,3718,4.591,9,2015,11,22,Nada
0.909,182000,24.341,0.115,5092,6.000,10,2015,12,23,Nada
1.040,473200,24.341,0.377,43401,8.200,26,2015,12,24,Nada
1.000,236600,24.341,0.193,11091,3.733,13,2016,1,1,Nada
1.056,354800,26.260,0.273,25471,4.837,19,2016,1,2,Nada
1.100,220000,31.150,0.202,13832,3.103,11,2016,2,3,Nada
1.188,380000,31.150,0.299,35418,3.419,19,2016,2,4,Nada
1.185,640000,31.150,0.496,98907,4.776,32,2016,3,5,Nada
1.306,940000,31.150,1.709,500439,2.468,47,2016,3,6,Poco
1.200,240000,31.150,0.207,15468,0.122,12,2016,4,7,Medio
1.000,380000,31.150,0.185,21942,3.692,19,2016,4,8,Nada
1.440,2160000,31.150,1.701,1144358,3.577,108,2016,5,9,Poco
1.071,600000,31.150,1.765,329824,0.734,30,2016,5,10,Medio
1.000,20000,31.150,1.000,6230,0.000,1,2016,6,11,Medio
0.905,380000,30.172,0.114,13083,5.500,19,2016,7,13,Nada
1.033,1260000,30.172,0.500,190081,5.541,63,2016,7,14,Nada
1.094,1160000,30.172,0.872,305254,1.939,58,2016,8,15,Poco
1.727,760000,30.172,2.000,458607,0.814,38,2016,8,16,Medio
1.000,280000,22.886,0.400,25633,0.000,14,2016,9,17,Medio
0.952,400000,22.886,0.333,30515,1.909,20,2016,9,18,Nada
