KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
7.578,4433000,29.196,2.018,2611475,0.954,682,2013,12,23,Medio
8.076,6929000,29.196,1.956,3956869,0.639,1066,2013,12,24,Medio
5.671,2801500,29.196,0.849,694628,0.958,431,2014,1,1,Medio
4.312,3055000,29.196,1.152,1027470,0.390,470,2014,1,2,Medio
6.475,4251000,29.196,1.155,1434078,0.813,654,2014,2,3,Medio
6.804,2255500,29.196,0.442,290902,1.156,347,2014,2,4,Poco
6.522,2840500,29.196,0.580,480965,1.982,437,2014,3,5,Poco
5.796,2034500,29.196,0.817,485427,1.116,313,2014,3,6,Poco
5.824,1930500,29.196,0.667,375750,0.632,297,2014,4,7,Medio
5.256,1332500,29.196,0.368,143053,1.891,205,2014,4,8,Poco
4.338,2255500,29.196,1.233,811735,1.675,347,2014,5,9,Poco
5.933,1157000,29.196,0.470,158648,0.382,178,2014,5,10,Medio
6.419,1293500,29.196,0.361,136516,2.671,199,2014,6,11,Poco
6.211,767000,29.196,0.301,67408,1.869,118,2014,6,12,Poco
5.750,1345500,29.196,0.902,354317,2.018,207,2014,7,13,Poco
5.273,1131000,29.196,0.436,143999,0.721,174,2014,7,14,Medio
4.725,1566500,29.196,0.435,198777,4.040,241,2014,8,15,Nada
5.379,2028000,29.196,0.526,311522,2.108,312,2014,8,16,Poco
6.854,2138500,29.196,0.575,358798,3.091,329,2014,9,17,Nada
7.380,2398500,29.196,0.646,452137,1.347,369,2014,9,18,Poco
5.514,1254500,29.196,0.327,119709,2.219,193,2014,10,19,Poco
6.211,2866500,29.196,0.769,643543,1.461,441,2014,10,20,Poco
5.318,1521000,29.196,0.393,174349,2.133,234,2014,11,21,Poco
5.262,2223000,27.415,0.512,312020,1.656,342,2014,11,22,Poco
7.388,2353000,26.836,0.264,166605,2.528,362,2014,12,23,Poco
7.407,3900000,26.836,0.381,398701,6.035,600,2014,12,24,Poco
5.582,1995500,26.836,0.277,148175,2.906,307,2015,1,1,Poco
5.953,1664000,26.836,0.303,135125,2.260,256,2015,1,2,Poco
9.923,3354000,26.836,1.165,1048386,1.899,516,2015,2,3,Poco
7.033,1371500,22.628,0.522,161888,0.417,211,2015,2,4,Poco
5.229,1631500,21.958,0.470,168547,2.011,251,2015,3,5,Poco
5.846,988000,21.958,0.220,47687,1.252,152,2015,3,6,Nada
6.559,1449500,21.958,0.258,82197,4.764,223,2015,4,7,Nada
8.000,1612000,21.958,0.437,154548,3.604,248,2015,4,8,Nada
5.375,838500,21.958,0.404,74339,1.849,129,2015,5,9,Nada
5.909,845000,21.958,0.236,43856,1.275,130,2015,5,10,Nada
5.333,936000,21.958,0.186,38287,5.000,144,2015,6,11,Nada
7.000,1956500,21.958,0.629,270245,5.218,301,2015,6,12,Nada
9.778,2288000,21.958,2.750,1381600,1.336,352,2015,7,13,Poco
12.286,3913000,21.958,10.203,8766938,0.000,602,2015,7,14,Mucho
6.188,2775500,21.958,1.844,1124118,0.282,427,2015,8,15,Medio
7.136,2736500,21.958,0.851,511570,0.749,421,2015,8,16,Medio
6.825,1774500,21.958,0.538,209602,1.332,273,2015,9,17,Poco
6.647,2938000,21.958,0.895,577421,0.993,452,2015,9,18,Medio
6.552,2470000,21.958,0.846,459016,1.673,380,2015,10,19,Poco
6.487,3289000,21.958,1.480,1068518,0.703,506,2015,10,20,Medio
7.053,2613000,21.958,0.703,403592,0.953,402,2015,11,21,Medio
5.978,1787500,21.958,0.447,175508,1.672,275,2015,11,22,Poco
6.449,3731000,21.958,0.966,791670,1.298,574,2015,12,23,Medio
8.573,6909500,21.958,2.107,3196777,1.621,1063,2015,12,24,Medio
6.607,4810000,21.958,2.942,3107652,0.522,740,2016,1,1,Medio
7.600,3458000,23.119,0.258,206061,0.215,532,2016,1,2,Medio
6.785,4357000,22.745,0.202,200660,5.085,726,2016,2,3,Poco
6.521,2856000,22.727,0.160,103628,4.824,476,2016,2,4,Nada
5.900,2124000,22.727,0.138,66415,4.758,354,2016,3,5,Nada
7.044,2874000,22.727,0.222,144682,4.620,479,2016,3,6,Nada
5.952,2214000,22.727,0.212,106434,4.421,369,2016,4,7,Nada
6.551,2712000,22.727,0.335,206521,3.894,452,2016,4,8,Nada
6.604,2100000,22.727,0.363,173464,2.626,350,2016,5,9,Poco
7.589,3710000,9.897,1.675,614955,2.019,721,2016,5,10,Poco
4.667,980000,25.890,0.576,146177,0.144,140,2016,6,11,Medio
7.039,2513000,25.833,0.954,619017,1.023,359,2016,6,12,Poco
5.270,2730000,25.833,1.017,717203,0.836,390,2016,7,13,Medio
6.342,3374000,23.012,1.193,926319,1.441,482,2016,7,14,Poco
5.244,2863000,20.833,0.982,585718,0.929,409,2016,8,15,Medio
6.014,2947000,20.833,0.874,536815,1.059,421,2016,8,16,Poco
8.939,4130000,20.833,1.024,881330,1.168,590,2016,9,17,Poco
5.744,1729000,20.833,0.475,170935,1.354,247,2016,9,18,Poco
