KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.393,195000,24.545,1.164,55722,0.390,39,2013,12,23,Medio
1.444,455000,24.545,3.370,376409,1.165,91,2013,12,24,Medio
1.544,440000,24.545,1.956,211200,0.383,88,2014,1,2,Mucho
1.560,390000,24.545,1.258,120431,0.835,78,2014,2,3,Mucho
1.462,285000,24.545,1.046,73163,0.777,57,2014,2,4,Medio
1.524,320000,24.545,1.455,114248,0.686,64,2014,3,5,Medio
1.250,200000,24.545,0.702,34450,0.558,40,2014,3,6,Medio
1.500,285000,24.545,0.683,47753,1.435,57,2014,4,7,Poco
1.500,255000,24.545,0.570,35666,1.677,51,2014,4,8,Poco
1.771,310000,24.545,0.795,60483,1.804,62,2014,5,9,Poco
1.421,270000,24.545,0.831,55057,1.182,54,2014,5,10,Poco
1.643,377500,28.181,1.290,137203,1.132,69,2014,6,11,Medio
1.474,154000,24.132,0.560,20812,0.714,28,2014,6,12,Medio
1.412,264000,24.132,1.500,95564,1.113,48,2014,7,13,Poco
1.778,352000,24.132,2.462,209097,0.166,64,2014,7,14,Medio
1.513,324500,24.132,1.192,93338,0.943,59,2014,8,15,Medio
1.558,445500,24.132,2.051,220462,0.965,81,2014,8,16,Mucho
1.500,231000,24.132,1.500,83618,0.353,42,2014,9,17,Medio
1.378,341000,24.132,1.348,110914,0.527,62,2014,9,18,Medio
1.386,335500,24.132,1.232,99773,0.973,61,2014,10,19,Medio
1.392,390500,24.132,1.632,153811,0.709,71,2014,10,20,Mucho
1.395,291500,24.132,1.277,89839,0.742,53,2014,11,21,Medio
1.596,456500,24.132,3.532,389089,0.568,83,2014,11,22,Mucho
1.643,379500,24.132,3.067,280851,0.174,69,2014,12,23,Mucho
1.431,401500,24.132,1.292,125186,0.483,73,2014,12,24,Mucho
1.625,429000,24.132,1.393,144199,1.067,78,2015,1,1,Medio
1.407,418000,24.132,1.727,174235,0.436,76,2015,1,2,Mucho
1.511,390500,24.132,1.174,110591,0.740,71,2015,2,3,Mucho
2.033,335500,24.132,1.025,83005,0.867,61,2015,2,4,Medio
1.467,363000,24.132,1.435,125687,0.779,66,2015,3,5,Medio
1.543,390500,24.132,1.235,116361,0.576,71,2015,3,6,Mucho
1.647,308000,24.132,0.812,60324,1.167,56,2015,4,7,Poco
1.622,330000,24.132,1.071,85325,0.948,60,2015,4,8,Medio
1.833,363000,24.132,1.375,120450,0.818,66,2015,5,9,Medio
1.514,291500,24.132,1.093,76872,0.742,53,2015,5,10,Medio
1.667,247500,24.132,1.011,60398,0.872,45,2015,6,11,Medio
1.417,187000,24.132,0.680,30687,0.677,34,2015,6,12,Medio
1.500,148500,24.132,0.419,15001,1.432,27,2015,7,13,Poco
1.750,192500,24.132,0.511,23736,1.868,35,2015,7,14,Poco
1.609,203500,24.132,0.574,28171,2.219,37,2015,8,15,Poco
1.500,214500,24.132,0.667,34509,1.758,39,2015,8,16,Poco
2.571,99000,24.132,0.300,7167,1.595,18,2015,9,17,Poco
1.625,143000,24.132,0.413,14242,1.947,26,2015,9,18,Poco
1.929,148500,24.132,0.524,18788,2.349,27,2015,10,19,Poco
1.917,126500,24.132,0.554,16919,1.606,23,2015,10,20,Poco
1.923,137500,24.132,0.526,17464,1.776,25,2015,11,21,Poco
1.500,115500,24.132,0.424,11825,2.000,21,2015,11,22,Poco
1.250,110000,24.132,0.408,10835,2.130,20,2015,12,23,Poco
1.810,209000,24.132,0.691,34847,2.227,38,2015,12,24,Poco
1.269,181500,24.132,0.742,32481,2.316,33,2016,1,1,Poco
2.474,258500,24.132,0.949,59231,0.923,47,2016,1,2,Medio
1.429,110000,24.132,0.328,8703,1.805,20,2016,2,3,Poco
2.600,214500,24.132,0.757,39200,1.530,39,2016,2,4,Poco
1.600,132000,24.132,0.485,15445,1.472,24,2016,3,5,Poco
2.133,352000,24.132,2.133,181217,1.699,64,2016,3,6,Poco
2.733,225500,24.132,1.262,68651,0.307,41,2016,4,7,Medio
2.429,280500,24.132,1.097,74242,1.209,51,2016,4,8,Poco
3.417,451000,24.132,2.733,297486,0.788,82,2016,5,9,Medio
2.577,368500,24.132,1.654,147114,0.328,67,2016,5,10,Mucho
2.000,173000,23.258,0.557,22392,0.930,32,2016,6,11,Medio
2.818,155000,24.182,0.508,19048,0.878,31,2016,6,12,Medio
1.294,110000,24.182,0.379,10090,1.592,22,2016,7,13,Poco
1.714,120000,24.182,0.436,12662,1.659,24,2016,7,14,Poco
2.111,95000,24.182,0.355,8159,2.455,19,2016,8,15,Poco
2.615,340000,24.182,2.230,183306,2.031,68,2016,8,16,Poco
1.727,190000,24.182,1.357,62355,0.459,38,2016,9,17,Medio
2.406,385000,24.182,3.581,333428,0.936,77,2016,9,18,Mucho
