KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.059,171000,29.666,9.000,456558,0.000,18,2013,12,23,Medio
1.145,598500,29.666,25.200,4474232,0.480,63,2013,12,24,Mucho
1.107,294500,29.666,7.750,677084,0.035,31,2014,1,1,Medio
1.118,180500,29.666,5.429,290682,0.188,19,2014,1,2,Medio
1.000,85500,29.666,0.514,13044,0.000,9,2014,2,3,Medio
0.917,209000,29.666,0.688,42626,1.780,22,2014,2,4,Poco
1.231,152000,29.666,0.593,26721,1.740,16,2014,3,5,Poco
1.000,99000,30.166,0.426,12708,1.596,10,2014,3,6,Poco
1.000,130000,29.318,0.510,19430,1.375,13,2014,4,7,Poco
1.000,200000,33.182,1.053,69857,2.231,20,2014,4,8,Poco
1.000,170000,33.182,2.000,112820,0.628,17,2014,5,9,Medio
1.083,130000,30.506,0.839,33262,0.480,13,2014,5,10,Medio
1.000,110000,29.317,0.629,20271,1.380,11,2014,6,11,Poco
1.000,66500,25.597,0.824,14018,0.878,7,2014,6,12,Medio
1.000,104500,25.597,0.710,18983,0.484,11,2014,7,13,Medio
1.000,152000,25.597,0.667,25939,2.690,16,2014,7,14,Poco
1.000,114000,25.597,0.462,13468,1.941,12,2014,8,15,Poco
1.125,256500,25.597,0.740,48568,2.308,27,2014,8,16,Poco
0.957,209000,25.597,0.579,30973,2.345,22,2014,9,17,Nada
1.053,190000,25.597,1.026,49882,1.623,20,2014,9,18,Poco
0.968,285000,25.597,2.727,198961,0.261,30,2014,10,19,Medio
1.000,304000,25.597,4.000,311264,0.667,32,2014,10,20,Medio
1.000,209000,25.597,4.400,235395,0.000,22,2014,11,21,Medio
1.079,389500,25.597,3.037,302798,0.357,41,2014,11,22,Mucho
1.023,418000,25.597,2.933,313857,0.537,44,2014,12,23,Medio
1.082,627000,25.597,3.385,543216,0.364,66,2014,12,24,Mucho
1.036,275500,25.597,0.921,64924,0.517,29,2015,1,1,Medio
1.023,418000,25.597,1.257,134511,0.799,44,2015,1,2,Medio
1.022,437000,25.597,2.300,257277,0.712,46,2015,2,3,Medio
1.031,313500,25.597,3.143,252207,0.176,33,2015,2,4,Medio
1.000,361000,25.597,2.533,234096,0.341,38,2015,3,5,Medio
1.030,323000,25.597,2.615,216239,0.410,34,2015,3,6,Medio
0.964,256500,25.597,1.019,66896,0.286,27,2015,4,7,Medio
1.071,285000,25.597,0.625,45595,1.303,30,2015,4,8,Poco
1.100,313500,25.597,0.710,56950,1.747,33,2015,5,9,Poco
1.026,370500,25.597,1.368,129778,1.333,39,2015,5,10,Poco
1.040,247000,25.597,1.083,68495,0.500,26,2015,6,11,Medio
1.063,323000,25.597,1.000,82680,0.949,34,2015,6,12,Medio
1.000,342000,25.597,1.263,110581,1.121,36,2015,7,13,Poco
1.069,294500,25.598,0.954,71906,0.625,31,2015,7,14,Medio
0.963,247000,25.597,0.619,39140,1.337,26,2015,8,15,Nada
1.048,209000,25.597,0.830,44413,1.258,22,2015,8,16,Poco
1.063,161500,25.597,1.097,45340,0.532,17,2015,9,17,Medio
1.269,313500,25.597,1.245,99931,0.785,33,2015,9,18,Medio
1.048,209000,25.597,0.880,47079,1.500,22,2015,10,19,Poco
1.040,247000,21.532,0.963,51214,0.583,26,2015,10,20,Medio
1.118,180500,21.532,0.623,24211,1.481,19,2015,11,21,Poco
1.050,199500,21.532,1.024,44003,0.940,21,2015,11,22,Medio
0.950,180500,21.532,0.844,32819,0.909,19,2015,12,23,Poco
1.063,484500,21.532,2.615,272838,1.271,51,2015,12,24,Poco
1.018,551000,21.531,8.286,983005,0.462,58,2016,1,1,Mucho
1.067,304000,21.532,2.286,149614,0.000,32,2016,1,2,Medio
1.067,304000,21.532,1.000,65456,0.596,32,2016,2,3,Medio
1.000,218500,21.532,0.630,29646,0.885,23,2016,2,4,Medio
1.125,256500,21.532,0.806,44512,1.276,27,2016,3,5,Poco
1.000,275500,21.532,1.055,62555,1.098,29,2016,3,6,Poco
1.095,218500,21.531,0.902,42434,0.949,23,2016,4,7,Medio
1.000,190000,21.532,0.755,30875,0.987,20,2016,4,8,Medio
1.038,256500,21.532,1.385,76471,1.125,27,2016,5,9,Poco
1.053,190000,21.532,0.930,38056,0.514,20,2016,5,10,Medio
0.947,171000,21.532,0.600,22091,1.388,18,2016,6,11,Nada
1.000,237500,21.532,0.893,45659,1.338,25,2016,6,12,Poco
1.043,228000,21.532,0.906,44461,1.286,24,2016,7,13,Poco
1.080,256500,21.531,0.885,48891,1.164,27,2016,7,14,Poco
1.000,247000,21.532,1.182,62853,1.382,26,2016,8,15,Poco
1.059,171000,21.532,1.000,36819,0.351,18,2016,8,16,Medio
1.107,294500,21.532,1.550,98287,1.141,31,2016,9,17,Poco
2.042,465500,21.532,2.882,288901,0.520,49,2016,9,18,Medio
