KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,QUINCENA,RESULTADO
1.083,91000,32.466,2.364,69832,0.000,13,2014,1,1,Medio
0.963,182000,32.466,2.600,153631,0.550,26,2014,1,2,Medio
1.077,196000,32.466,1.273,80989,0.429,28,2014,2,3,Medio
1.087,175000,32.467,0.725,41171,1.567,25,2014,2,4,Poco
1.000,175000,32.466,0.909,51651,1.291,25,2014,3,5,Poco
1.143,168000,32.466,1.600,87270,0.808,24,2014,3,6,Medio
1.100,154000,32.467,1.692,84613,0.365,22,2014,4,7,Medio
1.286,126000,32.466,2.118,86628,0.718,18,2014,4,8,Medio
1.125,135000,33.512,1.200,54290,0.167,18,2014,5,10,Medio
1.333,210000,32.525,1.120,76498,1.620,28,2014,6,11,Poco
1.615,157500,32.524,1.826,93543,1.150,21,2014,6,12,Poco
1.263,180000,32.525,1.143,66908,1.108,24,2014,7,14,Poco
1.250,112500,32.525,1.429,52272,0.885,15,2014,8,15,Medio
1.000,75000,32.524,1.000,24393,0.164,10,2014,8,16,Medio
1.136,187500,32.524,1.282,78183,1.041,25,2014,9,17,Poco
1.211,172500,32.524,1.022,57351,1.320,23,2014,9,18,Poco
1.000,112500,32.524,0.492,17995,1.190,15,2014,10,19,Poco
1.000,120000,32.524,0.410,16012,1.810,16,2014,10,20,Poco
0.950,142500,32.525,0.623,28872,2.222,19,2014,11,21,Poco
1.000,202500,32.525,1.200,79035,1.260,27,2014,11,22,Poco
1.194,277500,32.525,2.552,230307,1.161,37,2014,12,23,Medio
1.000,112500,32.524,1.200,43908,0.181,15,2014,12,24,Medio
1.333,150000,32.524,0.909,44352,0.759,20,2015,1,1,Medio
1.280,240000,32.524,1.600,124893,1.000,32,2015,1,2,Medio
1.000,150000,32.524,0.952,46463,0.716,20,2015,2,3,Medio
1.250,112500,32.524,0.811,29668,1.083,15,2015,2,4,Poco
1.063,127500,32.524,1.172,48618,0.493,17,2015,3,5,Medio
1.105,157500,32.524,1.615,82749,1.038,21,2015,3,6,Poco
1.111,150000,32.524,1.538,75056,0.453,20,2015,4,7,Medio
1.125,67500,32.524,0.667,14636,0.931,9,2015,4,8,Medio
1.063,127500,32.524,1.360,56397,0.540,17,2015,5,9,Medio
1.133,127500,32.524,0.872,36152,1.043,17,2015,5,10,Poco
1.056,142500,32.524,0.844,39138,1.605,19,2015,6,11,Poco
1.250,112500,32.525,0.566,20711,1.245,15,2015,6,12,Poco
1.000,90000,32.524,0.387,11331,1.824,12,2015,7,13,Poco
1.267,142500,32.524,0.884,40958,2.022,19,2015,7,14,Poco
1.000,67500,32.524,0.346,7599,0.783,9,2015,8,15,Medio
1.000,52500,32.524,0.192,3275,3.000,7,2015,8,16,Poco
1.000,52500,32.524,0.237,4052,2.829,7,2015,9,17,Poco
1.118,142500,32.524,0.745,34533,3.391,19,2015,9,18,Nada
1.083,97500,32.525,0.703,22284,2.273,13,2015,10,19,Poco
1.000,142500,27.678,1.357,53527,0.923,19,2015,10,20,Medio
1.000,52500,27.678,0.326,4731,0.941,7,2015,11,21,Medio
1.118,142500,27.677,0.717,28278,2.077,19,2015,11,22,Poco
0.917,82500,27.678,0.415,9478,1.733,11,2015,12,23,Poco
1.087,187500,27.678,0.649,33698,2.189,25,2015,12,24,Poco
1.182,292500,27.678,1.114,90209,2.727,39,2016,1,1,Medio
1.067,240000,27.678,1.032,68569,0.800,32,2016,1,2,Mucho
1.053,150000,27.678,0.294,12211,1.313,20,2016,2,3,Poco
1.000,90000,27.678,0.136,3397,3.099,12,2016,2,4,Nada
1.100,82500,27.678,0.146,3327,3.844,11,2016,3,5,Nada
1.091,90000,27.678,0.190,4745,4.814,12,2016,3,6,Nada
1.000,67500,27.678,0.173,3234,4.886,9,2016,4,7,Nada
1.071,112500,27.678,0.380,11824,4.406,15,2016,4,8,Nada
0.933,105000,27.678,0.452,13125,2.667,14,2016,5,9,Poco
1.200,90000,27.678,0.522,12997,2.368,12,2016,5,10,Poco
1.000,82500,27.678,0.667,15223,1.171,11,2016,6,11,Poco
1.000,37500,27.678,0.286,2965,1.378,5,2016,6,12,Poco
1.000,90000,22.862,0.585,12044,1.929,12,2016,7,13,Poco
1.267,142500,22.424,1.056,33730,2.464,19,2016,7,14,Poco
1.000,112500,22.424,1.071,27029,1.083,15,2016,8,15,Poco
1.000,75000,22.424,0.526,8852,0.978,10,2016,8,16,Medio
1.000,97500,22.424,0.578,12632,1.568,13,2016,9,17,Poco
1.000,90000,22.424,0.545,11008,1.737,12,2016,9,18,Poco
