KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
4200,4200,1425,0.222,317,1.250,1,2013,12,49,Nada
4200,4200,1425,0.154,219,1.200,1,2013,12,50,Nada
4200,16800,5702,0.571,3258,9.000,4,2013,12,51,Nada
4200,16800,5702,1.333,7602,2.500,4,2013,12,52,Medio
5600,16800,5702,-4.000,-22807,0.333,4,2013,12,53,Nada
4200,16800,5702,-2.000,-11404,-0.750,4,2014,1,1,Nada
5250,21000,7127,1.667,11879,-0.250,5,2014,1,2,Mucho
4200,12600,4276,0.545,2333,1.615,3,2014,1,3,Nada
6300,12600,4276,1.200,5132,1.000,3,2014,1,4,Medio
4200,8400,2851,0.667,1901,0.273,2,2014,1,5,Medio
4200,16800,5702,1.333,7602,1.875,4,2014,2,6,Medio
4200,8400,2851,0.333,950,0.333,2,2014,2,7,Nada
4200,8400,2851,0.200,570,4.125,2,2014,2,8,Nada
4200,8400,2851,0.250,713,3.375,2,2014,2,9,Nada
4200,4200,1425,0.105,150,3.500,1,2014,3,10,Nada
4200,12600,4276,0.286,1222,7.200,3,2014,3,11,Nada
4200,12600,4276,0.400,1711,4.500,3,2014,3,12,Nada
0,0,0,0.000,0,2.571,0,2014,3,13,Nada
4200,12600,4276,0.857,3665,2.500,3,2014,3,14,Medio
4200,8400,2851,0.500,1425,1.000,2,2014,4,15,Mucho
4200,4200,1425,0.182,259,3.600,1,2014,4,16,Nada
4200,4200,1425,0.222,317,2.500,1,2014,4,17,Nada
4200,8400,2851,0.222,634,3.000,2,2014,4,18,Nada
4200,12600,4276,0.240,1026,10.500,3,2014,5,19,Nada
4200,8400,2851,0.200,570,5.500,2,2014,5,20,Nada
4200,4200,1425,0.118,168,3.857,1,2014,5,21,Nada
4200,4200,1425,0.133,190,4.000,1,2014,5,22,Nada
4200,8400,2851,0.333,950,5.250,2,2014,6,23,Nada
4200,8400,2856,0.286,816,3.750,2,2014,6,24,Nada
4200,12600,4285,0.400,1714,5.400,3,2014,6,25,Nada
4200,4200,1428,0.167,238,2.571,1,2014,6,26,Nada
4200,8400,2856,0.250,714,3.000,2,2014,6,27,Nada
4200,8400,2856,0.222,635,5.000,2,2014,7,28,Nada
