KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
6500,19500,4602,1.200,5523,0.600,3,2013,12,49,Mucho
6500,6500,1534,0.222,341,0.200,1,2013,12,50,Nada
6500,19500,4602,0.207,952,1.846,3,2013,12,51,Nada
6500,52000,12273,0.471,5775,9.000,8,2013,12,52,Nada
6500,32500,7670,0.476,3653,3.250,5,2013,12,53,Nada
6500,26000,6136,0.667,4091,1.500,4,2014,1,1,Mucho
6500,32500,7670,3.333,25568,0.706,5,2014,1,2,Medio
6500,39000,9205,1.714,15779,-0.214,6,2014,1,3,Mucho
0,0,0,0.000,0,1.600,0,2014,1,4,Nada
6500,26000,6136,0.667,4091,2.182,4,2014,1,5,Nada
0,0,0,0.000,0,1.200,0,2014,2,6,Nada
6500,26000,6137,0.182,1116,15.000,4,2014,2,7,Nada
6500,13000,3068,0.087,267,9.000,2,2014,2,8,Nada
6500,6500,1534,0.047,71,11.000,1,2014,2,9,Nada
6500,6500,1534,0.049,75,9.000,1,2014,3,10,Nada
6500,6500,1534,0.051,79,15.000,1,2014,3,11,Nada
6500,19500,4602,0.171,789,19.000,3,2014,3,12,Nada
6500,13000,3068,0.133,409,9.600,2,2014,3,13,Nada
6500,13000,3068,0.154,472,7.000,2,2014,3,14,Nada
6500,19500,4602,0.286,1315,5.143,3,2014,4,15,Nada
6500,58500,13807,2.000,27614,3.857,9,2014,4,16,Medio
0,0,0,0.000,0,0.000,0,2014,4,17,Nada
6500,13000,3068,0.667,2045,0.000,2,2014,4,18,Medio
6500,13000,3068,0.400,1227,1.636,2,2014,5,19,Nada
0,0,0,0.000,0,3.000,0,2014,5,20,Nada
6500,6500,1534,0.087,133,3.000,1,2014,5,21,Nada
6500,6500,1534,0.054,83,19.000,1,2014,5,22,Nada
0,0,0,0.000,0,27.000,0,2014,6,23,Nada
6500,13000,3068,0.118,361,27.000,2,2014,6,24,Nada
5333,16000,6068,0.133,809,16.000,2,2014,6,25,Nada
0,0,0,0.000,0,10.500,0,2014,6,26,Nada
0,0,0,0.000,0,10.500,0,2014,6,27,Nada
0,0,0,0.000,0,21.000,0,2014,7,28,Nada
38000,38000,18137,0.200,3627,1.000,4,2014,7,29,Nada
3167,9500,4534,0.034,154,19.500,1,2014,7,30,Nada
0,0,0,0.000,0,19.800,0,2014,7,31,Nada
0,0,0,0.000,0,19.800,0,2014,8,32,Nada
0,0,0,0.000,0,117.000,0,2014,8,33,Nada
0,0,0,0.000,0,1.000,0,2014,8,34,Nada
0,0,0,0.000,0,1.000,0,2014,8,35,Nada
0,0,0,0.000,0,1.000,0,2014,8,36,Nada
0,0,0,0.000,0,1.000,0,2014,9,37,Nada
0,0,0,0.000,0,1.000,0,2014,9,38,Nada
75833,227500,53693,0.886,47576,1.000,35,2014,9,39,Medio
6500,32500,7670,0.233,1784,2.057,5,2014,9,40,Nada
6500,32500,7670,0.303,2324,1.425,5,2014,10,41,Nada
6500,32500,7670,0.435,3335,0.933,5,2014,10,42,Mucho
8667,26000,6136,0.571,3506,1.800,4,2014,10,43,Nada
0,0,0,0.000,0,1.071,0,2014,10,44,Nada
6500,6500,1534,0.080,123,4.333,1,2014,11,45,Nada
6500,19500,4602,0.286,1315,7.200,3,2014,11,46,Nada
6500,65000,15341,1.250,19176,6.750,10,2014,11,47,Medio
6500,19500,4602,0.316,1453,1.500,3,2014,11,48,Nada
6500,13000,3068,0.182,558,2.250,2,2014,11,49,Nada
6500,6500,1534,0.105,161,2.000,1,2014,12,50,Nada
6500,26000,6136,0.571,3506,4.500,4,2014,12,51,Nada
6500,19500,4602,0.400,1841,2.143,3,2014,12,52,Nada
6500,19500,4602,0.240,1105,3.750,3,2014,12,53,Nada
6500,13000,3068,0.143,438,4.500,2,2015,1,1,Nada
9000,117000,27614,4.500,124261,4.875,18,2015,1,2,Nada
0,0,0,0.000,0,-0.652,0,2015,1,3,Nada
6500,19500,4602,2.000,9205,0.450,3,2015,1,4,Mucho
3900,19500,4602,0.462,2124,0.000,3,2015,1,5,Medio
6500,13000,3068,0.167,511,6.500,2,2015,2,6,Nada
6500,84500,19944,2.364,47140,4.125,13,2015,2,7,Medio
6500,26000,6136,2.000,12273,0.000,4,2015,2,8,Mucho
6500,26000,6136,2.000,12273,0.632,4,2015,2,9,Medio
6500,6500,1534,0.286,438,0.000,1,2015,3,10,Nada
6500,26000,6136,0.800,4909,2.333,4,2015,3,11,Nada
6500,26000,6136,4.000,24545,1.000,4,2015,3,12,Medio
6500,39000,9205,0.000,0,-0.333,6,2015,3,13,Nada
6500,32500,7670,2.000,15341,0.214,5,2015,3,14,Mucho
6500,26000,6136,2.000,12273,0.800,4,2015,4,15,Medio
8125,32500,7670,3.333,25568,0.000,5,2015,4,16,Mucho
6500,13000,3068,1.333,4091,0.643,2,2015,4,17,Medio
6500,19500,4602,1.200,5523,0.000,3,2015,4,18,Mucho
6500,19500,4602,0.857,3945,1.500,3,2015,5,19,Medio
6500,32500,7670,1.429,10958,0.750,5,2015,5,20,Medio
6500,32500,7670,2.000,15341,1.364,5,2015,5,21,Medio
6500,19500,4602,1.200,5523,0.000,3,2015,5,22,Mucho
6500,26000,6136,1.333,8182,1.154,4,2015,5,23,Medio
6500,6500,1534,2.000,3068,0.250,1,2015,6,24,Mucho
6500,26000,6136,2.000,12273,0.000,4,2015,6,25,Mucho
6500,13000,3068,0.667,2045,1.333,2,2015,6,26,Mucho
8125,32500,7670,1.429,10958,0.857,5,2015,6,27,Medio
6500,39000,9205,3.000,27614,1.364,6,2015,7,28,Medio
6500,19500,4602,2.000,9205,-0.231,3,2015,7,29,Mucho
6500,32500,7670,0.909,6973,0.857,5,2015,7,30,Medio
6500,45500,10739,0.933,10023,1.500,7,2015,7,31,Medio
6500,39000,9205,1.200,11045,1.600,6,2015,8,32,Medio
6500,13000,3068,0.444,1364,0.333,2,2015,8,33,Medio
6500,19500,4602,0.545,2510,1.400,3,2015,8,34,Mucho
6500,6500,1534,0.133,205,1.091,1,2015,8,35,Nada
6500,13000,3068,0.200,614,5.500,2,2015,8,36,Nada
6500,19500,4602,0.400,1841,4.500,3,2015,9,37,Nada
6500,39000,9205,0.545,5021,3.000,6,2015,9,38,Nada
6500,26000,6137,0.296,1818,4.364,4,2015,9,39,Nada
6500,13000,3068,0.143,438,2.538,2,2015,9,40,Nada
6500,52000,12273,0.471,5775,4.250,8,2015,10,41,Nada
6500,26000,6136,0.267,1636,3.643,4,2015,10,42,Nada
6500,6500,1534,0.080,123,2.786,1,2015,10,43,Nada
6500,78000,18409,1.200,22091,2.769,12,2015,10,44,Medio
6500,13000,3068,0.286,877,1.412,2,2015,11,45,Nada
6500,39000,9205,0.545,5021,1.200,6,2015,11,46,Mucho
0,0,0,0.000,0,2.400,0,2015,11,47,Nada
6500,19500,4602,0.162,746,6.000,3,2015,11,48,Nada
6500,39000,9205,0.333,3068,7.000,6,2015,11,49,Nada
6500,58500,13807,0.857,11834,5.000,9,2015,12,50,Medio
7429,52000,12273,1.333,16364,1.000,8,2015,12,51,Medio
6500,19500,4602,0.667,3068,0.783,3,2015,12,52,Mucho
6500,26000,6136,4.000,24545,0.450,4,2015,12,53,Mucho
0,0,0,0.000,0,-0.200,0,2016,1,53,Nada
7429,52000,12273,3.200,39273,-0.429,8,2016,1,1,Mucho
6500,32500,7670,0.323,2474,1.500,5,2016,1,2,Nada
