KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
2000,2000,545,0.025,14,1.000,1,2013,12,49,Nada
0,0,0,0.000,0,117.000,0,2013,12,50,Nada
2000,2000,545,0.026,14,117.000,1,2013,12,51,Nada
2000,10000,2727,0.141,384,57.000,5,2013,12,52,Nada
0,0,0,0.000,0,16.500,0,2013,12,53,Nada
0,0,0,0.000,0,16.500,0,2014,1,1,Nada
2000,16000,4364,0.276,1204,19.800,8,2014,1,2,Nada
2000,14000,3818,0.326,1243,9.375,7,2014,1,3,Nada
2000,6000,1636,0.182,298,3.600,3,2014,1,4,Nada
2000,2000,545,0.069,38,2.500,1,2014,1,5,Nada
2000,2000,545,0.074,40,3.818,1,2014,2,6,Nada
2000,2000,545,0.044,24,7.800,1,2014,2,7,Nada
2000,6000,1636,0.098,161,32.000,3,2014,2,8,Nada
2000,6000,1636,0.109,179,17.400,3,2014,2,9,Nada
2000,10000,2727,0.213,580,11.143,5,2014,3,10,Nada
2000,10000,2727,0.270,737,5.727,5,2014,3,11,Nada
0,0,0,0.000,0,3.692,0,2014,3,12,Nada
1750,14000,3818,0.215,822,10.800,7,2014,3,13,Nada
2000,18000,4909,0.367,1803,7.250,9,2014,3,14,Nada
2000,10000,2727,0.182,496,3.750,5,2014,4,15,Nada
2000,10000,2727,0.154,420,5.000,5,2014,4,16,Nada
2000,12000,3273,0.222,727,4.737,6,2014,4,17,Nada
2000,14000,3818,0.341,1304,4.500,7,2014,4,18,Nada
2000,12000,3341,0.250,835,2.833,6,2014,5,19,Nada
2500,10000,2841,0.175,498,4.895,5,2014,5,20,Nada
2000,10000,2841,0.213,604,4.333,5,2014,5,21,Nada
2000,14000,3977,0.400,1591,3.938,7,2014,5,22,Nada
2000,12000,3409,0.545,1860,2.471,6,2014,6,23,Nada
2000,10000,2750,0.196,539,1.333,5,2014,6,24,Nada
2000,30000,8182,0.423,3457,7.167,15,2014,6,25,Medio
2000,22000,6000,0.489,2933,3.231,11,2014,6,26,Medio
2000,28000,7636,1.400,10691,1.645,14,2014,6,27,Nada
2000,6000,1636,2.000,3273,0.225,3,2014,7,28,Mucho
2000,14000,3818,-2.000,-7636,0.000,7,2014,7,29,Nada
2000,24000,6773,1.714,11610,-0.875,12,2014,7,30,Mucho
2000,18000,5114,0.545,2789,2.864,9,2014,7,31,Nada
2000,20000,5545,0.370,2054,1.286,10,2014,8,32,Nada
2000,32000,8727,0.471,4107,4.065,16,2014,8,33,Medio
2000,38000,10364,0.717,7431,2.229,19,2014,8,34,Mucho
2000,24000,6545,0.387,2534,1.800,12,2014,8,35,Nada
2000,26000,7091,0.456,3234,2.234,13,2014,8,36,Medio
2000,42000,11455,0.667,7636,1.500,21,2014,9,37,Medio
2200,22000,6000,0.310,1859,2.674,11,2014,9,38,Nada
1905,40000,10909,0.667,7273,2.000,20,2014,9,39,Mucho
2000,36000,9818,0.857,8416,1.731,18,2014,9,40,Medio
2000,38000,10364,0.844,8752,0.735,19,2014,10,41,Medio
2083,50000,13636,1.220,16630,1.737,25,2014,10,42,Medio
2000,28000,7636,0.452,3449,0.387,14,2014,10,43,Medio
2000,34000,9273,0.374,3465,2.793,17,2014,10,44,Medio
2000,22000,6000,0.265,1590,1.982,11,2014,11,45,Nada
2000,28000,7636,0.359,2741,3.286,14,2014,11,46,Nada
2000,12000,3273,0.207,677,2.286,6,2014,11,47,Nada
2000,22000,6000,0.361,2164,2.516,11,2014,11,48,Nada
2000,20000,5455,0.250,1364,3.387,10,2014,11,49,Nada
2222,20000,5455,0.250,1364,5.000,10,2014,12,50,Nada
2000,16000,4364,0.195,851,3.387,8,2014,12,51,Nada
2000,12000,3273,0.136,446,5.036,6,2014,12,52,Nada
2000,12000,3273,0.158,517,5.125,6,2014,12,53,Nada
2000,2000,545,0.029,16,5.250,1,2015,1,1,Nada
2000,16000,4364,0.200,873,7.846,8,2015,1,2,Nada
2000,24000,6545,0.300,1964,9.200,12,2015,1,3,Nada
2000,20000,5455,0.256,1399,4.857,10,2015,1,4,Nada
2000,16000,4364,0.200,873,4.400,8,2015,1,5,Nada
2000,10000,2727,0.115,313,3.600,5,2015,2,6,Nada
2000,24000,6545,0.267,1745,6.652,12,2015,2,7,Nada
2000,24000,6545,0.364,2380,4.680,12,2015,2,8,Nada
2000,26000,7091,0.426,3022,2.793,13,2015,2,9,Medio
2000,22000,6000,0.286,1714,2.757,11,2015,3,10,Nada
2000,18000,4909,0.234,1148,3.583,9,2015,3,11,Nada
2000,26000,7091,0.464,3292,3.091,13,2015,3,12,Medio
2000,20000,5455,0.370,2020,2.000,10,2015,3,13,Nada
2000,12000,3273,0.207,677,3.000,6,2015,3,14,Nada
2000,22000,6000,0.361,2164,2.690,11,2015,4,15,Nada
2000,22000,6000,0.373,2237,3.889,11,2015,4,16,Nada
2000,22000,6000,0.386,2316,2.571,11,2015,4,17,Nada
2200,22000,6136,0.293,1800,3.000,11,2015,4,18,Nada
2000,10000,2841,0.127,360,3.818,5,2015,5,19,Nada
2000,14000,3977,0.209,831,4.111,7,2015,5,20,Nada
2000,20000,5682,0.286,1623,3.913,10,2015,5,21,Nada
2000,12000,3409,0.162,553,5.455,6,2015,5,22,Nada
2000,18000,5045,0.228,1150,4.435,9,2015,5,23,Nada
2000,16000,4364,0.195,851,5.400,8,2015,6,24,Nada
2000,16000,4364,0.242,1058,4.826,8,2015,6,25,Nada
2000,12000,3273,0.231,755,3.480,6,2015,6,26,Nada
2333,14000,3818,0.237,906,3.136,7,2015,6,27,Nada
2000,12000,3273,0.182,595,5.143,6,2015,7,28,Nada
2000,8000,2182,0.143,312,4.737,4,2015,7,29,Nada
2000,4000,1091,0.080,87,4.588,2,2015,7,30,Nada
2000,6000,1636,0.133,218,6.000,3,2015,7,31,Nada
2000,16000,4364,0.471,2053,7.000,8,2015,8,32,Nada
2000,12000,3273,0.308,1007,3.000,6,2015,8,33,Nada
2000,20000,5455,0.323,1760,4.588,10,2015,8,34,Nada
2000,16000,4364,0.250,1091,4.500,8,2015,8,35,Nada
2000,24000,6636,0.375,2489,3.500,12,2015,8,36,Nada
2000,18000,5114,0.286,1461,3.600,9,2015,9,37,Nada
2000,16000,4545,0.348,1581,2.793,8,2015,9,38,Nada
2000,16000,4432,0.229,1013,1.966,8,2015,9,39,Nada
2000,28000,7636,0.318,2430,6.120,14,2015,9,40,Nada
2438,19500,7864,0.242,1906,3.700,8,2015,10,41,Nada
2188,17500,7318,0.275,2009,2.900,7,2015,10,42,Nada
2500,15000,4745,0.207,982,2.276,6,2015,10,43,Nada
2143,15000,3982,0.182,724,5.143,6,2015,10,44,Nada
2500,17500,4645,0.264,1227,4.737,7,2015,11,45,Nada
2500,5000,1327,0.063,83,3.632,2,2015,11,46,Nada
2500,5000,1327,0.050,66,8.200,2,2015,11,47,Nada
2000,10000,2655,0.108,287,10.636,4,2015,11,48,Nada
2500,7500,1991,0.090,178,13.125,3,2015,11,49,Nada
2500,12500,3318,0.169,562,10.667,5,2015,12,50,Nada
