KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,-0.250,0,2013,12,49,Nada
0,0,0,0.000,0,23.500,0,2013,12,50,Nada
10500,42000,16964,0.136,2313,141.000,6,2013,12,51,Nada
7000,7000,2827,0.016,44,20.500,1,2013,12,52,Nada
7000,7000,2827,0.011,32,37.714,1,2013,12,53,Nada
14000,14000,5655,0.023,132,32.625,2,2014,1,1,Nada
8400,42000,16964,0.073,1241,63.750,6,2014,1,2,Nada
14000,28000,11309,0.052,587,26.333,4,2014,1,3,Nada
7000,7000,2827,0.013,38,18.750,1,2014,1,4,Nada
8400,42000,16964,0.085,1434,20.182,6,2014,1,5,Nada
7000,7000,2827,0.015,42,18.545,1,2014,2,6,Nada
7000,28000,11309,0.062,696,25.125,4,2014,2,7,Nada
7000,28000,11309,0.066,742,17.182,4,2014,2,8,Nada
7000,21000,8482,0.052,443,19.667,3,2014,2,9,Nada
7000,21000,8482,0.055,467,15.273,3,2014,3,10,Nada
7000,14000,5655,0.038,217,15.900,2,2014,3,11,Nada
7000,21000,8482,0.061,514,19.125,3,2014,3,12,Nada
10500,21000,8482,0.065,547,18.000,3,2014,3,13,Nada
7000,21000,8482,0.069,585,16.875,3,2014,3,14,Nada
7000,14000,5655,0.049,276,14.000,2,2014,4,15,Nada
7000,21000,8482,0.078,661,15.000,3,2014,4,16,Nada
5600,28000,11309,0.114,1292,13.875,4,2014,4,17,Nada
7000,14000,5655,0.063,353,11.000,2,2014,4,18,Nada
7000,14000,5655,0.067,377,10.333,2,2014,5,19,Nada
7000,28000,11309,0.148,1675,10.875,4,2014,5,20,Nada
0,0,0,0.000,0,9.375,0,2014,5,21,Nada
7000,7000,2509,0.014,35,36.500,1,2014,5,22,Nada
9333,28000,10036,0.057,574,43.200,4,2014,6,23,Nada
7000,21000,7527,0.045,340,40.800,3,2014,6,24,Nada
3500,7000,2509,0.016,39,24.375,1,2014,6,25,Nada
7000,14000,5018,0.032,159,24.000,2,2014,6,26,Nada
7000,28000,10036,0.067,669,31.000,4,2014,6,27,Nada
7000,14000,5018,0.035,176,24.857,2,2014,7,28,Nada
7000,28000,10036,0.074,743,21.000,4,2014,7,29,Nada
7000,21000,7527,0.059,447,15.600,3,2014,7,30,Nada
7000,7000,2509,0.021,52,16.333,1,2014,7,31,Nada
0,0,0,0.000,0,18.000,0,2014,8,32,Nada
7000,42000,15055,0.133,2007,36.000,6,2014,8,33,Nada
7000,49000,17564,0.182,3193,18.000,7,2014,8,34,Medio
7000,28000,10036,0.121,1217,8.077,4,2014,8,35,Nada
7000,7000,2509,0.033,82,5.471,1,2014,8,36,Nada
7000,14000,5018,0.069,346,7.500,2,2014,9,37,Nada
0,0,0,0.000,0,12.000,0,2014,9,38,Nada
0,0,0,0.000,0,28.000,0,2014,9,39,Nada
7000,14000,5018,0.074,372,42.000,2,2014,9,40,Nada
7000,14000,5018,0.080,401,39.000,2,2014,10,41,Nada
9333,28000,10036,0.182,1825,18.000,4,2014,10,42,Nada
7000,7000,2509,0.051,129,7.500,1,2014,10,43,Nada
7000,7000,2509,0.054,136,8.143,1,2014,10,44,Nada
7000,21000,7976,0.047,371,9.000,3,2014,11,45,Nada
7000,28000,10935,0.037,401,66.600,4,2014,11,46,Nada
7000,7000,2734,0.009,26,40.125,1,2014,11,47,Nada
7000,28000,10935,0.038,421,39.750,4,2014,11,48,Nada
7000,7000,2734,0.010,27,34.000,1,2014,11,49,Nada
7000,21000,7752,0.020,158,50.500,3,2014,12,50,Nada
7000,7000,2509,0.005,13,72.750,1,2014,12,51,Nada
8167,49000,17564,0.037,649,115.800,7,2014,12,52,Medio
7000,14000,5018,0.011,54,50.727,2,2014,12,53,Nada
7000,7000,2509,0.005,14,55.200,1,2015,1,1,Nada
7000,14000,5018,0.011,55,54.900,2,2015,1,2,Nada
7000,21000,7527,0.017,126,108.600,3,2015,1,3,Nada
8750,35000,12545,0.028,357,89.000,5,2015,1,4,Nada
0,0,0,0.000,0,51.900,0,2015,1,5,Nada
7000,7000,2509,0.006,15,64.875,1,2015,2,6,Nada
7000,28000,10036,0.024,236,86.000,4,2015,2,7,Nada
9333,28000,10036,0.024,242,100.800,4,2015,2,8,Nada
7000,7000,2509,0.006,15,54.667,1,2015,2,9,Nada
7000,14000,5018,0.012,62,54.333,2,2015,3,10,Nada
0,0,0,0.000,0,69.000,0,2015,3,11,Nada
7000,7000,2509,0.006,16,161.000,1,2015,3,12,Nada
7000,42000,15055,0.038,575,160.000,6,2015,3,13,Nada
7000,35000,12545,0.033,414,66.000,5,2015,3,14,Nada
7000,21000,7527,0.020,153,37.250,3,2015,4,15,Nada
7000,21000,7527,0.021,156,31.286,3,2015,4,16,Nada
7000,21000,7527,0.021,160,39.000,3,2015,4,17,Nada
7000,21000,7527,0.022,163,46.667,3,2015,4,18,Nada
7000,21000,7527,0.022,167,45.667,3,2015,5,19,Nada
0,0,0,0.000,0,44.667,0,2015,5,20,Nada
0,0,0,0.000,0,67.000,0,2015,5,21,Nada
7000,14000,5018,0.015,75,134.000,2,2015,5,22,Nada
0,0,0,0.000,0,198.000,0,2015,5,23,Nada
7000,7000,2509,0.008,19,198.000,1,2015,6,24,Nada
0,0,0,0.000,0,131.000,0,2015,6,25,Nada
