KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
9500,47500,14091,-2.000,-28183,0.000,5,2013,12,49,Nada
9500,142500,42274,-3.333,-140912,-0.938,15,2013,12,50,Nada
11400,114000,33819,1.500,50728,-0.414,12,2013,12,51,Mucho
10059,171000,50728,1.636,83010,1.875,18,2013,12,52,Medio
9500,85500,25364,-3.600,-91311,0.133,9,2013,12,53,Nada
9500,104500,31001,-4.400,-136402,-0.538,11,2014,1,1,Nada
12667,76000,22546,-4.000,-90183,0.158,8,2014,1,2,Nada
12091,133000,39456,14.000,552381,-0.643,14,2014,1,3,Mucho
9500,180500,53547,4.222,226088,0.727,19,2014,1,4,Medio
9500,85500,25364,0.545,13835,0.073,9,2014,1,5,Medio
9500,199500,59183,0.977,57807,2.286,21,2014,2,6,Medio
9500,104500,31001,0.629,19486,0.673,11,2014,2,7,Mucho
11083,133000,39456,0.824,32493,1.756,14,2014,2,8,Nada
10688,85500,25364,0.581,14728,0.652,9,2014,2,9,Mucho
9500,85500,25364,0.545,13835,1.853,9,2014,3,10,Nada
10231,133000,39455,0.933,36825,1.125,14,2014,3,11,Mucho
11154,145000,44773,1.429,63962,1.688,15,2014,3,12,Nada
10000,10000,3318,1.000,3318,0.237,1,2014,3,13,Mucho
7500,30000,9955,-1.200,-11946,-0.100,3,2014,3,14,Nada
10714,150000,49773,-10.000,-497734,-0.632,15,2014,4,15,Nada
11111,100000,33183,1.250,41478,0.158,10,2014,4,16,Mucho
10000,80000,26546,0.727,19306,1.607,8,2014,4,17,Nada
10000,120000,39819,1.091,43439,0.636,12,2014,4,18,Mucho
11429,160000,53092,2.286,121352,1.500,16,2014,5,19,Mucho
10000,30000,9955,-1.200,-11946,-0.083,3,2014,5,20,Nada
10000,40000,12500,0.667,8333,-0.387,4,2014,5,21,Medio
10000,30000,8795,0.122,1077,2.087,3,2014,5,22,Nada
10000,50000,14659,0.164,2403,9.900,5,2014,6,23,Nada
10000,50000,14659,0.196,2874,7.000,5,2014,6,24,Nada
10000,30000,8795,0.140,1227,5.308,3,2014,6,25,Nada
9500,57000,14590,0.364,5306,4.615,6,2014,6,26,Nada
9500,66500,17022,0.737,12543,2.786,7,2014,6,27,Nada
9500,38000,9727,1.000,9727,1.125,4,2014,7,28,Medio
