KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,1.000,0,2013,12,49,Nada
0,0,0,0.000,0,1.000,0,2013,12,50,Nada
34500,34500,29800,0.051,1528,1.000,1,2013,12,51,Nada
0,0,0,0.000,0,57.000,0,2013,12,52,Nada
0,0,0,0.000,0,57.000,0,2013,12,53,Nada
0,0,0,0.000,0,57.000,0,2014,1,1,Nada
0,0,0,0.000,0,1.000,0,2014,1,2,Nada
20000,20000,15300,0.065,987,1.000,1,2014,1,3,Nada
20000,80000,61200,0.308,18831,45.000,4,2014,1,4,Nada
20000,20000,15300,0.095,1457,6.600,1,2014,1,5,Nada
0,0,0,0.000,0,5.000,0,2014,2,6,Nada
20000,60000,45900,0.353,16200,6.000,3,2014,2,7,Nada
0,0,0,0.000,0,5.250,0,2014,2,8,Nada
20000,40000,30600,0.333,10200,7.000,2,2014,2,9,Nada
20000,20000,15300,0.222,3400,3.000,1,2014,3,10,Nada
0,0,0,0.000,0,4.000,0,2014,3,11,Nada
28000,140000,67879,0.378,25684,22.000,7,2014,3,12,Nada
0,0,0,0.000,0,5.625,0,2014,3,13,Nada
20000,20000,9697,0.038,366,6.429,1,2014,3,14,Nada
20000,40000,18788,0.054,1016,14.250,2,2014,4,15,Nada
20000,60000,28182,0.087,2451,36.000,3,2014,4,16,Nada
20000,40000,18788,0.063,1174,16.500,2,2014,4,17,Nada
26667,80000,37035,0.080,2963,13.286,4,2014,4,18,Nada
26667,80000,35411,0.060,2114,23.000,4,2014,5,19,Nada
20000,20000,8853,0.016,137,19.500,1,2014,5,20,Nada
20000,20000,8853,0.016,139,21.333,1,2014,5,21,Nada
17143,120000,53117,0.100,5312,31.500,6,2014,5,22,Nada
20000,20000,8853,0.018,157,21.375,1,2014,6,23,Nada
20000,120000,53117,0.113,6013,21.000,6,2014,6,24,Nada
30000,120000,53117,0.128,6781,11.538,6,2014,6,25,Nada
20000,40000,17706,0.046,814,10.154,2,2014,6,26,Nada
20000,20000,8853,0.024,208,9.214,1,2014,6,27,Nada
0,0,0,0.000,0,14.000,0,2014,7,28,Nada
20000,20000,8853,0.024,213,42.000,1,2014,7,29,Nada
20000,80000,35411,0.103,3632,61.500,4,2014,7,30,Nada
20000,100000,44264,0.145,6415,22.200,5,2014,7,31,Nada
30000,60000,26558,0.098,2612,9.600,3,2014,8,32,Nada
20000,100000,44264,0.189,8352,7.250,5,2014,8,33,Nada
0,0,0,0.000,0,5.538,0,2014,8,34,Nada
20000,20000,8853,0.043,377,9.000,1,2014,8,35,Nada
20000,20000,8853,0.044,393,11.500,1,2014,8,36,Nada
20000,80000,35411,0.200,7082,33.000,4,2014,9,37,Nada
20000,40000,17706,0.118,2083,9.000,2,2014,9,38,Nada
20000,80000,35411,0.296,10492,6.857,4,2014,9,39,Nada
20000,60000,26558,0.316,8387,3.300,3,2014,9,40,Nada
20000,60000,26558,0.462,12258,2.667,3,2014,10,41,Nada
0,0,0,0.000,0,1.500,0,2014,10,42,Nada
0,0,0,0.000,0,2.500,0,2014,10,43,Nada
20000,20000,8853,0.222,1967,5.000,1,2014,10,44,Nada
20000,20000,8853,0.286,2529,12.000,1,2014,11,45,Nada
20000,20000,8853,0.400,3541,4.500,1,2014,11,46,Nada
0,0,0,0.000,0,2.000,0,2014,11,47,Nada
0,0,0,0.000,0,3.000,0,2014,11,48,Nada
0,0,0,0.000,0,6.000,0,2014,11,49,Nada
0,0,0,0.000,0,1.000,0,2014,12,50,Nada
20000,20000,8853,0.667,5902,1.000,1,2014,12,51,Mucho
0,0,0,0.000,0,3.000,0,2014,12,52,Nada
0,0,0,0.000,0,3.000,0,2014,12,53,Nada
0,0,0,0.000,0,3.000,0,2015,1,1,Nada
20000,20000,8853,2.000,17706,1.000,1,2015,1,2,Medio
20000,40000,17706,-2.000,-35411,0.000,2,2015,1,3,Nada
20000,20000,8853,-0.400,-3541,-2.000,1,2015,1,4,Nada
20000,20000,8853,-0.286,-2529,-2.250,1,2015,1,5,Nada
20000,40000,17706,-0.400,-7082,-3.000,2,2015,2,6,Nada
0,0,0,0.000,0,-4.500,0,2015,2,7,Nada
0,0,0,0.000,0,12.000,0,2015,2,8,Nada
20000,20000,9394,0.087,817,18.000,1,2015,2,9,Nada
20000,40000,18788,0.200,3758,33.000,2,2015,3,10,Nada
0,0,0,0.000,0,9.000,0,2015,3,11,Nada
20000,40000,18788,0.250,4697,9.000,2,2015,3,12,Nada
0,0,0,0.000,0,5.250,0,2015,3,13,Nada
20000,60000,28182,0.545,15372,10.500,3,2015,3,14,Nada
20000,20000,9394,0.286,2684,2.400,1,2015,4,15,Nada
20000,20000,9394,0.400,3758,2.250,1,2015,4,16,Nada
20000,60000,28182,6.000,169091,1.200,3,2015,4,17,Medio
0,0,0,0.000,0,-0.600,0,2015,4,18,Nada
20000,80000,34545,0.444,15354,-0.750,4,2015,5,19,Medio
22000,220000,86667,0.815,70617,8.143,11,2015,5,20,Medio
20000,60000,23636,0.462,10909,1.600,3,2015,5,21,Nada
25714,180000,49697,0.947,47081,0.833,9,2015,5,22,Mucho
20000,100000,24242,0.435,10540,1.826,5,2015,5,23,Nada
20000,80000,19394,0.571,11082,1.588,4,2015,6,24,Nada
20000,200000,48485,0.000,0,0.833,10,2015,6,25,Medio
20000,80000,19394,-0.571,-11082,-0.789,4,2015,6,26,Nada
20000,100000,24242,-0.435,-10540,-1.500,5,2015,6,27,Nada
20000,120000,29091,-0.353,-10267,-2.211,6,2015,7,28,Nada
20000,180000,43636,-0.367,-16030,-4.000,9,2015,7,29,Nada
20000,40000,9697,-0.067,-646,-4.350,2,2015,7,30,Nada
0,0,0,0.000,0,-5.471,0,2015,7,31,Nada
0,0,0,0.000,0,-8.455,0,2015,8,32,Nada
0,0,0,0.000,0,-46.500,0,2015,8,33,Nada
20000,40000,15022,0.200,3004,1.000,2,2015,8,34,Nada
20000,40000,13939,0.100,1394,13.500,2,2015,8,35,Nada
20000,20000,6970,0.033,229,23.250,1,2015,8,36,Nada
20000,60000,20909,0.105,2201,18.000,3,2015,9,37,Nada
20000,40000,13939,0.077,1072,13.500,2,2015,9,38,Nada
20000,40000,13939,0.083,1162,12.500,2,2015,9,39,Nada
20000,60000,20909,0.140,2918,9.857,3,2015,9,40,Nada
20000,20000,6970,0.051,357,8.571,1,2015,10,41,Nada
30000,60000,20909,0.171,3584,9.500,3,2015,10,42,Nada
20000,20000,6970,0.065,450,6.857,1,2015,10,43,Nada
20000,60000,20909,0.222,4646,9.000,3,2015,10,44,Nada
20000,60000,20909,0.286,5974,5.143,3,2015,11,45,Nada
0,0,0,0.000,0,3.857,0,2015,11,46,Nada
0,0,0,0.000,0,4.500,0,2015,11,47,Nada
0,0,0,0.000,0,9.000,0,2015,11,48,Nada
20000,20000,6970,0.118,820,1.000,1,2015,11,49,Nada
20000,40000,16683,0.071,1192,24.000,2,2015,12,50,Nada
20000,20000,9714,0.021,204,48.000,1,2015,12,51,Nada
20000,100000,48568,0.112,5457,35.250,5,2015,12,52,Nada
20000,20000,9714,0.024,234,15.750,1,2015,12,53,Nada
20000,20000,9714,0.025,240,17.571,1,2016,1,53,Nada
20000,40000,19427,0.051,996,17.143,2,2016,1,1,Nada
20000,20000,9714,0.026,252,28.500,1,2016,1,2,Nada
0,0,0,0.000,0,29.250,0,2016,1,3,Nada
20000,20000,9714,0.026,252,39.000,1,2016,1,4,Nada
0,0,0,0.000,0,57.000,0,2016,1,5,Nada
0,0,0,0.000,0,114.000,0,2016,2,6,Nada
20000,20000,9714,0.027,259,114.000,1,2016,2,7,Nada
20000,20000,9714,0.027,266,111.000,1,2016,2,8,Nada
20000,40000,19427,0.057,1110,54.000,2,2016,2,9,Nada
20000,80000,38855,0.129,5013,25.500,4,2016,3,10,Nada
20000,40000,19427,0.074,1439,12.000,2,2016,3,11,Nada
20000,200000,97136,0.476,46255,9.750,10,2016,3,12,Mucho
20000,120000,58282,0.462,26899,3.000,6,2016,3,13,Medio
20000,100000,48568,0.667,32379,1.667,5,2016,4,14,Nada
20000,60000,29141,0.857,24978,0.714,3,2016,4,15,Medio
20000,40000,12461,0.105,1312,0.429,2,2016,4,16,Nada
20000,120000,37382,0.182,6797,10.800,6,2016,4,17,Nada
20000,180000,56073,0.353,19790,8.182,9,2016,5,18,Nada
22857,160000,49842,0.471,23455,3.706,8,2016,5,19,Medio
22000,220000,68533,1.467,100516,1.696,11,2016,5,20,Medio
20000,80000,24776,0.267,6607,0.214,4,2016,5,21,Nada
24000,240000,74182,0.545,40463,3.652,12,2016,5,22,Mucho
22000,220000,68000,1.048,71238,1.778,11,2016,6,23,Medio
23333,280000,86545,0.848,73433,0.556,14,2016,6,24,Mucho
20000,140000,44800,0.280,12544,2.270,7,2016,6,25,Nada
20000,60000,19200,0.146,2810,2.063,3,2016,6,26,Nada
27500,220000,66400,0.379,25186,2.375,11,2016,7,27,Medio
30000,120000,36000,0.174,6261,5.571,6,2016,7,28,Nada
25714,180000,54000,0.353,19059,4.500,9,2016,7,29,Nada
23333,140000,42000,0.400,16800,2.423,7,2016,7,30,Medio
20000,60000,17733,0.140,2474,1.909,3,2016,7,31,Nada
24000,120000,35200,0.231,8123,4.579,6,2016,8,32,Nada
20000,160000,46933,0.421,19761,4.313,8,2016,8,33,Medio
20000,100000,29333,0.400,11733,2.647,5,2016,8,34,Nada
25000,200000,58667,1.538,90256,1.579,10,2016,8,35,Medio
20000,80000,23612,0.250,5903,0.391,4,2016,9,36,Nada
20000,100000,29697,0.185,5499,4.579,5,2016,9,37,Nada
20000,60000,17818,0.130,2324,3.947,3,2016,9,38,Nada
