KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
4500,76500,17541,0.176,3090,4.257,17,2013,12,49,Nada
4227,139500,31986,0.335,10720,4.400,31,2013,12,50,Nada
4737,90000,20636,0.187,3857,4.343,20,2013,12,51,Nada
4333,117000,26709,0.250,6677,5.162,26,2013,12,52,Nada
4500,40500,9245,0.104,962,3.545,9,2013,12,53,Nada
4500,76500,17464,0.231,4039,4.473,17,2014,1,1,Nada
4641,148500,33995,0.452,15368,3.750,33,2014,1,2,Medio
4661,130500,-27445,0.317,-8699,4.119,29,2014,1,3,Nada
3808,49500,3155,0.114,360,3.873,11,2014,1,4,Nada
4219,67500,15477,0.179,2764,3.740,15,2014,1,5,Nada
4500,58500,13414,0.184,2473,4.200,13,2014,2,6,Nada
4026,76500,17541,0.211,3704,4.923,17,2014,2,7,Nada
4500,99000,22700,0.256,5807,6.467,22,2014,2,8,Nada
4500,45000,10318,0.118,1214,4.327,10,2014,2,9,Nada
4050,40500,9286,0.099,924,5.816,9,2014,3,10,Nada
4500,72000,16509,0.205,3386,6.293,16,2014,3,11,Nada
4154,54000,12382,0.188,2322,6.000,12,2014,3,12,Nada
4909,54000,12382,0.156,1930,4.703,12,2014,3,13,Nada
4974,94500,21668,0.246,5322,7.200,21,2014,3,14,Nada
4500,67500,15477,0.222,3439,5.000,15,2014,4,15,Nada
4500,76500,17541,0.330,5790,3.750,17,2014,4,16,Nada
4050,81000,18573,0.261,4845,2.434,18,2014,4,17,Nada
4500,99000,22700,0.262,5945,5.700,22,2014,4,18,Nada
4800,72000,16509,0.188,3108,3.842,16,2014,5,19,Nada
4705,103500,23732,0.269,6384,5.196,23,2014,5,20,Nada
4500,63000,14445,0.209,3018,3.639,14,2014,5,21,Nada
4500,45000,10318,0.125,1290,3.396,10,2014,5,22,Nada
4295,94500,21668,0.235,5084,6.383,21,2014,6,23,Nada
4000,72000,16509,0.225,3720,5.267,16,2014,6,24,Nada
4821,67500,15477,0.270,4183,4.021,15,2014,6,25,Nada
4705,103500,23732,0.407,9661,2.769,23,2014,6,26,Nada
4800,72000,16509,0.281,4634,3.611,16,2014,6,27,Nada
4304,99000,22700,0.579,13142,2.722,22,2014,7,28,Nada
4500,94500,21668,1.273,27578,1.328,21,2014,7,29,Medio
4500,85500,19605,0.409,8010,0.305,19,2014,7,30,Medio
4500,108000,24764,0.320,7924,4.210,24,2014,7,31,Nada
4275,85500,19605,0.355,6962,2.953,19,2014,8,32,Nada
4821,67500,18945,0.378,7169,2.129,14,2014,8,33,Nada
5000,80000,18655,0.381,7106,1.579,16,2014,8,34,Nada
5278,95000,21159,0.427,9034,3.306,19,2014,8,35,Nada
4821,135000,30068,0.740,22242,2.143,27,2014,8,36,Medio
4600,115000,25614,0.447,11439,1.839,23,2014,9,37,Nada
4792,115000,25614,0.430,11011,2.826,23,2014,9,38,Nada
4762,100000,22273,0.385,8566,1.726,20,2014,9,39,Nada
4750,95000,21159,0.185,3922,2.818,19,2014,9,40,Nada
5000,95000,21159,0.142,3011,6.919,19,2014,10,41,Nada
5000,120000,26727,0.214,5727,6.414,24,2014,10,42,Nada
4800,120000,26727,0.273,7289,4.839,24,2014,10,43,Nada
5000,115000,25614,0.272,6972,3.403,23,2014,10,44,Nada
5333,80000,17818,0.188,3354,3.930,16,2014,11,45,Nada
5000,80000,17818,0.232,4132,3.667,16,2014,11,46,Nada
5000,90000,20045,0.290,5820,3.327,18,2014,11,47,Nada
4722,85000,18932,0.312,5905,3.780,17,2014,11,48,Nada
5000,125000,27841,0.575,16001,2.706,25,2014,11,49,Medio
4531,145000,32295,0.624,20141,2.050,29,2014,12,50,Medio
5161,160000,35636,0.889,31677,2.197,32,2014,12,51,Nada
5208,125000,27841,0.435,12105,0.698,25,2014,12,52,Nada
5000,55000,12250,0.123,1506,3.314,11,2014,12,53,Nada
5000,45000,10023,0.113,1135,3.706,9,2015,1,1,Nada
5172,150000,33409,0.353,11791,5.000,30,2015,1,2,Nada
5227,115000,25614,0.275,7055,5.700,23,2015,1,3,Nada
5000,100000,22273,0.323,7185,3.484,20,2015,1,4,Nada
5192,135000,30068,0.505,15175,2.137,27,2015,1,5,Medio
5238,110000,24500,0.500,12250,2.357,22,2015,2,6,Nada
5000,105000,23386,0.447,10449,1.435,21,2015,2,7,Mucho
5000,80000,17818,0.302,5379,2.614,16,2015,2,8,Nada
5000,65000,14477,0.190,2748,2.288,13,2015,2,9,Nada
5000,95000,21159,0.230,4873,5.520,19,2015,3,10,Nada
5238,110000,24500,0.306,7486,4.563,22,2015,3,11,Nada
5000,110000,24500,0.367,8983,3.944,22,2015,3,12,Nada
5000,85000,18932,0.337,6373,2.333,17,2015,3,13,Nada
5000,120000,26727,0.400,10691,2.557,24,2015,3,14,Nada
5000,75000,16705,0.213,3554,3.238,15,2015,4,15,Nada
4773,105000,23386,0.336,7858,3.911,21,2015,4,16,Nada
5556,100000,22273,0.351,7815,2.600,20,2015,4,17,Nada
5000,120000,26727,0.480,12829,3.321,24,2015,4,18,Nada
3889,35000,7795,0.109,846,1.754,7,2015,5,19,Nada
5000,80000,17818,0.193,3435,5.353,16,2015,5,20,Nada
4853,165000,36750,0.420,15449,4.787,33,2015,5,21,Medio
5000,120000,26727,0.300,8018,4.393,24,2015,5,22,Nada
5000,75000,16705,0.213,3554,3.205,15,2015,5,23,Nada
4750,95000,21159,0.355,7514,2.625,19,2015,6,24,Nada
4750,95000,21159,0.295,6233,2.276,19,2015,6,25,Nada
5000,110000,24500,0.344,8422,4.811,22,2015,6,26,Nada
5000,105000,23386,0.646,15111,2.150,21,2015,6,27,Nada
5000,15000,3341,0.059,198,1.065,3,2015,7,28,Nada
5000,40000,8909,0.107,950,5.152,8,2015,7,29,Nada
6538,85000,18932,0.219,4153,6.656,17,2015,7,30,Nada
5000,135000,30068,0.383,11515,9.000,27,2015,7,31,Nada
5385,70000,15200,0.187,2837,3.288,14,2015,8,32,Nada
5000,125000,18068,0.253,4563,4.810,25,2015,8,33,Nada
5000,75000,10841,0.154,1668,4.773,15,2015,8,34,Nada
5361,96500,19509,0.221,4309,5.000,18,2015,8,35,Nada
5500,77000,17118,0.212,3631,3.776,14,2015,8,36,Nada
5133,77000,17118,0.269,4609,3.766,14,2015,9,37,Nada
5500,110000,24455,0.333,8152,2.935,20,2015,9,38,Nada
5500,99000,22009,0.209,4607,4.688,18,2015,9,39,Nada
6000,66000,14673,0.132,1935,5.596,12,2015,9,40,Nada
5500,77000,17118,0.179,3072,5.100,14,2015,10,41,Nada
5211,99000,22009,0.252,5541,4.841,18,2015,10,42,Nada
5042,60500,13450,0.165,2225,4.909,11,2015,10,43,Nada
