KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2763,52500,42955,42.000,1804091,-3.000,21,2013,12,Mucho
0,0,0,0.000,0,0.273,0,2014,1,Nada
2500,2500,909,-2.000,-1818,0.000,1,2014,2,Nada
2692,35000,12064,3.111,37534,-0.136,14,2014,3,Mucho
2778,25000,7765,2.000,15530,2.000,10,2014,4,Medio
0,0,0,0.000,0,0.000,0,2014,5,Nada
0,0,0,0.000,0,0.000,0,2014,6,Nada
0,0,0,0.000,0,0.000,0,2014,7,Nada
2738,57500,19148,1.840,35232,0.000,23,2014,8,Mucho
2917,52500,23068,1.556,35884,3.261,21,2014,9,Nada
3333,10000,3361,0.333,1120,0.136,4,2014,10,Nada
2717,62500,13580,0.549,7462,1.375,25,2014,11,Medio
3333,80000,8320,0.604,5023,4.140,32,2014,12,Mucho
3194,57500,5980,0.902,5394,1.820,23,2015,1,Nada
3304,92500,9620,1.897,18253,0.525,37,2015,2,Mucho
3000,60000,6240,1.846,11520,0.815,24,2015,3,Mucho
0,0,0,0.000,0,0.036,0,2015,4,Nada
2500,5000,293,0.160,47,0.049,2,2015,5,Nada
3333,20000,1171,0.400,468,2.769,8,2015,6,Nada
3125,37500,2195,1.765,3874,4.800,15,2015,7,Nada
2500,25000,118,1.333,158,0.120,10,2015,8,Mucho
3077,40000,-11,0.381,-4,1.273,16,2015,9,Nada
2833,42500,-649,0.276,-179,5.122,17,2015,10,Nada
2750,27500,-420,0.232,-97,3.698,11,2015,11,Nada
4857,68000,9622,0.754,7256,2.864,23,2015,12,Mucho
4400,44000,16080,0.917,14740,1.118,11,2016,1,Mucho
5000,20000,7309,2.000,14618,0.333,5,2016,2,Mucho
0,0,0,0.000,0,0.000,0,2016,3,Nada
0,0,0,0.000,0,0.000,0,2016,4,Nada
0,0,0,0.000,0,0.000,0,2016,5,Nada
0,0,0,0.000,0,0.000,0,2016,6,Nada
0,0,0,0.000,0,0.000,0,2016,7,Nada
0,0,0,0.000,0,0.000,0,2016,8,Nada
0,0,0,0.000,0,0.000,0,2016,9,Nada
