KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2182,24000,12545,0.800,10036,10.500,12,2013,12,Mucho
2667,16000,8363,1.778,14868,1.500,8,2014,1,Medio
0,0,0,0.000,0,0.000,0,2014,2,Nada
2333,14000,2306,0.333,769,3.600,7,2014,3,Nada
2000,8000,4182,0.151,631,3.600,4,2014,4,Nada
2000,6000,3136,0.090,281,9.545,3,2014,5,Nada
2500,10000,5227,0.167,871,6.857,5,2014,6,Nada
2000,8000,4182,0.154,643,7.000,4,2014,7,Nada
2500,10000,5227,0.233,1216,6.000,5,2014,8,Nada
0,0,0,0.000,0,4.071,0,2014,9,Nada
2000,4000,2091,0.111,232,6.333,2,2014,10,Nada
3000,6000,3136,0.194,607,7.286,3,2014,11,Nada
2000,8000,4182,0.333,1394,8.400,4,2014,12,Nada
2250,18000,9409,1.636,15396,3.333,9,2015,1,Medio
2000,2000,1045,2.000,2091,0.188,1,2015,2,Mucho
0,0,0,0.000,0,0.000,0,2015,3,Nada
0,0,0,0.000,0,0.000,0,2015,4,Nada
0,0,0,0.000,0,0.000,0,2015,5,Nada
0,0,0,0.000,0,0.000,0,2015,6,Nada
2000,2000,1045,-2.000,-2091,0.000,1,2015,7,Nada
0,0,0,0.000,0,-3.000,0,2015,8,Nada
2000,8000,4182,0.222,929,60.000,4,2015,9,Nada
2000,10000,5227,0.370,1936,9.600,5,2015,10,Nada
2000,8000,4182,0.444,1859,3.667,4,2015,11,Nada
2000,4000,2114,0.121,256,1.615,2,2015,12,Nada
2500,10000,5341,0.213,1136,7.091,5,2016,1,Nada
2500,10000,5341,0.270,1443,5.727,5,2016,2,Nada
2857,20000,10682,0.909,9711,4.000,10,2016,3,Medio
2400,12000,6409,2.000,12818,0.900,6,2016,4,Mucho
2000,2000,1068,0.049,52,0.000,1,2016,5,Nada
2000,4000,2136,0.050,107,7.235,2,2016,6,Nada
2000,6000,3205,0.080,256,13.000,3,2016,7,Nada
2000,4000,2136,0.057,122,18.000,2,2016,8,Nada
3000,6000,3205,0.092,296,14.571,3,2016,9,Nada
