KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3300,13200,3480,0.571,1989,27.000,4,2013,12,Nada
3575,42900,11310,3.714,42009,3.000,13,2014,1,Medio
3300,16500,4350,1.111,4833,0.333,5,2014,2,Mucho
3300,23100,6090,2.000,12180,0.955,7,2014,3,Medio
3300,16500,4350,2.000,8700,0.000,5,2014,4,Mucho
3300,9900,2893,0.429,1240,0.882,3,2014,5,Mucho
3300,16500,5764,0.769,4434,1.800,5,2014,6,Nada
3300,13200,4611,0.571,2635,0.923,4,2014,7,Mucho
3300,13200,4611,0.500,2305,2.500,4,2014,8,Nada
3300,16500,5764,1.429,8234,1.385,5,2014,9,Medio
3300,3300,1153,2.000,2305,0.231,1,2014,10,Mucho
0,0,0,0.000,0,0.000,0,2014,11,Nada
3300,6600,2305,0.500,1153,0.000,2,2014,12,Medio
4125,49500,17291,2.727,47157,8.000,15,2015,1,Nada
3300,13200,4611,2.667,12296,0.529,4,2015,2,Mucho
3300,13200,4036,1.333,5382,0.000,4,2015,3,Mucho
3300,33000,10091,1.176,11872,0.783,10,2015,4,Medio
3771,26400,8073,1.143,9226,1.833,8,2015,5,Medio
3300,26400,8073,2.000,16145,0.409,8,2015,6,Mucho
3300,16500,5045,0.286,1442,0.577,5,2015,7,Nada
3554,46200,14127,0.622,8790,4.286,14,2015,8,Medio
3300,26400,8073,0.727,5871,1.667,8,2015,9,Nada
3300,23100,7064,2.000,14127,0.778,7,2015,10,Medio
0,0,0,0.000,0,0.000,0,2015,11,Nada
3300,29700,9082,3.000,27245,0.000,9,2015,12,Mucho
3520,52800,16145,5.333,86109,1.125,16,2016,1,Mucho
3474,66000,20182,0.000,0,0.000,20,2016,2,Nada
3960,19800,8885,0.500,4443,0.000,6,2016,3,Medio
3300,29700,13328,0.462,6151,1.714,9,2016,4,Nada
3600,39600,17771,0.500,8885,1.286,12,2016,5,Mucho
3889,108900,48870,2.000,97740,3.667,33,2016,6,Medio
3300,39600,17771,1.333,23695,0.000,12,2016,7,Mucho
3688,62700,28137,1.407,39601,0.947,19,2016,8,Mucho
3300,33000,14809,0.833,12341,0.422,10,2016,9,Mucho
