KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
13600,13600,3600,0.400,1440,0.000,1,2014,3,Medio
13600,54400,14400,1.333,19200,15.000,4,2014,4,Nada
6800,13600,3600,0.154,554,0.600,1,2014,5,Nada
13600,13600,3600,0.087,313,6.000,1,2014,6,Nada
13600,13600,3600,0.095,343,5.500,1,2014,7,Nada
13600,13600,3600,0.105,379,10.000,1,2014,8,Nada
0,0,0,0.000,0,9.000,0,2014,9,Nada
0,0,0,0.000,0,13.500,0,2014,10,Nada
0,0,0,0.000,0,27.000,0,2014,11,Nada
13600,13600,3600,0.118,424,1.000,1,2014,12,Nada
13600,27200,7200,0.286,2057,24.000,2,2015,1,Nada
0,0,0,0.000,0,6.000,0,2015,2,Nada
13600,27200,7200,0.400,2880,6.000,2,2015,3,Nada
0,0,0,0.000,0,3.000,0,2015,4,Nada
13600,13600,3600,0.286,1029,6.000,1,2015,5,Nada
0,0,0,0.000,0,3.000,0,2015,6,Nada
0,0,0,0.000,0,9.000,0,2015,7,Nada
6800,13600,3600,0.118,424,9.000,1,2015,8,Nada
13600,13600,5137,0.074,381,42.000,1,2015,9,Nada
0,0,0,0.000,0,19.500,0,2015,10,Nada
0,0,0,0.000,0,19.500,0,2015,11,Nada
13600,54400,20549,0.364,7472,39.000,4,2015,12,Nada
13600,13600,5137,0.118,604,6.750,1,2016,1,Nada
0,0,0,0.000,0,4.800,0,2016,2,Nada
13600,40800,15412,0.462,7113,4.800,3,2016,3,Medio
13600,13600,5137,0.222,1142,3.750,1,2016,4,Nada
13600,95200,35961,2.000,71922,3.000,7,2016,5,Medio
13600,40800,15412,0.857,13210,0.818,3,2016,6,Mucho
13600,13600,5137,0.182,934,1.091,1,2016,7,Nada
0,0,0,0.000,0,1.909,0,2016,8,Nada
0,0,0,0.000,0,5.250,0,2016,9,Nada
