KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2000,36000,18758,1.263,23695,6.818,24,2013,12,Medio
1500,13500,7034,1.125,7914,1.114,9,2014,1,Medio
1500,3000,1563,0.250,391,0.205,2,2014,2,Nada
2571,18000,9379,1.846,17315,1.114,12,2014,3,Medio
2250,18000,9379,0.000,0,0.000,12,2014,4,Nada
2875,34500,13409,3.538,47448,0.000,23,2014,5,Mucho
3750,22500,8461,1.304,11037,0.830,15,2014,6,Mucho
3088,52500,19743,7.778,153558,0.600,35,2014,7,Mucho
2118,36000,13538,4.800,64983,-0.041,24,2014,8,Mucho
1688,27000,10154,1.241,12605,0.446,18,2014,9,Mucho
1500,9000,3385,0.400,1354,0.701,6,2014,10,Mucho
2700,27000,10154,1.200,12184,0.750,18,2014,11,Mucho
1800,18000,6769,1.000,6769,1.286,12,2014,12,Medio
1800,18000,6769,1.000,6769,0.500,12,2015,1,Mucho
1909,21000,7897,1.273,10051,1.286,14,2015,2,Medio
1500,10500,3949,1.077,4252,0.316,7,2015,3,Mucho
2143,15000,5594,1.000,5594,0.818,10,2015,4,Medio
1500,7500,2584,0.345,891,1.065,5,2015,5,Nada
2100,21000,7237,1.273,9210,2.455,14,2015,6,Medio
2250,18000,5755,3.000,17266,0.414,12,2015,7,Mucho
4500,4500,1383,0.353,488,0.387,3,2015,8,Nada
2000,12000,3688,0.889,3278,1.345,8,2015,9,Medio
3250,19500,3505,2.889,10125,0.652,13,2015,10,Medio
1500,1500,150,0.105,16,0.500,1,2015,11,Nada
1909,21000,2100,1.750,3675,2.045,14,2015,12,Medio
1875,7500,750,1.111,833,0.107,5,2016,1,Mucho
2100,10500,776,0.667,518,1.200,7,2016,2,Mucho
1625,6500,944,0.364,343,1.500,4,2016,3,Nada
2000,16000,4887,0.727,3554,1.688,8,2016,4,Nada
2500,20000,6595,0.714,4711,2.053,10,2016,5,Nada
3429,24000,8165,1.333,10886,2.045,12,2016,6,Nada
2000,2000,680,0.133,91,0.300,1,2016,7,Nada
4000,16000,4887,0.571,2793,1.565,8,2016,8,Nada
2600,26000,7942,0.839,6661,2.286,13,2016,9,Nada
