KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
4089,184000,66907,3.538,236749,1.895,46,2013,12,Medio
4000,124000,45089,1.216,54814,0.646,31,2014,1,Mucho
4118,140000,50907,1.228,62518,1.156,35,2014,2,Medio
4857,136000,49452,1.789,88494,0.536,34,2014,3,Mucho
4000,28000,10181,0.483,4915,0.540,7,2014,4,Medio
4000,20000,7273,0.435,3162,0.434,5,2014,5,Medio
4000,8000,2909,0.190,554,0.783,2,2014,6,Nada
4800,24000,8727,0.250,2182,1.929,6,2014,7,Nada
4286,60000,21817,0.476,10389,9.000,15,2014,8,Nada
4706,80000,29090,0.769,22377,3.130,20,2014,9,Medio
4348,100000,36363,1.020,37105,2.049,25,2014,10,Nada
6000,168000,61088,2.333,142539,1.050,42,2014,11,Medio
3778,68000,23635,0.400,9454,0.517,17,2014,12,Medio
5067,76000,20726,0.314,6509,2.500,19,2015,1,Nada
4545,100000,27271,0.649,17708,1.962,25,2015,2,Medio
4400,88000,23998,1.467,35198,1.279,22,2015,3,Mucho
4500,72000,19635,1.385,27187,0.182,18,2015,4,Mucho
4174,96000,26180,1.500,39270,1.015,24,2015,5,Mucho
4235,72000,19635,2.571,50490,0.469,18,2015,6,Mucho
4889,88000,23998,4.400,105593,0.200,22,2015,7,Mucho
4235,72000,19635,6.000,117810,0.281,18,2015,8,Mucho
4800,72000,19635,6.000,117810,0.000,18,2015,9,Mucho
4000,72000,19635,1.161,22801,0.310,18,2015,10,Mucho
4364,96000,26179,1.846,48331,1.389,24,2015,11,Mucho
4000,100000,27271,3.846,104888,0.050,25,2015,12,Mucho
4178,188000,51269,7.833,401608,0.537,47,2016,1,Mucho
4000,80000,21816,1.818,39666,0.000,20,2016,2,Mucho
4000,56000,15271,0.667,10181,0.717,14,2016,3,Mucho
4000,92000,25089,1.533,38470,0.741,23,2016,4,Mucho
4000,60000,16362,1.765,28875,0.526,15,2016,5,Mucho
4000,80000,21817,1.818,39667,0.404,20,2016,6,Mucho
4167,100000,27271,1.724,47019,0.776,25,2016,7,Mucho
4400,132000,35997,3.474,125044,0.700,33,2016,8,Medio
3714,52000,14180,1.733,24579,0.192,13,2016,9,Mucho
