KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2000,22000,8500,2.750,23375,1.500,11,2013,12,Medio
2000,18000,6955,2.571,17883,0.120,9,2014,1,Mucho
2400,24000,9273,2.400,22255,0.529,12,2014,2,Mucho
2200,22000,8136,3.667,29833,0.375,11,2014,3,Mucho
2000,10000,3636,2.000,7273,0.187,5,2014,4,Mucho
2000,10000,3636,1.667,6061,0.321,5,2014,5,Mucho
2000,10000,3636,0.833,3030,0.429,5,2014,6,Mucho
2167,26000,9455,2.600,24582,1.800,13,2014,7,Nada
2000,2000,727,0.333,242,0.130,1,2014,8,Nada
2000,10000,3636,2.000,7273,0.789,5,2014,9,Medio
2000,8000,2909,1.600,4655,0.000,4,2014,10,Mucho
2222,20000,7273,4.000,29091,1.500,10,2014,11,Medio
2250,18000,6545,2.000,13091,0.000,9,2014,12,Mucho
2154,28000,10182,2.800,28509,1.174,14,2015,1,Mucho
2000,20000,7273,10.000,72727,0.091,10,2015,2,Mucho
2000,12000,4364,12.000,52364,0.091,6,2015,3,Mucho
2000,6000,2182,3.000,6545,0.000,3,2015,4,Mucho
2000,10000,3636,1.111,4040,0.316,5,2015,5,Mucho
2333,14000,5091,1.400,7127,1.500,7,2015,6,Medio
2000,6000,2182,0.750,1636,0.600,3,2015,7,Mucho
2167,26000,9455,5.200,49164,1.000,13,2015,8,Mucho
2250,18000,6545,0.000,0,0.000,9,2015,9,Nada
2000,4000,1455,4.000,5818,0.000,2,2015,10,Mucho
2167,26000,9455,6.500,61455,0.125,13,2015,11,Mucho
2000,26000,9455,8.667,81939,0.375,13,2015,12,Mucho
2435,56000,20364,28.000,570182,0.000,28,2016,1,Mucho
2000,16000,5818,8.000,46545,0.111,8,2016,2,Mucho
2000,10000,3636,2.500,9091,0.000,5,2016,3,Mucho
2000,10000,3636,1.667,6061,0.293,5,2016,4,Mucho
2400,12000,4364,1.333,5818,0.333,6,2016,5,Mucho
2000,14000,5091,1.077,5483,1.313,7,2016,6,Medio
2667,32000,11636,5.333,62061,1.000,16,2016,7,Mucho
4000,28000,9291,28.000,260145,0.000,14,2016,8,Mucho
2000,12000,3982,12.000,47782,0.081,6,2016,9,Mucho
