KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
8500,1028500,224400,5.149,1155421,1.500,121,2013,12,Medio
9181,734500,159864,1.952,312115,0.043,82,2014,1,Mucho
10477,1341000,292582,1.336,390984,0.835,149,2014,2,Mucho
9967,1206000,263127,1.072,282072,1.210,134,2014,3,Medio
10049,1035000,225818,1.271,286951,0.888,115,2014,4,Medio
10344,1593000,347564,2.095,728033,0.550,177,2014,5,Mucho
10379,1287000,280800,1.598,448653,0.676,143,2014,6,Medio
11173,1452500,347009,1.585,550180,0.572,153,2014,7,Mucho
10016,1292000,281891,1.563,440657,0.698,136,2014,8,Mucho
9985,1368000,298473,2.149,641494,0.444,144,2014,9,Mucho
10036,1244500,271527,2.646,718587,0.485,131,2014,10,Mucho
10292,1605500,350291,17.789,6231491,0.212,169,2014,11,Mucho
9815,1776500,387600,16.261,6302713,-0.068,187,2014,12,Mucho
9975,1596000,348218,4.308,1500017,0.203,168,2015,1,Mucho
10179,1425000,310909,2.727,847934,0.258,150,2015,2,Mucho
11010,1662500,362727,3.333,1209091,0.386,175,2015,3,Mucho
12788,1419500,319482,2.717,868026,0.243,144,2015,4,Mucho
10288,1070000,233455,2.038,475803,0.422,107,2015,5,Mucho
11377,1570000,342545,2.079,712313,0.275,157,2015,6,Mucho
10263,1170000,255273,2.000,510545,0.824,117,2015,7,Medio
11250,1440000,314182,3.388,1064522,0.039,144,2015,8,Mucho
10385,1350000,294545,2.000,589091,0.574,135,2015,9,Mucho
10515,1430000,312000,2.444,762667,0.417,143,2015,10,Mucho
10084,1200000,261818,1.778,465455,0.441,120,2015,11,Mucho
11000,1760000,384000,4.346,1668741,0.550,176,2015,12,Mucho
10979,2119000,440027,5.429,2388719,0.055,209,2016,1,Mucho
12776,2057000,512550,2.855,1463311,0.410,187,2016,2,Mucho
15700,1727000,430323,2.684,1154883,0.325,157,2016,3,Mucho
11095,1287000,320686,1.759,564215,0.298,117,2016,4,Mucho
11328,1518000,378245,1.865,705377,0.508,138,2016,5,Mucho
10821,995500,219145,2.000,438291,0.510,94,2016,6,Mucho
11777,1743000,371991,4.611,1715291,0.206,166,2016,7,Mucho
11441,1659000,354064,3.224,1141675,0.362,158,2016,8,Mucho
10875,1522500,324932,1.747,567652,0.359,145,2016,9,Mucho
