KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
6724,195000,46024,30.000,1380712,0.000,30,2013,12,Mucho
6276,182000,42955,4.000,171821,0.087,28,2014,1,Mucho
6933,208000,49092,2.000,98184,0.371,32,2014,2,Mucho
6500,123500,29148,1.000,29148,0.667,19,2014,3,Medio
6259,169000,39887,2.889,115229,0.684,26,2014,4,Mucho
6906,110500,26081,2.267,59116,0.000,17,2014,5,Mucho
6771,162500,38353,4.167,159804,0.726,25,2014,6,Mucho
6500,110500,26081,3.778,98526,-0.132,17,2014,7,Mucho
6500,110500,26080,1.097,28604,0.610,17,2014,8,Medio
6697,221000,52161,1.943,101341,0.966,34,2014,9,Medio
6268,175500,41421,1.862,77128,0.706,27,2014,10,Mucho
6500,208000,49091,2.462,120841,0.500,32,2014,11,Mucho
6663,266500,62900,2.645,166379,0.419,41,2014,12,Mucho
6500,247000,58298,2.533,147687,0.540,38,2015,1,Mucho
6882,234000,55229,6.000,331372,0.324,36,2015,2,Mucho
6500,208000,49093,0.000,0,0.000,32,2015,3,Mucho
6500,214500,50627,4.714,238670,0.000,33,2015,4,Mucho
6500,149500,35285,1.586,55969,0.416,23,2015,5,Mucho
6217,143000,33751,1.419,47905,0.511,22,2015,6,Mucho
6741,182000,42956,2.000,85911,0.615,28,2015,7,Mucho
6750,175500,41421,2.842,117723,0.493,27,2015,8,Mucho
7429,208000,49092,12.800,628373,0.273,32,2015,9,Mucho
6500,195000,46023,10.000,460235,-0.069,30,2015,10,Mucho
6724,195000,46024,6.000,276145,0.270,30,2015,11,Mucho
6659,273000,64435,84.000,5412552,0.065,42,2015,12,Mucho
6691,227500,53694,0.000,0,-0.029,35,2016,1,Mucho
6771,162500,38353,5.000,191765,0.028,25,2016,2,Mucho
6500,130000,30682,3.333,102274,0.265,20,2016,3,Mucho
6500,78000,20693,1.600,33109,0.113,12,2016,4,Mucho
6500,84500,19944,0.963,19205,0.632,13,2016,5,Medio
6500,110500,26080,1.063,27710,1.000,17,2016,6,Medio
6500,78000,22216,0.632,14031,1.214,12,2016,7,Mucho
6500,123500,36000,0.974,35077,1.500,19,2016,8,Medio
6500,117000,27615,1.059,29239,1.125,18,2016,9,Medio
