KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
24815,670000,164091,2.062,338280,1.500,67,2013,12,Medio
23333,560000,135758,1.806,245239,1.070,56,2014,1,Medio
25714,540000,130909,2.250,294545,0.368,54,2014,2,Mucho
24000,480000,116364,3.310,385204,0.458,48,2014,3,Mucho
23750,190000,46061,1.152,53039,0.038,19,2014,4,Mucho
22000,220000,53333,1.100,58667,0.769,22,2014,5,Medio
28889,260000,63030,1.857,117056,0.303,26,2014,6,Mucho
29091,640000,155152,5.818,902700,0.851,64,2014,7,Medio
25000,250000,46439,1.724,80068,0.080,25,2014,8,Mucho
30133,452000,81303,1.448,117749,0.678,42,2014,9,Medio
28500,228000,61462,0.551,33849,0.733,19,2014,10,Mucho
26667,240000,64697,0.741,47924,1.291,20,2014,11,Mucho
20000,240000,64697,0.541,34971,0.630,20,2014,12,Mucho
22286,624000,168212,1.209,203419,2.898,52,2015,1,Medio
25000,300000,80871,0.877,70940,0.946,25,2015,2,Mucho
27429,192000,51758,0.800,41406,0.866,16,2015,3,Mucho
36000,36000,9705,0.286,2773,0.387,3,2015,4,Nada
0,0,0,0.000,0,0.614,0,2015,5,Nada
0,0,0,0.000,0,1.421,0,2015,6,Nada
0,0,0,0.000,0,9.000,0,2015,7,Nada
108000,108000,29114,2.000,58227,1.000,9,2015,8,Medio
24000,24000,6470,0.400,2588,0.000,2,2015,9,Medio
60000,120000,32348,2.000,64697,2.727,10,2015,10,Medio
0,0,0,0.000,0,0.000,0,2015,11,Nada
28500,456000,122835,1.310,160956,0.000,38,2015,12,Mucho
25440,636000,171323,1.683,288257,3.625,53,2016,1,Medio
60000,60000,16163,2.000,32325,0.165,5,2016,2,Mucho
0,0,0,0.000,0,0.000,0,2016,3,Nada
0,0,0,0.000,0,0.000,0,2016,4,Nada
0,0,0,0.000,0,0.000,0,2016,5,Nada
0,0,0,0.000,0,0.000,0,2016,6,Nada
0,0,0,0.000,0,0.000,0,2016,7,Nada
0,0,0,0.000,0,0.000,0,2016,8,Nada
0,0,0,0.000,0,0.000,0,2016,9,Nada
