KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
35386,2937000,1021621,-5.742,-5866083,-0.253,267,2013,12,Mucho
26381,3113000,1038606,-12.864,-13360251,-0.375,283,2014,1,Mucho
16848,1331000,477818,0.837,400111,0.090,121,2014,2,Mucho
22625,1991000,811758,0.945,767249,1.180,181,2014,3,Mucho
22210,2332000,960333,1.594,1530757,0.610,212,2014,4,Medio
18517,1111000,471152,0.714,336299,0.858,101,2014,5,Mucho
24968,1573000,641333,2.217,1421871,0.826,143,2014,6,Mucho
31079,1958000,834364,4.944,4125465,-0.046,178,2014,7,Mucho
25915,1529000,613848,3.519,2160125,0.562,139,2014,8,Mucho
25986,1793000,560273,2.362,1323543,0.000,163,2014,9,Mucho
25289,2453000,763606,1.914,1461667,0.863,223,2014,10,Medio
22753,1661000,482288,1.899,916044,0.543,151,2014,11,Mucho
29286,2255000,562652,3.981,2239681,0.358,205,2014,12,Mucho
24072,1661000,560848,1.330,746151,0.202,151,2015,1,Mucho
22361,1364000,462182,0.984,454846,1.112,124,2015,2,Mucho
21333,704000,238545,2.000,477091,0.400,64,2015,3,Mucho
25277,1188000,402545,-2.000,-805091,0.000,108,2015,4,Nada
16789,319000,100364,-0.464,-46569,-1.095,29,2015,5,Nada
11000,11000,3273,-0.118,-385,-0.254,1,2015,6,Nada
0,0,0,0.000,0,0.000,0,2015,7,Nada
0,0,0,0.000,0,0.000,0,2015,8,Nada
0,0,0,0.000,0,0.000,0,2015,9,Nada
19556,176000,37364,0.308,11497,0.000,16,2015,10,Nada
35095,737000,153288,0.950,145678,19.500,67,2015,11,Medio
31059,528000,120636,0.828,99837,1.337,48,2015,12,Medio
32421,1232000,292061,1.349,394106,1.809,112,2016,1,Medio
27029,946000,278848,1.955,545022,1.150,86,2016,2,Medio
0,0,0,0.000,0,0.012,0,2016,3,Nada
0,0,0,0.000,0,0.015,0,2016,4,Nada
0,0,0,0.000,0,0.035,0,2016,5,Nada
0,0,0,0.000,0,1.000,0,2016,6,Nada
19938,319000,77333,1.813,140167,1.000,29,2016,7,Medio
24357,341000,82667,2.000,165333,3.207,31,2016,8,Medio
0,0,0,0.000,0,0.000,0,2016,9,Nada
