KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
6000,156000,46909,24.000,1125818,0.158,24,2013,12,Mucho
6500,182000,54726,6.222,340515,0.070,28,2014,1,Mucho
6500,188500,56681,2.522,142934,0.338,29,2014,2,Mucho
6880,172000,53818,2.737,147292,0.556,26,2014,3,Mucho
7000,56000,19636,2.000,39273,0.145,8,2014,4,Mucho
7000,77000,26999,1.294,34940,0.190,11,2014,5,Mucho
6714,47000,12478,0.538,6719,0.867,7,2014,6,Mucho
6500,97500,23523,1.304,30682,1.500,15,2014,7,Medio
6500,143000,34502,2.444,84339,0.909,22,2014,8,Medio
6500,104000,25093,4.000,100371,0.545,16,2014,9,Mucho
6500,91000,21955,2.000,43911,0.000,14,2014,10,Mucho
6882,117000,28228,1.385,39085,0.808,18,2014,11,Mucho
7020,175500,40410,2.160,87287,0.750,27,2014,12,Medio
6500,84500,15362,2.000,30725,0.661,13,2015,1,Medio
6500,97500,17726,30.000,531768,0.000,15,2015,2,Mucho
5850,58500,10635,18.000,191436,0.055,9,2015,3,Mucho
6500,97500,17726,3.333,59087,0.000,15,2015,4,Mucho
6500,78000,14181,1.091,15470,0.692,12,2015,5,Medio
6500,110500,20089,1.360,27321,1.083,17,2015,6,Mucho
6500,104000,18907,1.333,25210,0.818,16,2015,7,Mucho
6500,97500,17726,1.667,29543,0.800,15,2015,8,Medio
6500,78000,14180,1.500,21271,0.375,12,2015,9,Mucho
6500,58500,10635,0.857,9116,0.698,9,2015,10,Medio
6500,117000,21271,3.000,63812,0.917,18,2015,11,Mucho
6500,84500,13431,5.200,69841,0.077,13,2015,12,Mucho
6139,110500,13523,1.360,18391,0.300,17,2016,1,Mucho
6500,110500,13523,1.000,13523,1.313,17,2016,2,Mucho
6500,65000,7955,0.625,4972,0.830,10,2016,3,Mucho
6500,84500,10341,0.897,9271,1.295,13,2016,4,Medio
6500,58500,7159,1.200,8591,0.750,9,2016,5,Medio
6500,65000,7955,1.667,13258,0.469,10,2016,6,Mucho
6500,58500,7159,0.857,6136,0.656,9,2016,7,Medio
6964,97500,11932,1.429,17045,1.500,15,2016,8,Medio
6500,78000,9545,1.333,12727,0.618,12,2016,9,Medio
