KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
5100,25500,4805,0.000,0,0.000,6,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
4250,4250,801,0.500,400,0.000,1,2014,3,Medio
4250,12750,2403,0.750,1802,1.714,3,2014,4,Nada
4250,21250,4005,1.250,5006,3.000,5,2014,5,Nada
4250,17000,3204,2.000,6407,1.333,4,2014,6,Mucho
4250,4250,801,-2.000,-1602,0.000,1,2014,7,Nada
4250,17000,3204,-8.000,-25629,-0.300,4,2014,8,Nada
0,0,0,0.000,0,0.000,0,2014,9,Nada
4250,4250,801,-2.000,-1602,0.000,1,2014,10,Nada
4250,34000,6407,-16.000,-102516,-0.600,8,2014,11,Mucho
0,0,0,0.000,0,0.000,0,2014,12,Nada
0,0,0,0.000,0,0.000,0,2015,1,Nada
0,0,0,0.000,0,0.000,0,2015,2,Nada
0,0,0,0.000,0,0.000,0,2015,3,Nada
4250,17000,2451,4.000,9804,0.000,4,2015,4,Mucho
8500,8500,1225,2.000,2451,1.500,2,2015,5,Medio
5313,21250,3064,10.000,30636,0.000,5,2015,6,Mucho
4250,12750,1838,1.200,2206,0.273,3,2015,7,Mucho
5667,17000,2451,2.000,4902,1.200,4,2015,8,Mucho
0,0,0,0.000,0,0.000,0,2015,9,Nada
0,0,0,0.000,0,0.000,0,2015,10,Nada
5700,17100,5826,3.000,17479,0.000,3,2015,11,Mucho
5700,39900,13173,2.800,36884,2.000,7,2015,12,Medio
5700,17100,5645,2.000,11291,0.900,3,2016,1,Mucho
8550,34200,11291,0.000,0,0.000,6,2016,2,Mucho
0,0,0,0.000,0,0.000,0,2016,3,Nada
0,0,0,0.000,0,0.000,0,2016,4,Nada
0,0,0,0.000,0,0.000,0,2016,5,Nada
0,0,0,0.000,0,0.000,0,2016,6,Nada
0,0,0,0.000,0,0.000,0,2016,7,Nada
0,0,0,0.000,0,0.000,0,2016,8,Nada
0,0,0,0.000,0,0.000,0,2016,9,Nada
