KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3621,105000,30907,10.000,309068,0.947,30,2013,12,Medio
3500,122500,36058,7.778,280451,0.000,35,2014,1,Mucho
3712,122500,36058,2.000,72116,0.321,35,2014,2,Mucho
4159,91500,28271,1.136,32126,0.780,25,2014,3,Medio
4000,104000,33848,1.733,58669,0.568,26,2014,4,Mucho
3733,56000,21423,1.273,27266,0.419,14,2014,5,Mucho
4286,60000,20726,1.765,36576,0.462,15,2014,6,Mucho
4000,44000,12749,1.467,18699,0.382,11,2014,7,Mucho
4000,40000,11590,1.111,12878,0.600,10,2014,8,Medio
3750,60000,17385,1.071,18627,0.833,15,2014,9,Medio
4000,96000,27816,2.000,55633,1.500,24,2014,10,Medio
4000,128000,37088,3.200,118682,0.367,32,2014,11,Mucho
4381,92000,26657,1.840,49049,0.592,23,2014,12,Mucho
4000,60000,17385,4.286,74507,0.418,15,2015,1,Mucho
3846,100000,28975,7.143,206964,-0.171,25,2015,2,Mucho
4000,96000,27816,4.800,133519,0.524,24,2015,3,Mucho
4000,64000,18544,2.286,42385,-0.047,16,2015,4,Mucho
4000,92000,26657,1.314,35035,0.692,23,2015,5,Medio
4000,64000,18544,1.000,18544,0.952,16,2015,6,Medio
3857,108000,31293,2.571,80468,0.655,27,2015,7,Medio
4143,116000,33611,4.462,149957,0.409,29,2015,8,Mucho
4000,68000,19703,1.478,29127,0.167,17,2015,9,Mucho
4250,136000,39406,1.889,74434,0.781,34,2015,10,Medio
4333,104000,30134,1.444,43527,0.637,26,2015,11,Medio
4121,136000,39406,2.061,81200,0.740,34,2015,12,Medio
4114,288000,83447,5.143,429158,0.447,72,2016,1,Mucho
4000,176000,50996,3.667,186984,0.318,44,2016,2,Mucho
4235,144000,41724,4.235,176714,0.200,36,2016,3,Mucho
4000,124000,35929,2.696,96852,0.138,31,2016,4,Mucho
4000,80000,23180,1.379,31972,0.432,20,2016,5,Mucho
4235,72000,20862,1.029,21458,0.448,18,2016,6,Mucho
4000,104000,30134,1.156,34821,0.957,26,2016,7,Medio
4414,128000,37088,1.882,69812,1.078,32,2016,8,Medio
4000,92000,26657,2.300,61310,0.434,23,2016,9,Mucho
