KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3178,28600,7392,26.000,192199,0.000,13,2013,12,Mucho
3025,24200,6255,5.500,34403,0.111,11,2014,1,Mucho
2200,8800,2275,0.500,1137,0.237,4,2014,2,Medio
2888,46200,11941,2.471,29502,1.393,21,2014,3,Mucho
4000,44000,11373,1.333,15164,0.333,20,2014,4,Mucho
3422,30800,8496,0.538,4575,1.733,14,2014,5,Nada
2933,44000,16727,1.250,20909,1.418,20,2014,6,Mucho
2420,24200,9200,1.467,13493,0.333,11,2014,7,Mucho
3080,15400,5855,0.359,2102,0.600,7,2014,8,Nada
3960,59400,22582,1.688,38107,2.368,27,2014,9,Medio
2933,8800,3345,0.000,0,0.133,4,2014,10,Nada
3800,83600,31782,0.000,0,-0.158,38,2014,11,Mucho
4400,17600,6691,0.421,2817,0.087,8,2014,12,Medio
3248,68200,25927,1.512,39207,2.160,31,2015,1,Medio
2200,6600,2509,1.200,3011,0.195,3,2015,2,Mucho
2933,44000,15097,5.000,75487,0.000,20,2015,3,Mucho
3667,33000,11259,0.698,7855,0.444,15,2015,4,Medio
4141,70400,24019,1.684,40453,2.763,32,2015,5,Medio
2933,8800,2857,0.182,520,0.134,4,2015,6,Nada
3400,74800,23056,1.097,25287,2.412,34,2015,7,Medio
3575,28600,8816,0.743,6549,0.900,13,2015,8,Mucho
2800,30800,9494,2.000,18987,0.824,14,2015,9,Medio
0,0,0,0.000,0,0.000,0,2015,10,Nada
3575,57200,14175,26.000,368552,0.000,26,2015,11,Mucho
3163,50600,12539,5.111,64091,0.150,23,2015,12,Mucho
2779,52800,13085,3.000,39254,0.429,24,2016,1,Mucho
3667,77000,19082,6.364,121430,0.370,35,2016,2,Mucho
2567,15400,5377,0.609,3273,0.073,7,2016,3,Medio
3200,35200,12290,1.231,15126,0.955,16,2016,4,Mucho
2200,15400,5377,0.483,2596,0.259,7,2016,5,Medio
3520,35200,12290,0.970,11917,2.400,16,2016,6,Nada
3740,74800,26116,5.231,136607,0.692,34,2016,7,Medio
2200,4400,1536,0.118,181,0.211,2,2016,8,Nada
4000,44000,15362,0.769,11817,1.731,20,2016,9,Medio
