KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
0,0,0,0.000,0,0.000,0,2014,5,Nada
1500,6000,2109,1.000,2109,0.000,4,2014,6,Mucho
1500,10500,3691,0.667,2461,6.000,7,2014,7,Nada
1563,37500,13182,1.351,17813,3.545,25,2014,8,Medio
1500,16500,5800,0.478,2774,2.000,11,2014,9,Medio
1833,16500,5800,0.667,3867,1.535,11,2014,10,Medio
1615,21000,7382,1.400,10335,0.702,14,2014,11,Mucho
1650,16500,5800,1.158,6716,0.750,11,2014,12,Mucho
1500,4500,1582,0.353,558,0.833,3,2015,1,Nada
1500,7500,2636,1.111,2929,0.750,5,2015,2,Medio
1500,3000,1055,2.000,2109,0.316,2,2015,3,Mucho
1714,12000,4218,4.000,16873,0.000,8,2015,4,Mucho
1500,3000,1055,0.222,234,0.800,2,2015,5,Nada
1688,13500,4636,0.581,2692,3.500,9,2015,6,Nada
1700,25500,7109,2.000,14218,2.684,17,2015,7,Medio
1500,10500,2927,0.824,2411,0.000,7,2015,8,Mucho
1800,9000,2509,0.429,1075,1.545,6,2015,9,Nada
1500,21000,4555,1.400,6376,1.100,14,2015,10,Mucho
1500,9000,1909,0.500,955,1.000,6,2015,11,Mucho
1500,7500,1591,0.400,636,1.731,5,2015,12,Nada
1714,12000,2545,1.333,3394,1.200,8,2016,1,Medio
1500,10500,1909,0.667,1273,0.316,7,2016,2,Medio
1500,39000,7091,1.444,10242,2.850,26,2016,3,Medio
1650,33000,6000,1.222,7333,1.244,22,2016,4,Medio
1500,27000,4909,1.714,8416,1.036,18,2016,5,Medio
2125,25500,4636,0.829,3845,0.091,17,2016,6,Mucho
1700,25500,4636,0.567,2627,2.053,17,2016,7,Mucho
1737,33000,6000,2.200,13200,1.212,22,2016,8,Medio
2000,2000,773,0.200,155,-0.054,1,2016,9,Nada
