KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
6534,869000,211145,6.583,1390041,1.412,158,2013,12,Medio
5966,704000,171055,4.923,842115,0.000,128,2014,1,Mucho
5889,665500,161700,2.602,420768,0.402,121,2014,2,Mucho
5968,841500,204464,2.550,521382,0.302,153,2014,3,Mucho
5973,764500,185755,3.124,580222,0.590,139,2014,4,Mucho
6298,781000,189764,4.116,781056,0.073,142,2014,5,Mucho
6367,789500,200755,2.108,423129,0.408,137,2014,6,Mucho
6629,822000,199273,2.884,574744,0.510,137,2014,7,Mucho
6773,894000,216727,3.010,652371,0.173,149,2014,8,Mucho
7714,1080000,261818,3.273,856860,0.532,180,2014,9,Mucho
7671,1074000,260364,5.869,1528036,0.225,179,2014,10,Mucho
7820,1392000,337455,5.800,1957236,0.154,232,2014,11,Mucho
7466,1314000,318545,4.867,1550255,0.274,219,2014,12,Mucho
6759,1068000,258909,4.811,1245563,0.171,178,2015,1,Mucho
7267,1170000,283636,3.514,996560,0.181,195,2015,2,Mucho
6818,1050000,254545,2.869,730253,0.370,175,2015,3,Mucho
7130,1098000,266182,5.631,1498808,0.268,183,2015,4,Mucho
7466,1314000,318545,6.000,1911273,0.087,219,2015,5,Mucho
8057,1410000,341818,6.812,2328327,0.296,235,2015,6,Mucho
7605,1194000,289455,79.600,23040582,0.057,199,2015,7,Mucho
7508,1374000,333091,6.361,2118828,-0.032,229,2015,8,Mucho
7266,1446000,350545,3.279,1149408,0.357,241,2015,9,Mucho
7010,1374000,333091,3.116,1037793,0.305,229,2015,10,Mucho
6841,1416000,343273,3.869,1328072,0.339,236,2015,11,Mucho
7089,1836000,445091,20.400,9079855,0.183,306,2015,12,Mucho
7264,1896000,459636,17.081,7851086,-0.051,316,2016,1,Mucho
7071,1980000,480000,9.296,4461972,0.175,330,2016,2,Mucho
7931,1848000,448000,29.333,13141333,0.066,308,2016,3,Mucho
7703,1764000,427636,7.737,3308555,0.000,294,2016,4,Mucho
8415,1986000,481455,7.118,3427128,0.245,331,2016,5,Mucho
9688,2238000,542545,35.524,19273281,0.055,373,2016,6,Mucho
8751,2424000,587636,10.632,6247502,0.012,404,2016,7,Mucho
9838,3030000,733736,12.469,9149058,0.195,505,2016,8,Mucho
9231,2640000,636000,6.241,3969362,0.021,440,2016,9,Mucho
