KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
9000,18000,6960,0.000,0,0.000,4,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
0,0,0,0.000,0,0.000,0,2014,5,Nada
4500,9000,1440,1.000,1440,0.000,2,2014,6,Mucho
4500,18000,2880,0.800,2304,6.000,4,2014,7,Nada
5000,35000,8540,1.273,10869,3.000,7,2014,8,Nada
5000,15000,3660,0.857,3137,1.154,3,2014,9,Medio
5000,10000,2440,0.500,1220,0.429,2,2014,10,Medio
5000,10000,3200,0.400,1280,1.500,2,2014,11,Mucho
3333,10000,3200,0.308,985,1.714,2,2014,12,Nada
5000,35000,11200,1.273,14255,4.500,7,2015,1,Nada
5000,5000,1600,0.286,457,0.545,1,2015,2,Nada
5000,15000,4800,0.857,4114,1.500,3,2015,3,Medio
5000,10000,3200,0.500,1600,0.545,2,2015,4,Medio
5556,50000,16000,2.500,40000,3.000,10,2015,5,Medio
5000,10000,3200,2.000,6400,0.400,2,2015,6,Mucho
0,0,0,0.000,0,0.000,0,2015,7,Nada
0,0,0,0.000,0,0.000,0,2015,8,Nada
5000,5000,1220,0.222,271,0.000,1,2015,9,Nada
5000,5000,1220,0.118,144,27.000,1,2015,10,Nada
5000,25000,6100,0.909,5545,12.000,5,2015,11,Medio
5000,30000,7320,1.200,8784,1.286,6,2015,12,Mucho
5000,50000,12200,2.000,24400,1.750,10,2016,1,Medio
5000,15000,3660,0.462,1689,0.429,3,2016,2,Medio
5000,5000,1220,0.105,128,1.579,1,2016,3,Nada
5000,10000,2440,0.250,610,1.929,2,2016,4,Nada
6500,65000,15860,2.167,34363,3.500,13,2016,5,Medio
5000,25000,6100,1.667,10167,0.938,5,2016,6,Medio
7500,15000,3342,0.429,1432,0.150,3,2016,7,Medio
5000,35000,7427,0.737,5472,1.857,7,2016,8,Medio
5000,5000,1061,0.095,101,1.200,1,2016,9,Nada
