KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
0,0,0,0.000,0,0.000,0,2014,5,Nada
0,0,0,0.000,0,0.000,0,2014,6,Nada
13200,66000,24982,0.545,13626,1.000,6,2014,7,Mucho
11000,77000,29145,1.556,45337,4.000,7,2014,8,Nada
12833,77000,29145,2.000,58291,0.231,7,2014,9,Mucho
16500,132000,45645,1.714,78248,0.900,12,2014,10,Medio
12692,165000,51657,2.000,103315,0.923,15,2014,11,Medio
11000,66000,20663,0.545,11271,0.618,6,2014,12,Mucho
9778,88000,27551,0.727,20037,1.364,8,2015,1,Nada
11000,11000,3444,0.083,287,0.724,1,2015,2,Nada
13444,121000,37882,1.100,41670,3.400,11,2015,3,Medio
15400,77000,24107,1.077,25961,0.450,7,2015,4,Mucho
18333,55000,17219,0.667,11479,1.579,5,2015,5,Nada
13750,55000,17219,0.526,9063,0.652,5,2015,6,Mucho
11000,33000,10331,0.250,2583,2.471,3,2015,7,Nada
11000,33000,10331,0.300,3099,2.308,3,2015,8,Nada
14667,44000,13775,0.500,6888,2.727,4,2015,9,Nada
11000,44000,10584,0.381,4032,1.800,4,2015,10,Nada
12833,77000,16660,0.609,10141,4.091,7,2015,11,Medio
12571,176000,38080,2.462,93735,1.600,16,2015,12,Medio
11292,135500,23440,2.364,55404,0.556,13,2016,1,Mucho
14929,104500,9680,1.467,14197,0.500,11,2016,2,Mucho
12667,76000,7040,0.696,4897,0.675,8,2016,3,Nada
9500,38000,3520,0.333,1173,1.313,4,2016,4,Nada
9500,9500,880,0.105,93,1.304,1,2016,5,Nada
9500,19000,1760,0.250,440,2.077,2,2016,6,Nada
13063,104500,9680,1.294,12527,3.000,11,2016,7,Nada
9500,66500,6160,1.077,6634,2.143,7,2016,8,Medio
12214,85500,7920,2.000,15840,0.450,9,2016,9,Mucho
