KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
4462,232000,84361,-29.000,-2446467,0.000,58,2013,12,Nada
4654,484000,176003,6.368,1120859,-0.122,121,2014,1,Mucho
4176,284000,103275,0.904,93408,0.575,71,2014,2,Mucho
5436,424000,154185,1.342,206881,1.380,106,2014,3,Medio
4218,232000,84366,2.231,188200,0.433,58,2014,4,Mucho
4000,184000,66911,2.140,143158,0.115,46,2014,5,Mucho
4000,248000,90183,4.276,385609,0.486,62,2014,6,Mucho
4421,252000,91634,11.455,1049622,-0.090,63,2014,7,Mucho
4408,216000,78543,5.400,424133,0.281,54,2014,8,Mucho
4195,172000,62543,4.095,256130,0.067,43,2014,9,Mucho
4357,244000,88725,5.810,515448,0.319,61,2014,10,Mucho
3927,216000,78545,2.160,169658,0.076,54,2014,11,Mucho
4205,328000,119275,1.547,184539,0.873,82,2014,12,Mucho
4602,428000,155640,2.972,462595,0.914,107,2015,1,Medio
4133,248000,81820,15.500,1268203,0.148,62,2015,2,Mucho
4431,288000,78545,9.000,706909,-0.048,72,2015,3,Mucho
4308,224000,61091,1.647,100620,0.249,56,2015,4,Mucho
7125,228000,62177,1.810,112512,0.758,57,2015,5,Medio
4089,184000,50178,3.538,177554,0.243,46,2015,6,Mucho
4195,172000,46906,3.185,149403,0.208,43,2015,7,Mucho
4074,220000,59996,3.056,183321,0.329,55,2015,8,Mucho
4364,192000,52360,3.429,179520,0.417,48,2015,9,Mucho
4000,224000,61089,2.240,136839,0.164,56,2015,10,Mucho
4410,172000,46909,0.851,39942,0.792,43,2015,11,Medio
7755,380000,103636,2.676,277337,1.204,95,2015,12,Medio
4476,376000,102545,4.947,507330,0.186,94,2016,1,Mucho
4444,280000,76364,1.373,104813,0.336,70,2016,2,Mucho
4686,164000,44727,0.759,33960,0.880,41,2016,3,Mucho
4000,164000,44727,1.367,61127,0.468,41,2016,4,Mucho
4070,232000,63270,2.320,146786,0.553,58,2016,5,Mucho
4218,232000,63268,3.053,193133,0.471,58,2016,6,Mucho
4889,352000,95993,11.000,1055926,0.306,88,2016,7,Mucho
4000,188000,51269,3.760,192772,0.000,47,2016,8,Mucho
4333,208000,56723,2.039,115671,0.389,52,2016,9,Mucho
