KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
13600,27200,9791,0.182,1780,0.000,1,2013,12,Nada
27200,27200,9791,0.100,979,6.600,1,2014,1,Nada
27200,190400,68536,1.273,87228,4.500,7,2014,2,Nada
27200,54400,19582,2.000,39164,0.667,2,2014,3,Medio
27200,108800,39164,0.400,15665,0.000,4,2014,4,Medio
27200,190400,68536,0.424,29076,4.615,7,2014,5,Medio
29292,380800,137073,0.778,106612,3.000,14,2014,6,Mucho
25108,326400,117491,0.706,82935,2.760,12,2014,7,Mucho
27200,163200,58745,0.750,44059,1.000,6,2014,8,Mucho
27200,108800,39164,1.333,52218,0.469,4,2014,9,Mucho
27200,54400,19582,0.167,3264,0.136,2,2014,10,Nada
27200,27200,9791,0.044,435,5.750,1,2014,11,Nada
27200,81600,29373,0.146,4298,9.429,3,2014,12,Nada
27200,81600,29373,0.171,5035,9.500,3,2015,1,Nada
27200,54400,19582,0.138,2701,6.857,2,2015,2,Nada
27200,108800,39164,0.364,14241,4.875,4,2015,3,Nada
27200,54400,19582,0.250,4895,3.000,2,2015,4,Nada
27200,163200,58745,1.500,88118,2.625,6,2015,5,Medio
27200,217600,93964,5.333,501139,0.250,8,2015,6,Mucho
27200,54400,23491,2.000,46982,0.375,2,2015,7,Mucho
27200,27200,11745,0.087,1021,0.000,1,2015,8,Nada
27200,54400,21309,0.091,1937,6.273,2,2015,9,Nada
27200,108800,42618,0.205,8742,12.600,4,2015,10,Nada
27200,108800,42618,0.250,10655,7.714,4,2015,11,Nada
27200,27200,10655,0.039,418,4.200,1,2015,12,Nada
27200,54400,21309,0.056,1184,12.333,2,2016,1,Nada
27200,54400,21309,0.059,1253,15.000,2,2016,2,Nada
31733,190400,74582,0.237,17697,19.800,7,2016,3,Nada
27200,136000,53273,0.213,11335,7.091,5,2016,4,Nada
27200,217600,85236,0.276,23513,4.500,8,2016,5,Nada
27200,380800,160618,0.459,73726,5.550,14,2016,6,Mucho
23314,163200,68836,0.286,19668,2.667,6,2016,7,Nada
27200,244800,103255,0.667,68836,1.929,9,2016,8,Medio
27200,54400,22945,0.077,1765,0.931,2,2016,9,Nada
