KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
0,0,0,0.000,0,0.000,0,2014,4,Nada
0,0,0,0.000,0,0.000,0,2014,5,Nada
0,0,0,0.000,0,0.000,0,2014,6,Nada
6000,6000,2312,0.400,925,1.000,1,2014,7,Mucho
6000,6000,2312,0.667,1541,6.000,1,2014,8,Nada
6000,6000,2312,2.000,4623,1.500,1,2014,9,Medio
0,0,0,0.000,0,0.000,0,2014,10,Nada
0,0,0,0.000,0,0.000,0,2014,11,Nada
6000,18000,7639,2.000,15278,9.000,3,2014,12,Medio
6000,6000,2546,0.667,1698,0.000,1,2015,1,Medio
6000,6000,2546,0.400,1018,2.250,1,2015,2,Nada
6000,6000,2546,0.667,1697,1.200,1,2015,3,Mucho
6000,6000,2546,2.000,5092,1.000,1,2015,4,Medio
0,0,0,0.000,0,0.000,0,2015,5,Nada
0,0,0,0.000,0,0.000,0,2015,6,Nada
0,0,0,0.000,0,0.000,0,2015,7,Nada
0,0,0,0.000,0,0.000,0,2015,8,Nada
0,0,0,0.000,0,0.000,0,2015,9,Nada
6000,6000,1665,0.400,666,1.000,1,2015,10,Mucho
0,0,0,0.000,0,6.000,0,2015,11,Nada
6000,12000,3331,2.000,6662,6.000,2,2015,12,Medio
0,0,0,0.000,0,0.000,0,2016,1,Nada
6000,6000,1361,0.667,907,3.000,1,2016,2,Nada
0,0,0,0.000,0,1.000,0,2016,3,Nada
6000,6000,1361,2.000,2722,3.000,1,2016,4,Medio
0,0,0,0.000,0,0.000,0,2016,5,Nada
0,0,0,0.000,0,0.000,0,2016,6,Nada
0,0,0,0.000,0,0.000,0,2016,7,Nada
0,0,0,0.000,0,0.000,0,2016,8,Nada
0,0,0,0.000,0,1.000,0,2016,9,Nada
