KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
7341,301000,97725,12.286,1200620,0.480,43,2013,12,Mucho
7000,126000,40908,1.500,61362,0.132,18,2014,1,Mucho
7438,238000,77270,1.097,84748,0.733,34,2014,2,Medio
7280,182000,59090,0.945,55867,1.295,26,2014,3,Mucho
7000,175000,56817,1.515,86086,0.538,25,2014,4,Mucho
8000,112000,39090,0.566,22126,0.671,15,2014,5,Mucho
7500,172500,56105,1.022,57352,1.545,23,2014,6,Nada
7500,105000,34151,1.120,38249,0.524,14,2014,7,Mucho
7500,135000,43908,1.636,71849,0.808,18,2014,8,Medio
7059,120000,39029,0.762,29737,0.436,16,2014,9,Medio
7500,150000,48786,0.667,32524,2.125,20,2014,10,Nada
7788,202500,65862,1.256,82710,1.444,27,2014,11,Mucho
7500,270000,87816,1.565,137452,0.810,36,2014,12,Medio
7969,255000,82937,1.417,117494,1.048,34,2015,1,Medio
8952,277500,90255,2.056,185525,0.588,37,2015,2,Mucho
7500,195000,63423,2.000,126846,0.477,26,2015,3,Mucho
7895,150000,48787,2.500,121967,0.278,20,2015,4,Mucho
7500,82500,26833,0.440,11806,0.253,11,2015,5,Medio
8182,90000,29272,0.324,9494,2.263,12,2015,6,Nada
7500,127500,41468,0.756,31332,2.163,17,2015,7,Nada
7500,157500,51226,1.273,65197,1.050,21,2015,8,Medio
7159,157500,51226,1.024,52476,1.140,21,2015,9,Medio
8250,165000,53667,1.100,59033,1.119,22,2015,10,Medio
7500,150000,41517,1.429,59309,0.844,20,2015,11,Medio
7500,172500,47744,1.179,56313,0.476,23,2015,12,Mucho
7500,270000,74730,1.125,84071,1.338,36,2016,1,Medio
8100,202500,56047,1.019,57105,1.329,27,2016,2,Mucho
7500,97500,26986,0.634,17113,0.628,13,2016,3,Mucho
7500,195000,53971,1.368,73855,0.908,26,2016,4,Mucho
7895,150000,41516,1.026,42581,0.682,20,2016,5,Medio
8125,97500,26986,0.448,12097,1.220,13,2016,6,Mucho
7500,127500,35289,0.694,24486,1.729,17,2016,7,Nada
7788,202500,50925,1.059,53921,0.900,27,2016,8,Mucho
7941,135000,30273,0.507,15350,1.895,18,2016,9,Nada
