KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
7737,147000,61871,0.307,18968,0.677,21,2013,12,Medio
7000,63000,25445,0.072,1832,7.500,9,2014,1,Nada
7000,49000,19791,0.060,1189,5.902,7,2014,2,Nada
7875,126000,50891,0.175,8894,9.162,18,2014,3,Medio
6176,105000,42409,0.175,7440,8.206,15,2014,4,Nada
7000,49000,18836,0.071,1339,5.850,7,2014,5,Nada
7000,63000,22582,0.080,1799,8.925,9,2014,6,Nada
7583,91000,32618,0.129,4219,10.355,13,2014,7,Nada
8400,42000,15055,0.066,993,9.724,6,2014,8,Nada
7000,56000,20073,0.096,1923,9.429,8,2014,9,Nada
7000,49000,17564,0.093,1628,8.778,7,2014,10,Nada
7368,140000,50182,0.323,16188,10.286,20,2014,11,Medio
7389,133000,47673,0.210,10009,4.457,19,2014,12,Medio
7000,154000,55200,0.186,10292,8.413,22,2015,1,Medio
7538,98000,35127,0.131,4596,5.262,14,2015,2,Nada
7000,35000,12545,0.033,411,5.836,5,2015,3,Nada
7000,77000,27600,0.057,1577,14.488,11,2015,4,Nada
7778,70000,25091,0.055,1379,18.700,10,2015,5,Nada
7000,91000,32618,0.076,2487,20.423,13,2015,6,Nada
7000,56000,20073,0.050,1004,14.471,8,2015,7,Nada
7438,119000,42655,0.121,5143,15.097,17,2015,8,Medio
7000,70000,25091,0.083,2074,9.947,10,2015,9,Nada
7000,42000,15055,0.053,799,9.943,6,2015,10,Nada
7000,63000,22582,0.085,1926,10.000,9,2015,11,Nada
7000,105000,37636,0.160,6038,12.120,15,2015,12,Nada
7000,133000,48735,0.153,7467,8.600,19,2016,1,Medio
7500,52500,22303,0.044,985,11.302,7,2016,2,Nada
7500,82500,35048,0.074,2579,11.341,11,2016,3,Nada
7083,127500,54164,0.125,6796,11.676,17,2016,4,Medio
7500,75000,31861,0.082,2612,10.886,10,2016,5,Nada
7500,67500,28675,0.080,2294,9.237,9,2016,6,Nada
8571,120000,50978,0.160,8157,9.000,16,2016,7,Medio
8750,52500,22303,0.079,1764,7.886,7,2016,8,Nada
7500,82500,35048,0.138,4819,7.969,11,2016,9,Nada
