KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
39136,27552000,6703127,2.871,19243989,1.452,2624,2013,12,Medio
35086,18595500,4524100,2.433,11005743,0.983,1771,2014,1,Mucho
30999,10384500,2526445,3.185,8047197,0.110,989,2014,2,Mucho
32561,9670500,2352736,2.070,4869371,0.232,921,2014,3,Mucho
32633,10279500,2500900,3.429,8575766,0.386,979,2014,4,Mucho
33504,9481500,2392482,1.804,4316506,0.101,903,2014,5,Mucho
29707,6090000,1724182,0.946,1631363,0.968,580,2014,6,Medio
32138,7938000,2247274,1.395,3134574,0.392,756,2014,7,Mucho
34888,13083000,3704018,2.791,10336409,1.021,1246,2014,8,Medio
32832,9061500,2352693,1.922,4521991,0.152,863,2014,9,Mucho
36680,13828500,3584635,1.604,5750260,0.803,1317,2014,10,Mucho
34721,11770500,2970115,1.626,4828859,0.766,1121,2014,11,Medio
41121,17682000,4445542,2.435,10826164,0.458,1684,2014,12,Mucho
35601,12852000,3261753,1.240,4044970,0.640,1224,2015,1,Medio
36966,9870000,2401273,0.694,1665828,0.815,940,2015,2,Mucho
56096,12285000,2760527,0.851,2348958,1.259,1170,2015,3,Medio
56346,11551000,2038273,1.156,2357260,1.021,1090,2015,4,Medio
53582,9752000,2351273,1.236,2906530,0.703,848,2015,5,Medio
41856,4646000,1120182,1.036,1160393,0.600,404,2015,6,Medio
45536,5646500,1405500,0.750,1053589,0.202,491,2015,7,Medio
44300,8993000,2283909,0.514,1174239,1.983,782,2015,8,Nada
40649,5853500,1688955,0.319,537971,3.381,509,2015,9,Nada
51602,9133500,2439682,0.498,1215798,2.199,827,2015,10,Nada
48704,11835000,2723727,0.808,2199603,2.851,1152,2015,11,Medio
57281,26750000,5593182,4.367,24427365,1.013,2675,2015,12,Medio
43791,25180000,5264909,11.394,59986611,0.248,2518,2016,1,Mucho
39925,16010000,3347545,4.137,13848631,0.027,1601,2016,2,Mucho
42623,13000000,2718182,0.830,2255033,0.317,1300,2016,3,Mucho
46350,15110000,3159364,0.887,2802347,1.338,1511,2016,4,Mucho
35775,11448000,2190545,1.436,3146245,0.673,1144,2016,5,Medio
41080,9284000,2263455,1.432,3240637,0.457,844,2016,6,Mucho
38815,14905000,3633864,4.738,17216382,0.494,1355,2016,7,Mucho
40286,15752000,3840364,4.300,16514717,-0.004,1432,2016,8,Mucho
40265,15180000,3700909,2.735,10123399,0.554,1380,2016,9,Mucho
