KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
9200,9200,3342,1.000,3342,0.000,2,2014,2,Mucho
4600,23000,8355,1.429,11935,6.000,5,2014,3,Medio
4600,4600,1671,0.400,668,1.286,1,2014,4,Mucho
0,0,0,0.000,0,0.750,0,2014,5,Nada
0,0,0,0.000,0,1.000,0,2014,6,Nada
9200,9200,3355,0.333,1118,21.000,2,2014,7,Nada
9200,18400,6709,0.500,3355,7.500,4,2014,8,Mucho
5520,27600,10064,0.750,7548,5.500,6,2014,9,Mucho
5520,27600,10064,1.200,12076,1.250,6,2014,10,Medio
4600,9200,3355,0.250,839,0.938,2,2014,11,Nada
3067,9200,3355,0.200,671,2.357,2,2014,12,Nada
4600,9200,3355,0.308,1032,2.700,2,2015,1,Nada
4600,13800,5032,0.600,3019,2.000,3,2015,2,Medio
4600,9200,3355,0.400,1342,2.571,2,2015,3,Nada
4600,4600,1677,0.286,479,1.714,1,2015,4,Nada
9200,9200,3355,1.000,3355,1.500,2,2015,5,Medio
4600,4600,1337,0.333,446,0.600,1,2015,6,Nada
4600,9200,2675,0.500,1337,3.750,2,2015,7,Nada
9200,9200,2675,1.333,3566,1.800,2,2015,8,Medio
9200,9200,2675,1.333,3566,0.000,2,2015,9,Mucho
4600,23000,6686,1.667,11144,1.500,5,2015,10,Medio
6133,18400,5349,4.000,21396,1.000,4,2015,11,Medio
4600,13800,4012,-6.000,-24071,-0.273,3,2015,12,Nada
9200,9200,2675,1.000,2675,0.000,2,2016,1,Mucho
0,0,0,0.000,0,1.333,0,2016,2,Nada
0,0,0,0.000,0,2.400,0,2016,3,Nada
0,0,0,0.000,0,6.000,0,2016,4,Nada
4600,4600,1337,0.250,334,1.000,1,2016,5,Nada
0,0,0,0.000,0,12.000,0,2016,6,Nada
4600,13800,4012,1.500,6018,12.000,3,2016,7,Nada
4600,18400,5349,-2.000,-10698,0.000,4,2016,8,Mucho
4600,9200,2675,2.000,5349,-1.714,2,2016,9,Mucho
