KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,Nada
0,0,0,0.000,0,0.000,0,2014,1,Nada
0,0,0,0.000,0,0.000,0,2014,2,Nada
0,0,0,0.000,0,0.000,0,2014,3,Nada
15400,77000,34160,0.483,16491,1.000,7,2014,4,Medio
13200,66000,29280,0.750,21960,4.714,6,2014,5,Mucho
11000,33000,13200,0.316,4168,1.154,3,2014,6,Nada
11000,44000,16640,0.333,5547,2.625,4,2014,7,Nada
11000,11000,4160,0.105,438,2.308,1,2014,8,Nada
11000,22000,8320,0.250,2080,3.375,2,2014,9,Nada
11000,11000,4160,0.154,640,3.000,1,2014,10,Nada
0,0,0,0.000,0,4.500,0,2014,11,Nada
0,0,0,0.000,0,6.000,0,2014,12,Nada
0,0,0,0.000,0,18.000,0,2015,1,Nada
0,0,0,0.000,0,1.000,0,2015,2,Nada
11000,11000,4160,0.182,756,1.000,1,2015,3,Nada
0,0,0,0.000,0,15.000,0,2015,4,Nada
0,0,0,0.000,0,15.000,0,2015,5,Nada
16500,33000,12480,0.857,10697,15.000,3,2015,6,Nada
11000,22000,8320,2.000,16640,2.000,2,2015,7,Medio
0,0,0,0.000,0,0.000,0,2015,8,Nada
0,0,0,0.000,0,0.000,0,2015,9,Nada
0,0,0,0.000,0,0.000,0,2015,10,Nada
0,0,0,0.000,0,0.000,0,2015,11,Nada
0,0,0,0.000,0,0.000,0,2015,12,Nada
0,0,0,0.000,0,0.000,0,2016,1,Nada
0,0,0,0.000,0,0.000,0,2016,2,Nada
0,0,0,0.000,0,0.000,0,2016,3,Nada
0,0,0,0.000,0,0.000,0,2016,4,Nada
0,0,0,0.000,0,0.000,0,2016,5,Nada
11000,33000,9966,0.667,6644,0.000,3,2016,6,Medio
11000,11000,3322,0.118,391,9.000,1,2016,7,Nada
11000,11000,3322,0.133,443,6.000,1,2016,8,Nada
0,0,0,0.000,0,4.200,0,2016,9,Nada
