KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
51180,11362000,3317227,3.330,11044787,0.954,1748,2013,12,Medio
31657,5856500,1709852,1.425,2435695,0.799,901,2014,1,Mucho
42806,6506500,1899625,1.330,2526943,0.438,1001,2014,2,Mucho
40289,4875000,1423295,1.247,1774683,0.799,750,2014,3,Medio
36256,3263000,952659,1.464,1394271,0.261,502,2014,4,Mucho
31023,3412500,996307,0.950,946717,0.606,525,2014,5,Medio
41210,2060500,601580,0.645,387997,1.097,317,2014,6,Mucho
35891,2476500,723034,0.758,548211,0.743,381,2014,7,Mucho
32977,3594500,1049443,0.778,816808,1.648,553,2014,8,Nada
46296,4537000,1324614,0.933,1236070,1.796,698,2014,9,Medio
38877,4121000,1203159,0.868,1044935,1.373,634,2014,10,Medio
34349,3744000,1053511,0.734,773022,1.135,576,2014,11,Mucho
48100,6253000,1678034,0.908,1522895,1.347,962,2014,12,Mucho
37342,3659500,982051,0.563,553171,1.744,563,2015,1,Nada
57628,4725500,1210417,1.042,1261610,1.051,727,2015,2,Medio
35399,2619500,575191,0.493,283723,0.878,403,2015,3,Mucho
47100,3061500,672245,0.693,465971,1.728,471,2015,4,Nada
36598,1683500,369664,0.421,155806,0.720,259,2015,5,Mucho
41321,2892500,635136,0.808,513416,2.237,445,2015,6,Medio
72953,6201000,1361618,5.102,6946437,0.654,954,2015,7,Mucho
43063,5512000,1210327,2.226,2693852,0.214,848,2015,8,Mucho
43634,4712500,1034773,1.130,1169463,0.860,725,2015,9,Medio
42346,5759000,1264564,1.665,2106021,0.759,886,2015,10,Mucho
42723,4400500,966264,1.445,1396287,0.519,677,2015,11,Mucho
49955,10640500,2336445,3.875,9052689,0.671,1637,2015,12,Medio
45429,8268000,1855636,0.593,1100149,0.312,1272,2016,1,Mucho
40072,7213000,1640091,0.358,587773,3.311,1202,2016,2,Nada
39047,4998000,1135909,0.356,404451,2.007,833,2016,3,Nada
37603,4926000,1119545,0.535,599378,1.750,821,2016,4,Nada
39257,5810000,844455,1.769,1493659,1.195,1071,2016,5,Mucho
43123,3493000,902914,2.416,2181859,0.080,499,2016,6,Mucho
40693,6104000,1481667,2.419,3583948,0.427,872,2016,7,Mucho
39257,5810000,1210417,1.861,2252569,0.468,830,2016,8,Mucho
53752,5859000,1220625,1.838,2242949,0.697,837,2016,9,Mucho
