KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
9609,221000,67366,2.889,194614,7.500,26,2013,12,Medio
8905,187000,57002,5.500,313511,0.800,22,2014,1,Medio
8500,85000,25910,1.429,37015,0.000,10,2014,2,Mucho
8905,187000,57002,3.143,179151,0.724,22,2014,3,Medio
8500,51000,15546,2.000,31092,0.000,6,2014,4,Mucho
9350,93500,28591,1.294,37000,0.474,11,2014,5,Mucho
8500,59500,18296,0.609,11137,0.846,7,2014,6,Mucho
8500,68000,20910,0.800,16728,1.500,8,2014,7,Mucho
8500,85000,26137,1.111,29041,0.923,10,2014,8,Medio
7792,93500,28751,1.294,37207,1.200,11,2014,9,Medio
8500,93500,28750,2.000,57500,0.724,11,2014,10,Medio
8500,68000,20910,4.000,83638,0.375,8,2014,11,Mucho
11333,68000,20909,0.000,0,0.000,8,2014,12,Nada
0,0,0,0.000,0,0.000,0,2015,1,Nada
8500,76500,23524,0.783,18410,2.250,9,2015,2,Nada
8972,161500,49661,2.375,117944,1.941,19,2015,3,Nada
8500,119000,36592,1.400,51229,0.536,14,2015,4,Mucho
10818,119000,36592,1.750,64036,1.071,14,2015,5,Mucho
8500,8500,2614,0.222,581,0.064,1,2015,6,Nada
8500,85000,26138,1.429,37339,0.828,10,2015,7,Medio
8500,127500,39206,1.765,69187,0.720,15,2015,8,Mucho
9208,110500,33978,1.238,42068,1.269,13,2015,9,Mucho
9917,119000,34955,0.933,32625,0.789,14,2015,10,Mucho
8500,93500,24249,0.595,14418,1.429,11,2015,11,Mucho
9350,187000,48499,1.833,88915,1.342,22,2015,12,Medio
9086,263500,68339,3.263,223000,0.447,31,2016,1,Mucho
10321,144500,37476,1.789,67062,0.563,17,2016,2,Mucho
8500,59500,15431,0.519,8001,0.300,7,2016,3,Medio
8972,161500,41886,1.310,54886,1.091,19,2016,4,Mucho
9273,204000,52908,3.429,181399,0.628,24,2016,5,Medio
8500,68000,17636,1.600,28218,0.300,8,2016,6,Mucho
8886,195500,50705,4.182,212037,0.294,23,2016,7,Mucho
8500,102000,26455,1.500,39682,0.327,12,2016,8,Mucho
8500,85000,22045,1.111,24495,0.698,10,2016,9,Medio
