KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
4000,112000,30545,1.400,42764,2.640,28,2013,12,Medio
3889,140000,38182,1.489,56867,1.019,35,2014,1,Medio
4000,60000,16364,0.448,7327,0.989,15,2014,2,Mucho
4333,52000,14182,0.419,5947,1.462,13,2014,3,Mucho
4000,64000,17455,1.000,17455,1.143,16,2014,4,Medio
4000,52000,14182,0.963,13657,0.545,13,2014,5,Mucho
4000,40000,10909,0.741,8081,1.357,10,2014,6,Mucho
4800,72000,19636,1.059,20791,0.615,18,2014,7,Medio
4000,76000,20727,0.667,13818,1.902,19,2014,8,Nada
4000,52000,14182,0.433,6145,1.979,13,2014,9,Nada
4000,136000,37091,1.133,42036,1.740,34,2014,10,Medio
4163,204000,55636,1.729,96185,1.409,51,2014,11,Mucho
4098,168000,45818,1.680,76975,0.857,42,2014,12,Mucho
4476,188000,51273,2.186,112085,0.520,47,2015,1,Mucho
4125,132000,36000,2.000,72000,0.450,33,2015,2,Mucho
4356,196000,53455,4.455,238116,0.295,49,2015,3,Mucho
7000,280000,76364,4.118,314439,0.233,70,2015,4,Mucho
4649,172000,46909,2.098,98395,0.474,43,2015,5,Mucho
3886,136000,37091,1.889,70061,0.315,34,2015,6,Mucho
4000,148000,40364,1.542,62227,0.388,37,2015,7,Mucho
4480,224000,61091,2.872,175441,0.763,56,2015,8,Medio
3714,104000,28364,1.238,35117,0.236,26,2015,9,Mucho
4121,136000,37091,1.700,63055,0.807,34,2015,10,Medio
4000,100000,27273,1.852,50505,0.207,25,2015,11,Mucho
4800,192000,52364,3.692,193343,0.671,48,2015,12,Mucho
6723,316000,86182,22.571,1945247,0.196,79,2016,1,Mucho
4516,140000,38182,5.833,222727,0.000,35,2016,2,Mucho
4381,184000,50182,3.538,177566,0.222,46,2016,3,Mucho
4556,164000,44727,2.343,104790,0.263,41,2016,4,Mucho
4364,96000,26182,1.231,32224,0.516,24,2016,5,Mucho
4000,124000,33818,1.771,59906,0.486,31,2016,6,Mucho
4966,144000,39273,3.130,122941,0.531,36,2016,7,Mucho
5290,164000,44727,2.000,89455,0.198,41,2016,8,Mucho
4778,172000,46909,1.344,63034,0.972,43,2016,9,Mucho
