KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1100,13200,5473,2.000,10945,1.000,12,2013,12,Medio
1100,8800,3648,4.000,14594,0.000,8,2014,1,Mucho
1238,9900,4105,1.636,6717,0.600,9,2014,2,Mucho
1100,12100,5017,0.815,4088,0.724,11,2014,3,Medio
1100,7700,3192,0.424,1354,2.143,7,2014,4,Nada
1222,11000,4561,0.714,3258,1.444,10,2014,5,Mucho
1071,7500,2992,0.424,1270,1.607,7,2014,6,Nada
1000,12000,4273,0.500,2136,2.250,12,2014,7,Nada
1333,4000,1424,0.118,168,3.103,4,2014,8,Nada
1000,13000,4629,0.295,1368,4.957,13,2014,9,Nada
1069,31000,11038,0.899,9918,5.172,31,2014,10,Medio
1167,28000,9970,2.545,25377,1.188,28,2014,11,Medio
1143,8000,2848,0.471,1340,0.125,8,2014,12,Medio
1135,42000,14955,1.909,28550,1.388,42,2015,1,Medio
1045,23000,8189,3.067,25114,0.500,23,2015,2,Mucho
1000,8000,2848,0.800,2279,0.082,8,2015,3,Medio
1038,27000,9614,2.571,24721,0.740,27,2015,4,Mucho
1000,11000,3917,3.143,12310,0.155,11,2015,5,Mucho
1208,29000,10326,3.625,37431,0.261,29,2015,6,Mucho
1182,13000,4629,2.364,10941,0.537,13,2015,7,Mucho
0,0,0,0.000,0,-0.057,0,2015,8,Nada
1000,16000,5697,4.000,22788,0.000,16,2015,9,Mucho
1000,16000,5697,0.667,3798,0.828,16,2015,10,Mucho
1000,13000,4629,0.286,1323,3.750,13,2015,11,Nada
1077,14000,4985,0.318,1586,3.400,14,2015,12,Nada
1172,34000,12106,1.097,13278,2.581,34,2016,1,Medio
1152,38000,13530,3.167,42846,1.230,38,2016,2,Medio
1071,15000,5341,1.667,8902,-0.035,15,2016,3,Mucho
1000,16000,5697,0.552,3143,0.655,16,2016,4,Mucho
1000,13000,4629,0.342,1584,1.696,13,2016,5,Nada
1053,20000,7121,0.606,4316,2.523,20,2016,6,Medio
1000,21000,7477,0.500,3739,1.776,21,2016,7,Medio
1323,41000,14598,0.882,12872,3.056,41,2016,8,Medio
1000,18000,6409,0.643,4120,1.390,18,2016,9,Nada
