KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2286,16000,5301,2.000,10602,0.000,8,2013,12,Mucho
2286,32000,11491,3.200,36771,3.000,16,2014,1,Medio
2000,10000,3591,0.833,2992,0.250,5,2014,2,Mucho
2000,14000,5027,0.824,4140,1.034,7,2014,3,Medio
2182,24000,8618,3.000,25855,0.750,12,2014,4,Medio
2400,12000,4309,1.000,4309,0.125,6,2014,5,Mucho
2000,16000,5745,0.800,4596,1.320,8,2014,6,Nada
2167,26000,9336,1.733,16183,1.038,13,2014,7,Medio
2800,14000,5027,1.400,7038,0.667,7,2014,8,Medio
2667,16000,5745,4.000,22982,0.429,8,2014,9,Mucho
2000,10000,3591,2.000,7182,0.000,5,2014,10,Mucho
2667,24000,8618,-12.000,-103418,0.750,12,2014,11,Medio
2000,6000,2155,-0.857,-1847,-0.840,3,2014,12,Nada
2222,20000,7182,0.000,0,0.000,10,2015,1,Nada
2000,14000,4264,2.800,11938,0.000,7,2015,2,Mucho
2500,10000,2955,0.667,1970,0.750,5,2015,3,Mucho
2000,20000,5909,2.000,11818,1.364,10,2015,4,Mucho
2000,12000,3545,0.000,0,0.000,6,2015,5,Nada
2000,20000,5909,3.333,19697,0.000,10,2015,6,Mucho
2000,12000,3545,2.000,7091,0.692,6,2015,7,Medio
2000,4000,1182,0.500,591,0.000,2,2015,8,Medio
3200,16000,4727,2.000,9455,1.333,8,2015,9,Mucho
3000,6000,1773,0.857,1519,0.000,3,2015,10,Mucho
2000,28000,8273,2.800,23164,1.615,14,2015,11,Medio
2000,18000,5318,4.500,23932,0.360,9,2015,12,Mucho
2889,26000,6482,2.889,18725,0.115,13,2016,1,Mucho
2000,16000,3927,2.000,7855,0.667,8,2016,2,Mucho
2286,16000,3927,4.000,15709,0.000,8,2016,3,Mucho
2200,22000,5400,2.444,13200,0.414,11,2016,4,Mucho
2500,10000,2455,1.111,2727,0.556,5,2016,5,Mucho
2667,24000,5891,4.000,23564,0.500,12,2016,6,Mucho
2000,12000,2945,1.500,4418,0.214,6,2016,7,Mucho
2000,26000,6382,2.000,12764,0.783,13,2016,8,Medio
2000,14000,3436,2.000,6873,0.677,7,2016,9,Medio
